Frequency;Channel A
(MHz);(dBu)

0,00000000;-12,26464367
0,01525879;-15,49438667
0,03051758;-23,84197998
0,04577637;-40,91138458
0,06103516;-60,81893539
0,07629395;-62,45633698
0,09155273;-66,24433899
0,10681152;-72,10808563
0,12207031;-68,43485260
0,13732910;-68,69721222
0,15258789;-83,11820984
0,16784668;-76,78547668
0,18310547;-71,98683167
0,19836426;-70,11891174
0,21362305;-70,73157501
0,22888184;-70,12353516
0,24414062;-72,12614441
0,25939941;-78,13422394
0,27465820;-77,03642273
0,28991699;-71,31335449
0,30517578;-70,16419983
0,32043457;-74,52116394
0,33569336;-80,62626648
0,35095215;-76,36572266
0,36621094;-68,78540802
0,38146973;-66,53460693
0,39672852;-67,23010254
0,41198730;-72,55415344
0,42724609;-68,77497864
0,44250488;-64,89942932
0,45776367;-65,09156799
0,47302246;-67,18341064
0,48828125;-71,95674896
0,50354004;-77,61900330
0,51879883;-77,63694000
0,53405762;-73,41073608
0,54931641;-69,83456421
0,56457520;-69,37606049
0,57983398;-72,92487335
0,59509277;-82,69130707
0,61035156;-77,20344543
0,62561035;-76,02555847
0,64086914;-65,85810852
0,65612793;-63,21674347
0,67138672;-63,68753815
0,68664551;-66,72784424
0,70190430;-66,70996857
0,71716309;-64,23139954
0,73242188;-64,69429779
0,74768066;-68,19459534
0,76293945;-76,28407288
0,77819824;-68,53759003
0,79345703;-67,42799377
0,80871582;-72,10302734
0,82397461;-76,90115356
0,83923340;-69,63814545
0,85449219;-69,04801178
0,86975098;-72,85594940
0,88500977;-76,90499115
0,90026855;-72,55181885
0,91552734;-71,00996399
0,93078613;-76,34088135
0,94604492;-85,77714539
0,96130371;-74,64735413
0,97656250;-72,08977509
0,99182129;-70,94807434
1,00708008;-71,69973755
1,02233887;-76,08902740
1,03759766;-74,02761078
1,05285645;-67,01986694
1,06811523;-67,09440613
1,08337402;-73,44695282
1,09863281;-78,21211243
1,11389160;-71,95772552
1,12915039;-70,84031677
1,14440918;-74,06574249
1,15966797;-82,31878662
1,17492676;-78,17418671
1,19018555;-78,45738983
1,20544434;-75,72984314
1,22070312;-68,46905518
1,23596191;-65,64047241
1,25122070;-66,21664429
1,26647949;-71,50297546
1,28173828;-78,90391541
1,29699707;-76,38579559
1,31225586;-84,79846191
1,32751465;-72,35574341
1,34277344;-77,14460754
1,35803223;-75,14918518
1,37329102;-67,84605408
1,38854980;-66,33596802
1,40380859;-66,34987640
1,41906738;-65,31352234
1,43432617;-64,48183441
1,44958496;-67,03914642
1,46484375;-73,86157227
1,48010254;-71,05069733
1,49536133;-66,69026184
1,51062012;-66,68957520
1,52587891;-73,43567657
1,54113770;-73,28002167
1,55639648;-68,28407288
1,57165527;-68,85556030
1,58691406;-72,82273865
1,60217285;-76,81591797
1,61743164;-75,86421204
1,63269043;-75,49143982
1,64794922;-82,58980560
1,66320801;-81,25566101
1,67846680;-77,92517853
1,69372559;-75,38986969
1,70898438;-69,02396393
1,72424316;-64,93410492
1,73950195;-64,71769714
1,75476074;-67,59369659
1,77001953;-70,42583466
1,78527832;-69,24845886
1,80053711;-68,11115265
1,81579590;-68,93347931
1,83105469;-68,83235168
1,84631348;-67,59497070
1,86157227;-65,64997101
1,87683105;-65,17658997
1,89208984;-66,57430267
1,90734863;-68,17759705
1,92260742;-66,77115631
1,93786621;-65,03712463
1,95312500;-65,03877258
1,96838379;-64,15695953
1,98364258;-61,63404846
1,99890137;-60,90779114
2,01416016;-65,02926636
2,02941895;-69,05390930
2,04467773;-66,94025421
2,05993652;-67,91318512
2,07519531;-67,91243744
2,09045410;-70,20063019
2,10571289;-76,41201019
2,12097168;-85,70755768
2,13623047;-72,55721283
2,15148926;-73,33599854
2,16674805;-80,86012268
2,18200684;-68,68809509
2,19726562;-68,71351624
2,21252441;-68,72490692
2,22778320;-65,03899384
2,24304199;-68,81120300
