Frequency;Channel A
(MHz);(dBu)

0,00000000;-12,40432549
0,01525879;-15,66323853
0,03051758;-24,13363266
0,04577637;-41,63116074
0,06103516;-65,57679749
0,07629395;-65,13052368
0,09155273;-78,22457886
0,10681152;-72,22385406
0,12207031;-64,78524017
0,13732910;-64,13056946
0,15258789;-66,86218262
0,16784668;-71,79853821
0,18310547;-79,79094696
0,19836426;-74,59346771
0,21362305;-76,32927704
0,22888184;-74,18305206
0,24414062;-68,84474945
0,25939941;-65,95384216
0,27465820;-67,34545898
0,28991699;-69,96022797
0,30517578;-68,93155670
0,32043457;-68,04956818
0,33569336;-66,32489014
0,35095215;-65,47116852
0,36621094;-66,90682220
0,38146973;-66,87087250
0,39672852;-64,17540741
0,41198730;-66,18863678
0,42724609;-79,28579712
0,44250488;-79,09780121
0,45776367;-82,91665649
0,47302246;-79,43972015
0,48828125;-70,63229370
0,50354004;-67,26244354
0,51879883;-67,39389038
0,53405762;-67,80274963
0,54931641;-66,67136383
0,56457520;-68,42652130
0,57983398;-67,09352112
0,59509277;-57,36131668
0,61035156;-55,40723419
0,62561035;-58,70743561
0,64086914;-67,67451477
0,65612793;-72,02744293
0,67138672;-67,00651550
0,68664551;-68,19097137
0,70190430;-73,37804413
0,71716309;-67,55813599
0,73242188;-65,41327667
0,74768066;-67,70044708
0,76293945;-77,10105896
0,77819824;-76,82970428
0,79345703;-71,58461761
0,80871582;-72,48052216
0,82397461;-72,18717957
0,83923340;-73,24330902
0,85449219;-71,41550446
0,86975098;-72,97399902
0,88500977;-75,69515991
0,90026855;-68,05273438
0,91552734;-66,42895508
0,93078613;-68,65419006
0,94604492;-69,24913025
0,96130371;-65,76411438
0,97656250;-65,00613403
0,99182129;-66,53769684
1,00708008;-68,12686157
1,02233887;-70,07198334
1,03759766;-69,13452911
1,05285645;-65,88893127
1,06811523;-62,80880737
1,08337402;-62,71877670
1,09863281;-66,19568634
1,11389160;-70,26832581
1,12915039;-74,01581573
1,14440918;-75,43654633
1,15966797;-72,56069946
1,17492676;-72,91155243
1,19018555;-75,43799591
1,20544434;-74,16242981
1,22070312;-76,82711792
1,23596191;-72,98774719
1,25122070;-69,33323669
1,26647949;-68,48121643
1,28173828;-70,42231750
1,29699707;-76,00135040
1,31225586;-81,25669861
1,32751465;-75,58781433
1,34277344;-70,70476532
1,35803223;-72,90905762
1,37329102;-74,59709167
1,38854980;-76,03468323
1,40380859;-76,93070221
1,41906738;-71,49545288
1,43432617;-69,57405090
1,44958496;-69,71742249
1,46484375;-70,61241913
1,48010254;-77,09806824
1,49536133;-81,79652405
1,51062012;-80,45043945
1,52587891;-70,24703217
1,54113770;-67,71616364
1,55639648;-67,26525879
1,57165527;-67,62436676
1,58691406;-65,80233765
1,60217285;-64,04608154
1,61743164;-65,93891907
1,63269043;-72,52687073
1,64794922;-72,20890808
1,66320801;-68,08239746
1,67846680;-66,32215881
1,69372559;-64,33413696
1,70898438;-63,31927872
1,72424316;-64,04852295
1,73950195;-69,33364105
1,75476074;-73,97928619
1,77001953;-68,57875061
1,78527832;-66,00212097
1,80053711;-64,01968384
1,81579590;-64,36712646
1,83105469;-65,40991974
1,84631348;-65,59883881
1,86157227;-69,02941895
1,87683105;-76,11082458
1,89208984;-73,39920807
1,90734863;-70,63554382
1,92260742;-76,37249756
1,93786621;-75,93997192
1,95312500;-72,20645142
1,96838379;-71,44955444
1,98364258;-70,66585541
1,99890137;-70,20181274
2,01416016;-72,07025146
2,02941895;-70,90628815
2,04467773;-68,84119415
2,05993652;-69,73121643
2,07519531;-69,09911346
2,09045410;-67,72152710
2,10571289;-68,56499481
2,12097168;-68,01563263
2,13623047;-66,02170563
2,15148926;-68,19915009
2,16674805;-78,59887695
2,18200684;-72,86331940
2,19726562;-71,95220184
2,21252441;-78,70365906
2,22778320;-87,63288879
2,24304199;-73,45661926
