Frequency;Channel A
(MHz);(dBu)

0,00000000;-12,35959435
0,01525879;-15,61908150
0,03051758;-24,11578751
0,04577637;-41,95207214
0,06103516;-65,17514038
0,07629395;-57,55646515
0,09155273;-58,84934235
0,10681152;-58,12091446
0,12207031;-60,29514694
0,13732910;-62,35860825
0,15258789;-69,83280182
0,16784668;-77,27507019
0,18310547;-83,49841309
0,19836426;-66,59157562
0,21362305;-61,72751999
0,22888184;-62,65358734
0,24414062;-66,64151764
0,25939941;-66,89715576
0,27465820;-65,55543518
0,28991699;-68,04557037
0,30517578;-72,06192780
0,32043457;-71,18880463
0,33569336;-70,79882050
0,35095215;-77,86241913
0,36621094;-71,81874847
0,38146973;-65,08979034
0,39672852;-64,01436615
0,41198730;-67,14778137
0,42724609;-75,04029083
0,44250488;-84,32013702
0,45776367;-73,18406677
0,47302246;-72,17870331
0,48828125;-76,76548767
0,50354004;-75,26844788
0,51879883;-71,90178680
0,53405762;-73,01435852
0,54931641;-77,53678131
0,56457520;-77,93899536
0,57983398;-74,08179474
0,59509277;-67,44062805
0,61035156;-68,60270691
0,62561035;-70,38111877
0,64086914;-68,95665741
0,65612793;-67,08949280
0,67138672;-66,21397400
0,68664551;-65,70687866
0,70190430;-65,61734009
0,71716309;-69,16481781
0,73242188;-79,41963959
0,74768066;-68,69139862
0,76293945;-65,70616913
0,77819824;-66,52989960
0,79345703;-70,70199585
0,80871582;-81,28211212
0,82397461;-80,12302399
0,83923340;-74,70972443
0,85449219;-70,77674103
0,86975098;-65,39652252
0,88500977;-63,83519745
0,90026855;-65,90032959
0,91552734;-69,34504700
0,93078613;-72,58936310
0,94604492;-75,73371124
0,96130371;-75,57083893
0,97656250;-75,86851501
0,99182129;-79,35046387
1,00708008;-77,13172150
1,02233887;-83,36902618
1,03759766;-72,62985992
1,05285645;-72,40776825
1,06811523;-71,63961792
1,08337402;-66,09962463
1,09863281;-65,47297668
1,11389160;-66,46170044
1,12915039;-67,78492737
1,14440918;-71,48489380
1,15966797;-80,26394653
1,17492676;-81,54493713
1,19018555;-73,66835022
1,20544434;-70,99791718
1,22070312;-70,60745239
1,23596191;-70,45759583
1,25122070;-70,56167603
1,26647949;-72,36772919
1,28173828;-72,15444946
1,29699707;-70,41147614
1,31225586;-71,21090698
1,32751465;-67,57077789
1,34277344;-67,24531555
1,35803223;-69,69684601
1,37329102;-72,83181763
1,38854980;-78,73000336
1,40380859;-73,44564819
1,41906738;-72,51385498
1,43432617;-72,92038727
1,44958496;-75,34190369
1,46484375;-90,32386017
1,48010254;-77,75312042
1,49536133;-79,75830841
1,51062012;-87,96668243
1,52587891;-76,72486877
1,54113770;-77,66061401
1,55639648;-80,49933624
1,57165527;-72,45007324
1,58691406;-73,91355896
1,60217285;-71,05777740
1,61743164;-68,13984680
1,63269043;-68,42556763
1,64794922;-71,21511841
1,66320801;-73,92676544
1,67846680;-70,42366791
1,69372559;-66,24398041
1,70898438;-63,57627106
1,72424316;-63,35096741
1,73950195;-65,91897583
1,75476074;-68,41738129
1,77001953;-72,19259644
1,78527832;-82,35260773
1,80053711;-71,47596741
1,81579590;-67,22337341
1,83105469;-66,15621948
1,84631348;-66,45800781
1,86157227;-67,49070740
1,87683105;-69,34706879
1,89208984;-71,59593201
1,90734863;-69,64257812
1,92260742;-65,88143921
1,93786621;-66,44370270
1,95312500;-77,57088470
1,96838379;-69,92607880
1,98364258;-69,16373444
1,99890137;-80,46012878
2,01416016;-73,54663086
2,02941895;-72,68609619
2,04467773;-72,43215179
2,05993652;-71,09333801
2,07519531;-75,82325745
2,09045410;-75,39099884
2,10571289;-75,71849060
2,12097168;-82,33483887
2,13623047;-84,02143860
2,15148926;-76,62576294
2,16674805;-74,24552917
2,18200684;-74,75515747
2,19726562;-74,76456451
2,21252441;-72,59135437
2,22778320;-71,28298950
2,24304199;-75,79860687
