Frequency;Channel A
(MHz);(dBu)

0,00000000;-118,27324677
0,03051758;-110,58567047
0,06103516;-96,90235138
0,09155273;-89,94271088
0,12207031;-87,13380432
0,15258789;-88,13651276
0,18310547;-94,43280029
0,21362305;-97,70786285
0,24414062;-91,17071533
0,27465820;-90,50794983
0,30517578;-94,57208252
0,33569336;-104,08004761
0,36621094;-93,24261475
0,39672852;-90,06504822
0,42724609;-90,98522949
0,45776367;-96,69058990
0,48828125;-104,40760803
0,51879883;-95,52445984
0,54931641;-94,52576447
0,57983398;-99,07209778
0,61035156;-115,81524658
0,64086914;-98,36445618
0,67138672;-95,58444977
0,70190430;-96,36658478
0,73242188;-97,74908447
0,76293945;-96,58259583
0,79345703;-95,61431122
0,82397461;-96,53433990
0,85449219;-98,65476990
0,88500977;-100,03770447
0,91552734;-100,62980652
0,94604492;-102,36603546
0,97656250;-106,75329590
1,00708008;-117,11918640
1,03759766;-115,95664978
1,06811523;-111,99484253
1,09863281;-115,80673218
1,12915039;-118,74505615
1,15966797;-106,21211243
1,19018555;-101,53224182
1,22070312;-99,34197235
1,25122070;-98,71195984
1,28173828;-99,56635284
1,31225586;-102,19216156
1,34277344;-107,05173492
1,37329102;-113,65476990
1,40380859;-117,38296509
1,43432617;-111,82442474
1,46484375;-106,38932800
1,49536133;-105,50219727
1,52587891;-108,46733093
1,55639648;-103,72001648
1,58691406;-98,62845612
1,61743164;-97,31891632
1,64794922;-99,63661194
1,67846680;-104,68801880
1,70898438;-101,40509796
1,73950195;-98,50057983
1,77001953;-98,59093475
1,80053711;-101,09735107
1,83105469;-105,90835571
1,86157227;-110,09247589
1,89208984;-108,41973877
1,92260742;-106,01507568
1,95312500;-104,47467804
1,98364258;-104,51916504
2,01416016;-106,84515381
2,04467773;-114,61674500
2,07519531;-115,17207336
2,10571289;-105,89170837
2,13623047;-103,23210144
2,16674805;-102,47946167
2,19726562;-102,19624329
2,22778320;-101,99652100
2,25830078;-101,16265869
2,28881836;-100,64192200
2,31933594;-101,80182648
2,34985352;-105,26667786
2,38037109;-108,73033142
2,41088867;-109,49159241
2,44140625;-114,54489899
2,47192383;-110,84764099
2,50244141;-104,90279388
2,53295898;-101,03575134
2,56347656;-99,15931702
2,59399414;-99,82656860
2,62451172;-103,16921997
2,65502930;-108,14479065
2,68554688;-108,66371918
2,71606445;-106,47164917
2,74658203;-106,53199768
2,77709961;-109,64784241
2,80761719;-108,40938568
2,83813477;-104,23531342
2,86865234;-103,45664978
2,89916992;-106,29860687
2,92968750;-110,11624146
2,96020508;-106,18027496
2,99072266;-103,59462738
3,02124023;-102,51994324
3,05175781;-102,15625763
3,08227539;-103,11621094
3,11279297;-107,16007233
3,14331055;-120,00865936
3,17382812;-113,50665283
3,20434570;-107,68125916
3,23486328;-105,17663574
3,26538086;-104,78817749
3,29589844;-106,34819794
3,32641602;-105,61244965
3,35693359;-101,74831390
3,38745117;-99,68232727
3,41796875;-100,27943420
3,44848633;-103,43679810
3,47900391;-105,04273224
3,50952148;-102,89376831
3,54003906;-102,69898224
3,57055664;-106,59481812
3,60107422;-115,59909058
3,63159180;-107,55487061
3,66210938;-103,18546295
3,69262695;-102,18597412
3,72314453;-103,39465332
3,75366211;-106,23527527
3,78417969;-110,44125366
3,81469727;-118,61433411
3,84521484;-111,76021576
3,87573242;-106,25563049
3,90625000;-103,44908905
3,93676758;-103,40759277
3,96728516;-105,23398590
3,99780273;-108,39700317
4,02832031;-113,55529785
4,05883789;-106,47579956
4,08935547;-102,12324524
4,11987305;-100,91142273
4,15039062;-102,16662598
4,18090820;-105,48805237
4,21142578;-110,56753540
4,24194336;-118,15818024
4,27246094;-105,73988342
4,30297852;-110,76943970
4,33349609;-112,13790894
4,36401367;-103,15498352
4,39453125;-100,56504059
4,42504883;-101,70677948
4,45556641;-101,75421906
4,48608398;-102,09623718
