Frequency;Channel A
(MHz);(dBu)

0,00000000;-12,20479584
0,01525879;-15,44781494
0,03051758;-23,86936569
0,04577637;-41,49999619
0,06103516;-71,02760315
0,07629395;-62,63900375
0,09155273;-65,08364105
0,10681152;-65,84786224
0,12207031;-64,42160797
0,13732910;-60,99180603
0,15258789;-62,39661789
0,16784668;-78,57025146
0,18310547;-66,49648285
0,19836426;-61,17993164
0,21362305;-60,11108780
0,22888184;-61,94449615
0,24414062;-66,21988678
0,25939941;-64,99252319
0,27465820;-63,50078201
0,28991699;-65,57460785
0,30517578;-69,49026489
0,32043457;-65,41809082
0,33569336;-62,98313904
0,35095215;-62,90968323
0,36621094;-63,91275787
0,38146973;-64,91246033
0,39672852;-65,62142944
0,41198730;-69,96283722
0,42724609;-85,51749420
0,44250488;-69,33911133
0,45776367;-66,26662445
0,47302246;-66,15345764
0,48828125;-66,38226318
0,50354004;-66,27113342
0,51879883;-71,11859131
0,53405762;-77,10813141
0,54931641;-74,02757263
0,56457520;-82,65032959
0,57983398;-71,42709351
0,59509277;-69,62940979
0,61035156;-72,12180328
0,62561035;-77,67008209
0,64086914;-92,92365265
0,65612793;-81,63639832
0,67138672;-76,94680786
0,68664551;-75,69348145
0,70190430;-78,22276306
0,71716309;-79,67263031
0,73242188;-76,05164337
0,74768066;-74,53069305
0,76293945;-73,43756866
0,77819824;-71,32487488
0,79345703;-70,20913696
0,80871582;-75,13021088
0,82397461;-87,47888184
0,83923340;-74,27700806
0,85449219;-70,23764038
0,86975098;-67,68387604
0,88500977;-65,38796234
0,90026855;-64,44159698
0,91552734;-65,06445312
0,93078613;-67,74893188
0,94604492;-75,44017792
0,96130371;-84,95064545
0,97656250;-75,15355682
0,99182129;-68,50569153
1,00708008;-64,18787384
1,02233887;-62,39711761
1,03759766;-61,70594788
1,05285645;-62,25785828
1,06811523;-64,71118164
1,08337402;-68,87933350
1,09863281;-69,81598663
1,11389160;-71,20413208
1,12915039;-81,23635864
1,14440918;-67,27452087
1,15966797;-64,97669220
1,17492676;-67,13791656
1,19018555;-69,88697815
1,20544434;-69,53434753
1,22070312;-65,00809479
1,23596191;-61,73831940
1,25122070;-61,48046494
1,26647949;-64,96837616
1,28173828;-72,61561584
1,29699707;-94,64817047
1,31225586;-80,84571075
1,32751465;-78,67314911
1,34277344;-75,63577271
1,35803223;-73,62188721
1,37329102;-68,30667877
1,38854980;-66,04780579
1,40380859;-68,74517822
1,41906738;-77,18053436
1,43432617;-72,34806824
1,44958496;-72,49700928
1,46484375;-74,45520782
1,48010254;-71,56749725
1,49536133;-69,21983337
1,51062012;-68,47128296
1,52587891;-70,08624268
1,54113770;-72,66211700
1,55639648;-79,59435272
1,57165527;-81,03512573
1,58691406;-79,68817902
1,60217285;-83,59400940
1,61743164;-71,71956635
1,63269043;-67,96340942
1,64794922;-68,07115173
1,66320801;-71,01382446
1,67846680;-74,58085632
1,69372559;-70,25300598
1,70898438;-67,64523315
1,72424316;-68,70919037
1,73950195;-67,53731537
1,75476074;-64,97282410
1,77001953;-66,00218964
1,78527832;-66,49014282
1,80053711;-64,74667358
1,81579590;-64,59297943
1,83105469;-66,00097656
1,84631348;-68,41731262
1,86157227;-68,19397736
1,87683105;-64,98632812
1,89208984;-63,16294861
1,90734863;-63,05382156
1,92260742;-62,23854828
1,93786621;-61,06647873
1,95312500;-60,63040161
1,96838379;-60,38860703
1,98364258;-61,24146271
1,99890137;-64,92343140
2,01416016;-75,03191376
2,02941895;-76,83770752
2,04467773;-70,50186157
2,05993652;-73,02291870
2,07519531;-75,95055389
2,09045410;-65,98559570
2,10571289;-62,95787048
2,12097168;-63,49653244
2,13623047;-66,48963165
2,15148926;-66,78886414
2,16674805;-65,22348022
2,18200684;-66,48233032
2,19726562;-66,22344971
2,21252441;-64,63742828
2,22778320;-66,27600861
2,24304199;-75,92887115
