Frequency;Channel A
(MHz);(dBu)

0,00000000;-77,52610779
0,03051758;-77,76993561
0,06103516;-81,84936523
0,09155273;-85,41197968
0,12207031;-85,81083679
0,15258789;-86,65264893
0,18310547;-90,52786255
0,21362305;-97,75351715
0,24414062;-98,64695740
0,27465820;-99,24701691
0,30517578;-105,75641632
0,33569336;-100,09471893
0,36621094;-93,03321075
0,39672852;-90,25672150
0,42724609;-90,73882294
0,45776367;-95,13342285
0,48828125;-96,99584198
0,51879883;-91,88414001
0,54931641;-90,75509644
0,57983398;-93,15756989
0,61035156;-100,39260101
0,64086914;-107,49191284
0,67138672;-99,83786774
0,70190430;-99,61778259
0,73242188;-104,87541962
0,76293945;-106,21508789
0,79345703;-99,81502533
0,82397461;-98,40357971
0,85449219;-99,91244507
0,88500977;-103,60766602
0,91552734;-108,06487274
0,94604492;-108,06402588
0,97656250;-107,28480530
1,00708008;-108,20072174
1,03759766;-110,29959869
1,06811523;-114,64520264
1,09863281;-110,65968323
1,12915039;-106,48265839
1,15966797;-108,37474060
1,19018555;-107,95691681
1,22070312;-101,23698425
1,25122070;-99,26482391
1,28173828;-101,00047302
1,31225586;-106,30522919
1,34277344;-111,41860962
1,37329102;-109,09642029
1,40380859;-105,29930878
1,43432617;-102,56751251
1,46484375;-101,57267761
1,49536133;-102,71624756
1,52587891;-110,48878479
1,55639648;-106,70014191
1,58691406;-98,24961853
1,61743164;-95,83532715
1,64794922;-97,07263947
1,67846680;-103,88081360
1,70898438;-108,75308228
1,73950195;-99,47615051
1,77001953;-98,06199646
1,80053711;-100,27462769
1,83105469;-106,00457001
1,86157227;-111,06392670
1,89208984;-108,68884277
1,92260742;-109,63442993
1,95312500;-110,24766541
1,98364258;-103,71263123
2,01416016;-99,32080078
2,04467773;-97,81448364
2,07519531;-98,41336060
2,10571289;-100,07682037
2,13623047;-101,47082520
2,16674805;-101,11911774
2,19726562;-99,09275055
2,22778320;-98,00601959
2,25830078;-99,64315796
2,28881836;-104,81608582
2,31933594;-110,00899506
2,34985352;-112,42279816
2,38037109;-110,44303894
2,41088867;-106,65219116
2,44140625;-107,16609192
2,47192383;-110,63529205
2,50244141;-112,63106537
2,53295898;-108,98482513
2,56347656;-105,21409607
2,59399414;-104,35847473
2,62451172;-104,65180206
2,65502930;-102,96441650
2,68554688;-102,80646515
2,71606445;-105,84059906
2,74658203;-112,00873566
2,77709961;-123,17645264
2,80761719;-117,59883881
2,83813477;-107,67131805
2,86865234;-101,80649567
2,89916992;-99,10871887
2,92968750;-99,14119720
2,96020508;-102,02709198
2,99072266;-108,83889008
3,02124023;-106,12656403
3,05175781;-101,54769897
3,08227539;-100,73561859
3,11279297;-102,75502014
3,14331055;-110,43090057
3,17382812;-108,87342834
3,20434570;-101,02561188
3,23486328;-98,21844482
3,26538086;-97,48668671
3,29589844;-98,19302368
3,32641602;-100,56045532
3,35693359;-105,55853271
3,38745117;-115,17516327
3,41796875;-116,96916199
3,44848633;-111,64351654
3,47900391;-106,49135590
3,50952148;-104,23897552
3,54003906;-104,53070831
3,57055664;-105,26173401
3,60107422;-105,15341187
3,63159180;-106,26404572
3,66210938;-105,85307312
3,69262695;-100,91102600
3,72314453;-98,19461823
3,75366211;-98,34114838
3,78417969;-101,29792023
3,81469727;-108,58864594
3,84521484;-121,54876709
3,87573242;-127,19303894
3,90625000;-105,41861725
3,93676758;-99,24881744
3,96728516;-98,18774414
3,99780273;-101,65837097
4,02832031;-113,37921906
4,05883789;-106,56861115
4,08935547;-104,85563660
4,11987305;-103,64953613
4,15039062;-99,96237946
4,18090820;-97,56433105
4,21142578;-96,66299438
4,24194336;-97,32574463
4,27246094;-98,74813843
4,30297852;-97,61631012
4,33349609;-94,88194275
4,36401367;-93,70275879
4,39453125;-94,87936401
4,42504883;-98,48641205
4,45556641;-103,24925232
4,48608398;-103,58799744
