Frequency;Channel A
(MHz);(dBu)

0,00000000;-90,85959625
0,03051758;-91,33174133
0,06103516;-94,91691589
0,09155273;-89,67932892
0,12207031;-86,26895905
0,15258789;-86,57723236
0,18310547;-89,95067596
0,21362305;-95,08917236
0,24414062;-98,03282928
0,27465820;-97,50154114
0,30517578;-97,19783020
0,33569336;-95,55273438
0,36621094;-92,63306427
0,39672852;-91,31346893
0,42724609;-92,72525787
0,45776367;-97,81530762
0,48828125;-99,38549805
0,51879883;-93,25947571
0,54931641;-91,53451538
0,57983398;-92,95311737
0,61035156;-94,76943207
0,64086914;-93,97460938
0,67138672;-93,56212616
0,70190430;-95,10814667
0,73242188;-97,53125000
0,76293945;-98,19120789
0,79345703;-98,64508820
0,82397461;-101,58301544
0,85449219;-108,97185516
0,88500977;-111,52104187
0,91552734;-109,30240631
0,94604492;-111,44978333
0,97656250;-119,99512482
1,00708008;-111,07659912
1,03759766;-104,76721191
1,06811523;-102,73825073
1,09863281;-103,12042236
1,12915039;-103,22471619
1,15966797;-102,52834320
1,19018555;-104,71286011
1,22070312;-111,69323730
1,25122070;-103,38534546
1,28173828;-98,50688934
1,31225586;-96,92945862
1,34277344;-97,61005402
1,37329102;-100,12310791
1,40380859;-103,13220215
1,43432617;-103,29051208
1,46484375;-102,04811096
1,49536133;-102,07316589
1,52587891;-100,56365204
1,55639648;-99,00000000
1,58691406;-100,64705658
1,61743164;-105,75389862
1,64794922;-107,28096008
1,67846680;-105,51873779
1,70898438;-104,93310547
1,73950195;-103,13920593
1,77001953;-100,30957031
1,80053711;-98,16742706
1,83105469;-97,91137695
1,86157227;-100,82604218
1,89208984;-105,99665833
1,92260742;-104,14971161
1,95312500;-103,62542725
1,98364258;-105,26043701
2,01416016;-106,03844452
2,04467773;-105,10323334
2,07519531;-104,13099670
2,10571289;-104,38979340
2,13623047;-107,03553009
2,16674805;-113,17185211
2,19726562;-109,08257294
2,22778320;-107,07887268
2,25830078;-111,85494232
2,28881836;-120,98621368
2,31933594;-111,32153320
2,34985352;-111,69425201
2,38037109;-113,66049194
2,41088867;-110,83418274
2,44140625;-110,77957916
2,47192383;-111,12480927
2,50244141;-107,89096832
2,53295898;-105,02361298
2,56347656;-104,79284668
2,59399414;-106,16774750
2,62451172;-106,29561615
2,65502930;-106,64498901
2,68554688;-106,84722137
2,71606445;-109,10551453
2,74658203;-115,74260712
2,77709961;-113,42013550
2,80761719;-113,21469116
2,83813477;-112,23326874
2,86865234;-107,85111237
2,89916992;-104,67159271
2,92968750;-103,46090698
2,96020508;-103,59793091
2,99072266;-104,34749603
3,02124023;-106,36895752
3,05175781;-110,53458405
3,08227539;-109,64909363
3,11279297;-106,67855835
3,14331055;-108,02407074
3,17382812;-116,32386780
3,20434570;-109,63034058
3,23486328;-106,28928375
3,26538086;-108,19680023
3,29589844;-117,84728241
3,32641602;-110,59452820
3,35693359;-104,38714600
3,38745117;-102,23631287
3,41796875;-103,11700439
3,44848633;-107,15161133
3,47900391;-110,33523560
3,50952148;-106,83201599
3,54003906;-102,95718384
3,57055664;-101,05088806
3,60107422;-102,15199280
3,63159180;-107,05717468
3,66210938;-109,83135223
3,69262695;-107,88135529
3,72314453;-108,30489349
3,75366211;-111,06420898
3,78417969;-122,12271881
3,81469727;-108,89906311
3,84521484;-100,87701416
3,87573242;-97,92774963
3,90625000;-98,08441925
3,93676758;-101,05976105
3,96728516;-107,52098083
3,99780273;-115,37965393
4,02832031;-112,25776672
4,05883789;-111,83824158
4,08935547;-108,71846008
4,11987305;-105,26205444
4,15039062;-105,33386993
4,18090820;-109,86108398
4,21142578;-108,40132904
4,24194336;-106,11644745
4,27246094;-103,66940308
4,30297852;-102,69869995
4,33349609;-107,62937927
4,36401367;-112,12780762
4,39453125;-104,49943542
4,42504883;-102,85912323
4,45556641;-105,36799622
4,48608398;-104,85276794
