Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,27622128
0,03051758;-15,64701271
0,06103516;-20,86066246
0,09155273;-30,74559784
0,12207031;-49,96089554
0,15258789;-65,97032166
0,18310547;-76,29389191
0,21362305;-66,21130371
0,24414062;-60,27470398
0,27465820;-59,57481766
0,30517578;-67,79570007
0,33569336;-71,30596924
0,36621094;-66,02250671
0,39672852;-65,54525757
0,42724609;-65,91088104
0,45776367;-65,71410370
0,48828125;-68,85621643
0,51879883;-72,84169769
0,54931641;-67,61067200
0,57983398;-65,53934479
0,61035156;-66,63647461
0,64086914;-69,46044922
0,67138672;-67,06431580
0,70190430;-64,59515381
0,73242188;-62,81048584
0,76293945;-62,32091522
0,79345703;-64,68487549
0,82397461;-71,06502533
0,85449219;-71,70202637
0,88500977;-63,42721939
0,91552734;-59,67365265
0,94604492;-60,45777130
0,97656250;-67,14325714
1,00708008;-77,53089142
1,03759766;-70,63957214
1,06811523;-69,77903748
1,09863281;-66,58122253
1,12915039;-65,15827942
1,15966797;-66,17533112
1,19018555;-68,02780914
1,22070312;-68,03941345
1,25122070;-69,61280823
1,28173828;-69,83456421
1,31225586;-63,94495010
1,34277344;-61,91532516
1,37329102;-63,41781616
1,40380859;-68,67771912
1,43432617;-73,02368927
1,46484375;-66,41338348
1,49536133;-65,82078552
1,52587891;-70,35159302
1,55639648;-74,91296387
1,58691406;-75,00016785
1,61743164;-68,12788391
1,64794922;-62,06615829
1,67846680;-59,28855896
1,70898438;-58,94438171
1,73950195;-60,86704254
1,77001953;-65,85466003
1,80053711;-74,29531860
1,83105469;-66,00376892
1,86157227;-62,47880936
1,89208984;-62,21520996
1,92260742;-63,34654999
1,95312500;-64,09921265
1,98364258;-64,06636810
2,01416016;-63,86680222
2,04467773;-63,85925293
2,07519531;-63,47987366
2,10571289;-61,63598633
2,13623047;-61,77932739
2,16674805;-65,62281036
2,19726562;-67,09216309
2,22778320;-66,07422638
2,25830078;-67,30795288
2,28881836;-65,39717102
2,31933594;-63,41621780
2,34985352;-64,17456055
2,38037109;-66,84970093
2,41088867;-70,31964874
2,44140625;-71,93881226
2,47192383;-71,44873810
2,50244141;-73,93186951
2,53295898;-73,28739929
2,56347656;-68,64780426
2,59399414;-67,65410614
2,62451172;-69,00141907
2,65502930;-70,80979156
2,68554688;-70,70153809
2,71606445;-67,58189392
2,74658203;-66,07337189
2,77709961;-66,61199951
2,80761719;-64,40029907
2,83813477;-62,65190125
2,86865234;-64,72801971
2,89916992;-74,13221741
2,92968750;-71,24044800
2,96020508;-65,24998474
2,99072266;-65,31414795
3,02124023;-67,81755829
3,05175781;-63,36616135
3,08227539;-59,84272766
3,11279297;-58,67089081
3,14331055;-57,94303894
3,17382812;-57,12332153
3,20434570;-57,02502441
3,23486328;-57,94824600
3,26538086;-59,82778549
3,29589844;-62,15129089
3,32641602;-64,23066711
3,35693359;-66,81838989
3,38745117;-68,98295593
3,41796875;-69,22044373
3,44848633;-68,02888489
3,47900391;-69,39413452
3,50952148;-72,71440125
3,54003906;-67,84569550
3,57055664;-67,21510315
3,60107422;-75,78777313
3,63159180;-76,12086487
3,66210938;-70,54531860
3,69262695;-67,03649902
3,72314453;-64,93832397
3,75366211;-67,01681519
3,78417969;-73,62520599
3,81469727;-69,19709015
3,84521484;-64,72243500
3,87573242;-62,18582916
3,90625000;-59,12556076
3,93676758;-56,74134827
3,96728516;-56,31695175
3,99780273;-56,06808472
4,02832031;-55,94114304
4,05883789;-57,00670624
4,08935547;-58,13417053
4,11987305;-60,65643692
4,15039062;-64,53727722
4,18090820;-73,10643005
4,21142578;-69,50018311
4,24194336;-65,78354645
4,27246094;-64,84130096
4,30297852;-67,33765411
4,33349609;-76,17462158
4,36401367;-65,65665436
4,39453125;-65,92596436
4,42504883;-68,55077362
4,45556641;-65,67586517
4,48608398;-66,80016327
