Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,41525364
0,03051758;-15,77938080
0,06103516;-20,95593643
0,09155273;-30,63250351
0,12207031;-47,45491409
0,15258789;-65,83242035
0,18310547;-62,79316330
0,21362305;-64,40301514
0,24414062;-65,84283447
0,27465820;-70,52569580
0,30517578;-73,62857056
0,33569336;-73,26989746
0,36621094;-79,68614960
0,39672852;-76,63061523
0,42724609;-76,78527069
0,45776367;-75,00357056
0,48828125;-70,26328278
0,51879883;-68,94492340
0,54931641;-65,45075226
0,57983398;-63,15041351
0,61035156;-63,52384567
0,64086914;-66,70008850
0,67138672;-72,83227539
0,70190430;-71,79459381
0,73242188;-73,80293274
0,76293945;-76,19213104
0,79345703;-68,47392273
0,82397461;-68,47061920
0,85449219;-79,38079071
0,88500977;-61,46802521
0,91552734;-55,67467117
0,94604492;-54,45994568
0,97656250;-57,17084885
1,00708008;-64,79551697
1,03759766;-72,34803009
1,06811523;-72,46963501
1,09863281;-72,30645752
1,12915039;-68,99972534
1,15966797;-67,96833801
1,19018555;-69,11692810
1,22070312;-73,63980103
1,25122070;-74,39190674
1,28173828;-67,70926666
1,31225586;-65,81874084
1,34277344;-65,84194183
1,37329102;-62,94677353
1,40380859;-59,90798569
1,43432617;-58,96131134
1,46484375;-60,40858459
1,49536133;-64,60376740
1,52587891;-66,09478760
1,55639648;-62,92163849
1,58691406;-62,49648666
1,61743164;-65,23838043
1,64794922;-73,04108429
1,67846680;-79,12121582
1,70898438;-72,13983154
1,73950195;-73,25066376
1,77001953;-77,66094208
1,80053711;-81,25034332
1,83105469;-78,17781067
1,86157227;-75,47293854
1,89208984;-76,31619263
1,92260742;-72,26632690
1,95312500;-73,56477356
1,98364258;-71,31500244
2,01416016;-63,01809692
2,04467773;-60,06381226
2,07519531;-60,46079636
2,10571289;-64,23565674
2,13623047;-76,70317078
2,16674805;-69,34991455
2,19726562;-64,20151520
2,22778320;-63,47194290
2,25830078;-64,90136719
2,28881836;-67,29914093
2,31933594;-68,90315247
2,34985352;-68,54407501
2,38037109;-66,70455933
2,41088867;-65,40839386
2,44140625;-66,11781311
2,47192383;-66,84927368
2,50244141;-66,54206848
2,53295898;-71,18932343
2,56347656;-81,35245514
2,59399414;-70,87021637
2,62451172;-71,44932556
2,65502930;-68,43778992
2,68554688;-67,50064850
2,71606445;-67,53973389
2,74658203;-68,42772675
2,77709961;-78,21267700
2,80761719;-69,14686584
2,83813477;-62,22908020
2,86865234;-59,47568512
2,89916992;-58,89595795
2,92968750;-59,74824905
2,96020508;-60,95563889
2,99072266;-60,78897476
3,02124023;-59,19279480
3,05175781;-58,11004639
3,08227539;-58,77054596
3,11279297;-61,41566849
3,14331055;-63,69914246
3,17382812;-62,77344513
3,20434570;-61,62372971
3,23486328;-60,37727356
3,26538086;-59,44298553
3,29589844;-60,39546585
3,32641602;-63,99109268
3,35693359;-68,84497070
3,38745117;-75,96057129
3,41796875;-75,42308044
3,44848633;-66,81336212
3,47900391;-65,07431793
3,50952148;-66,39588928
3,54003906;-72,79710388
3,57055664;-68,14286041
3,60107422;-63,16858673
3,63159180;-60,78586197
3,66210938;-60,53661728
3,69262695;-63,70740891
3,72314453;-67,81758118
3,75366211;-62,90316772
3,78417969;-60,66600037
3,81469727;-61,31902695
3,84521484;-62,03775024
3,87573242;-62,14614487
3,90625000;-63,81040192
3,93676758;-65,92130280
3,96728516;-69,96609497
3,99780273;-63,70048141
4,02832031;-57,47348404
4,05883789;-55,77909851
4,08935547;-55,73892593
4,11987305;-57,75435638
4,15039062;-66,02814484
4,18090820;-74,66720581
4,21142578;-68,75302124
4,24194336;-66,92589569
4,27246094;-64,37847137
4,30297852;-75,53961182
4,33349609;-73,85995483
4,36401367;-65,21688843
4,39453125;-63,58928299
4,42504883;-63,72449875
4,45556641;-73,83831024
4,48608398;-69,60447693
