Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,33588505
0,03051758;-15,69830799
0,06103516;-20,87364006
0,09155273;-30,59225845
0,12207031;-48,24303436
0,15258789;-69,86607361
0,18310547;-73,02615356
0,21362305;-60,49577713
0,24414062;-59,70985794
0,27465820;-60,90156555
0,30517578;-60,35909271
0,33569336;-62,19287491
0,36621094;-70,51833344
0,39672852;-71,01988220
0,42724609;-61,61932373
0,45776367;-58,47153091
0,48828125;-58,72955322
0,51879883;-61,15912628
0,54931641;-64,27056885
0,57983398;-67,68669128
0,61035156;-71,31308746
0,64086914;-74,36767578
0,67138672;-76,04684448
0,70190430;-76,21719360
0,73242188;-75,47926331
0,76293945;-75,30929565
0,79345703;-72,76935577
0,82397461;-62,83563614
0,85449219;-56,93667603
0,88500977;-54,60035324
0,91552734;-55,61833954
0,94604492;-60,66253662
0,97656250;-73,60092163
1,00708008;-75,33831787
1,03759766;-66,72605133
1,06811523;-62,27726364
1,09863281;-61,23848724
1,12915039;-62,79092407
1,15966797;-66,49046326
1,19018555;-67,79610443
1,22070312;-65,16571808
1,25122070;-64,00334167
1,28173828;-62,13983154
1,31225586;-60,22460175
1,34277344;-60,08481598
1,37329102;-60,93728638
1,40380859;-61,41801453
1,43432617;-63,22082520
1,46484375;-67,95018768
1,49536133;-71,64065552
1,52587891;-68,07122040
1,55639648;-64,15739441
1,58691406;-61,66936874
1,61743164;-60,32653046
1,64794922;-59,79405212
1,67846680;-59,86625671
1,70898438;-60,02551651
1,73950195;-59,97042847
1,77001953;-60,70945358
1,80053711;-63,54830170
1,83105469;-65,94478607
1,86157227;-64,50051880
1,89208984;-65,11399078
1,92260742;-66,29598999
1,95312500;-65,75477600
1,98364258;-65,67503357
2,01416016;-66,03217316
2,04467773;-66,30261230
2,07519531;-66,18547058
2,10571289;-67,09502411
2,13623047;-69,79605865
2,16674805;-71,30258179
2,19726562;-67,63966370
2,22778320;-62,33669662
2,25830078;-58,97501373
2,28881836;-57,95873260
2,31933594;-59,15288544
2,34985352;-62,42385101
2,38037109;-65,63774872
2,41088867;-64,92719269
2,44140625;-64,01524353
2,47192383;-63,23320770
2,50244141;-62,67842865
2,53295898;-62,62577438
2,56347656;-62,75555420
2,59399414;-63,27190781
2,62451172;-63,99626923
2,65502930;-63,88834000
2,68554688;-63,24642944
2,71606445;-62,91915512
2,74658203;-63,51801300
2,77709961;-66,44931030
2,80761719;-71,05657959
2,83813477;-66,29383850
2,86865234;-62,39671326
2,89916992;-60,75521851
2,92968750;-61,11333466
2,96020508;-63,82308578
2,99072266;-67,97049713
3,02124023;-67,89584351
3,05175781;-68,49204254
3,08227539;-70,45747375
3,11279297;-62,01440430
3,14331055;-58,86175156
3,17382812;-59,24726868
3,20434570;-62,03805542
3,23486328;-66,94625854
3,26538086;-76,05129242
3,29589844;-82,82151794
3,32641602;-76,23727417
3,35693359;-74,38964844
3,38745117;-66,80677032
3,41796875;-61,59690475
3,44848633;-58,21815491
3,47900391;-57,08295822
3,50952148;-58,23946381
3,54003906;-61,28505325
3,57055664;-67,85345459
3,60107422;-80,58204651
3,63159180;-67,70069885
3,66210938;-65,48161316
3,69262695;-65,77223969
3,72314453;-67,91222382
3,75366211;-69,14146423
3,78417969;-67,36605835
3,81469727;-69,16854095
3,84521484;-69,14170837
3,87573242;-63,72573090
3,90625000;-58,92404556
3,93676758;-57,94927216
3,96728516;-60,36285782
3,99780273;-63,67460251
4,02832031;-65,20484161
4,05883789;-63,66587067
4,08935547;-63,05363083
4,11987305;-66,28526306
4,15039062;-76,89352417
4,18090820;-66,24556732
4,21142578;-72,58312225
4,24194336;-70,32779694
4,27246094;-65,26536560
4,30297852;-65,13849640
4,33349609;-63,99773407
4,36401367;-69,02615356
4,39453125;-64,00941467
4,42504883;-60,60708618
4,45556641;-69,21051025
4,48608398;-65,20756531
