Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,40302753
0,03051758;-15,77715874
0,06103516;-20,99578476
0,09155273;-30,82674026
0,12207031;-48,69470596
0,15258789;-66,53950500
0,18310547;-59,76411819
0,21362305;-62,10312271
0,24414062;-59,99553680
0,27465820;-59,32676697
0,30517578;-63,29494476
0,33569336;-67,77116394
0,36621094;-80,52995300
0,39672852;-69,93563843
0,42724609;-64,15418243
0,45776367;-62,09811783
0,48828125;-64,27011871
0,51879883;-72,50665283
0,54931641;-75,92955017
0,57983398;-69,19773865
0,61035156;-65,28425598
0,64086914;-62,32756042
0,67138672;-60,86799240
0,70190430;-61,62242889
0,73242188;-66,19905090
0,76293945;-78,24608612
0,79345703;-63,85054779
0,82397461;-57,45324707
0,85449219;-55,06559372
0,88500977;-55,86518860
0,91552734;-59,48501205
0,94604492;-64,83445740
0,97656250;-68,19198608
1,00708008;-69,58687592
1,03759766;-71,36153412
1,06811523;-68,93973541
1,09863281;-64,48883820
1,12915039;-61,80344009
1,15966797;-61,39493942
1,19018555;-63,65856552
1,22070312;-69,01364136
1,25122070;-74,07664490
1,28173828;-73,66640472
1,31225586;-74,93882751
1,34277344;-80,58464050
1,37329102;-83,60815430
1,40380859;-70,58851624
1,43432617;-65,55080414
1,46484375;-63,97076416
1,49536133;-64,70177460
1,52587891;-65,01240540
1,55639648;-63,00556946
1,58691406;-62,03240204
1,61743164;-63,50128937
1,64794922;-67,20301819
1,67846680;-70,88639832
1,70898438;-70,23955536
1,73950195;-67,78758240
1,77001953;-68,63446045
1,80053711;-77,10836792
1,83105469;-72,27127838
1,86157227;-66,71395874
1,89208984;-66,14024353
1,92260742;-68,37449646
1,95312500;-69,97766876
1,98364258;-69,40133667
2,01416016;-66,85682678
2,04467773;-65,28096008
2,07519531;-66,08193970
2,10571289;-68,46694946
2,13623047;-71,49367523
2,16674805;-70,59975433
2,19726562;-66,72174072
2,22778320;-65,86521912
2,25830078;-68,45786285
2,28881836;-73,31925201
2,31933594;-69,48462677
2,34985352;-66,11282349
2,38037109;-66,19871521
2,41088867;-67,47227478
2,44140625;-67,09303284
2,47192383;-65,85623932
2,50244141;-64,72235870
2,53295898;-64,36345673
2,56347656;-63,77344131
2,59399414;-62,22630310
2,62451172;-60,75194931
2,65502930;-60,90057373
2,68554688;-64,21037292
2,71606445;-74,12297058
2,74658203;-76,69604492
2,77709961;-70,88200378
2,80761719;-71,71690369
2,83813477;-72,35499573
2,86865234;-70,77146912
2,89916992;-74,09976196
2,92968750;-81,76687622
2,96020508;-75,25894928
2,99072266;-73,01342010
3,02124023;-70,52269745
3,05175781;-67,69773865
3,08227539;-65,66967773
3,11279297;-64,15441895
3,14331055;-62,70361328
3,17382812;-61,48824692
3,20434570;-60,53878784
3,23486328;-59,98864746
3,26538086;-60,67677307
3,29589844;-64,21096039
3,32641602;-76,93312836
3,35693359;-66,64215088
3,38745117;-60,89112854
3,41796875;-59,31756592
3,44848633;-60,67544556
3,47900391;-63,89332581
3,50952148;-67,13231659
3,54003906;-70,33982086
3,57055664;-67,17472839
3,60107422;-64,04827881
3,63159180;-64,83580780
3,66210938;-69,97792053
3,69262695;-84,29831696
3,72314453;-71,37618256
3,75366211;-63,44314194
3,78417969;-61,13799286
3,81469727;-63,48200226
3,84521484;-70,27213287
3,87573242;-77,62987518
3,90625000;-66,99148560
3,93676758;-66,00711060
3,96728516;-68,31977081
3,99780273;-66,18994904
4,02832031;-63,54980850
4,05883789;-63,21242523
4,08935547;-62,49920273
4,11987305;-61,92490005
4,15039062;-61,33359909
4,18090820;-61,42341232
4,21142578;-64,93028259
4,24194336;-64,07006836
4,27246094;-61,08008957
4,30297852;-65,92871857
4,33349609;-70,98056793
4,36401367;-65,68585205
4,39453125;-60,54669189
4,42504883;-58,10043335
4,45556641;-67,96294403
4,48608398;-68,54963684
