Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,25773048
0,03051758;-15,63643265
0,06103516;-20,87689400
0,09155273;-30,79865456
0,12207031;-49,33803940
0,15258789;-76,12210846
0,18310547;-61,81821442
0,21362305;-62,35801315
0,24414062;-59,74928284
0,27465820;-58,49905396
0,30517578;-60,04510498
0,33569336;-62,15579605
0,36621094;-65,14193726
0,39672852;-67,14016724
0,42724609;-68,70514679
0,45776367;-70,98382568
0,48828125;-78,49472046
0,51879883;-81,07219696
0,54931641;-72,46457672
0,57983398;-68,13774872
0,61035156;-66,25568390
0,64086914;-67,20752716
0,67138672;-70,99318695
0,70190430;-74,91042328
0,73242188;-70,17073822
0,76293945;-66,40321350
0,79345703;-65,95849609
0,82397461;-67,10099792
0,85449219;-63,53601837
0,88500977;-59,39655685
0,91552734;-56,87782288
0,94604492;-56,67999268
0,97656250;-60,07614517
1,00708008;-68,93671417
1,03759766;-65,36193085
1,06811523;-63,47634888
1,09863281;-66,03010559
1,12915039;-72,06515503
1,15966797;-75,46855927
1,19018555;-67,83504486
1,22070312;-65,83248901
1,25122070;-68,72794342
1,28173828;-79,58836365
1,31225586;-70,68868256
1,34277344;-66,23798370
1,37329102;-65,12241364
1,40380859;-65,44695282
1,43432617;-66,34370422
1,46484375;-66,74346161
1,49536133;-65,33871460
1,52587891;-63,21566772
1,55639648;-62,88380051
1,58691406;-65,89826965
1,61743164;-68,05746460
1,64794922;-63,58361816
1,67846680;-62,18008423
1,70898438;-63,86148071
1,73950195;-67,26728821
1,77001953;-68,73970795
1,80053711;-65,07562256
1,83105469;-62,40215302
1,86157227;-63,03711319
1,89208984;-66,34789276
1,92260742;-71,47528076
1,95312500;-78,18070984
1,98364258;-73,65599060
2,01416016;-66,73295593
2,04467773;-62,10542297
2,07519531;-59,37814713
2,10571289;-58,53331757
2,13623047;-59,19038391
2,16674805;-59,93877411
2,19726562;-59,35626984
2,22778320;-58,08071518
2,25830078;-57,52692795
2,28881836;-58,59463120
2,31933594;-62,09106064
2,34985352;-70,52901459
2,38037109;-70,71651459
2,41088867;-63,93498230
2,44140625;-62,30107880
2,47192383;-63,60297394
2,50244141;-64,55597687
2,53295898;-63,03019714
2,56347656;-62,69993591
2,59399414;-65,09297180
2,62451172;-73,77059174
2,65502930;-74,46727753
2,68554688;-69,23486328
2,71606445;-69,50613403
2,74658203;-64,65711212
2,77709961;-61,18898773
2,80761719;-60,09560394
2,83813477;-60,17129517
2,86865234;-61,28576660
2,89916992;-64,38031769
2,92968750;-70,57457733
2,96020508;-75,89675140
2,99072266;-69,23323822
3,02124023;-66,69689178
3,05175781;-64,71743774
3,08227539;-62,40610504
3,11279297;-62,30953979
3,14331055;-65,98662567
3,17382812;-74,46825409
3,20434570;-67,02845764
3,23486328;-63,50304031
3,26538086;-65,12890625
3,29589844;-71,08719635
3,32641602;-63,19874573
3,35693359;-60,05712891
3,38745117;-61,52259445
3,41796875;-64,80163574
3,44848633;-64,47968292
3,47900391;-64,83686066
3,50952148;-66,71902466
3,54003906;-66,59746552
3,57055664;-66,21240234
3,60107422;-66,80323792
3,63159180;-64,99571991
3,66210938;-62,81079102
3,69262695;-64,86862183
3,72314453;-67,37238312
3,75366211;-65,01182556
3,78417969;-65,11625671
3,81469727;-67,97303009
3,84521484;-76,10102844
3,87573242;-71,69932556
3,90625000;-68,41503906
3,93676758;-68,29710388
3,96728516;-70,32524872
3,99780273;-62,47256851
4,02832031;-57,33230972
4,05883789;-56,61975861
4,08935547;-57,91704178
4,11987305;-60,11088943
4,15039062;-63,94507980
4,18090820;-66,05149078
4,21142578;-64,86877441
4,24194336;-65,79961395
4,27246094;-67,56480408
4,30297852;-60,32627487
4,33349609;-57,85964966
4,36401367;-61,24286652
4,39453125;-64,32058716
4,42504883;-65,00453186
4,45556641;-64,46783447
4,48608398;-64,80287170
