Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,18230915
0,03051758;-15,53899002
0,06103516;-20,69195938
0,09155273;-30,33628464
0,12207031;-47,45167160
0,15258789;-70,32540131
0,18310547;-65,23675537
0,21362305;-67,73500061
0,24414062;-67,37142944
0,27465820;-70,83607483
0,30517578;-76,40887451
0,33569336;-72,23865509
0,36621094;-69,11675262
0,39672852;-66,28496552
0,42724609;-65,04023743
0,45776367;-65,99856567
0,48828125;-69,11751556
0,51879883;-72,22145081
0,54931641;-72,45751953
0,57983398;-70,53937531
0,61035156;-69,88415527
0,64086914;-69,49587250
0,67138672;-68,08269501
0,70190430;-66,19690704
0,73242188;-64,20776367
0,76293945;-65,13941956
0,79345703;-73,02840424
0,82397461;-63,68567657
0,85449219;-59,66555786
0,88500977;-60,62454605
0,91552734;-63,94995880
0,94604492;-63,90596390
0,97656250;-63,28499603
1,00708008;-65,68076324
1,03759766;-72,43973541
1,06811523;-66,81198883
1,09863281;-62,57669449
1,12915039;-62,10598755
1,15966797;-64,10758209
1,19018555;-65,23201752
1,22070312;-64,27687836
1,25122070;-65,28121185
1,28173828;-68,49901581
1,31225586;-68,27759552
1,34277344;-64,53665161
1,37329102;-63,58644485
1,40380859;-65,91955566
1,43432617;-67,37353516
1,46484375;-65,57321167
1,49536133;-66,40888214
1,52587891;-71,05621338
1,55639648;-77,67306519
1,58691406;-72,04079437
1,61743164;-67,88008881
1,64794922;-67,57970428
1,67846680;-71,08558655
1,70898438;-68,65412903
1,73950195;-66,65759277
1,77001953;-67,47581482
1,80053711;-66,07273865
1,83105469;-65,91433716
1,86157227;-68,95925903
1,89208984;-73,67532349
1,92260742;-73,90122223
1,95312500;-68,76235962
1,98364258;-64,47080994
2,01416016;-62,02394485
2,04467773;-61,28651047
2,07519531;-61,95708466
2,10571289;-63,57690430
2,13623047;-64,99243927
2,16674805;-64,79170227
2,19726562;-63,37008667
2,22778320;-62,33324051
2,25830078;-62,92112350
2,28881836;-66,25266266
2,31933594;-74,38438416
2,34985352;-83,96997070
2,38037109;-78,52427673
2,41088867;-68,28629303
2,44140625;-62,96491241
2,47192383;-61,08076096
2,50244141;-62,05296326
2,53295898;-66,41749573
2,56347656;-77,08772278
2,59399414;-99,84066010
2,62451172;-73,27970886
2,65502930;-64,15998840
2,68554688;-60,45749664
2,71606445;-60,04241943
2,74658203;-62,16697311
2,77709961;-66,00396729
2,80761719;-70,25666809
2,83813477;-73,17121887
2,86865234;-71,24201202
2,89916992;-71,83848572
2,92968750;-76,40600586
2,96020508;-73,38116455
2,99072266;-66,74130249
3,02124023;-62,51480865
3,05175781;-61,39194107
3,08227539;-62,02209091
3,11279297;-62,14779282
3,14331055;-62,76065826
3,17382812;-64,38758087
3,20434570;-65,28184509
3,23486328;-66,26634216
3,26538086;-68,58006287
3,29589844;-73,68592072
3,32641602;-74,81058502
3,35693359;-65,92279816
3,38745117;-63,51469040
3,41796875;-65,30557251
3,44848633;-68,42135620
3,47900391;-69,04084778
3,50952148;-65,96592712
3,54003906;-63,71379089
3,57055664;-64,85619354
3,60107422;-70,00192261
3,63159180;-77,11361694
3,66210938;-84,03906250
3,69262695;-74,77335358
3,72314453;-67,22001648
3,75366211;-64,71820068
3,78417969;-63,34402084
3,81469727;-62,99276352
3,84521484;-66,35732269
3,87573242;-78,17198944
3,90625000;-74,33734894
3,93676758;-67,99439240
3,96728516;-68,33721924
3,99780273;-73,98251343
4,02832031;-81,45968628
4,05883789;-70,03936768
4,08935547;-61,77622223
4,11987305;-56,83554840
4,15039062;-55,08549118
4,18090820;-56,15095139
4,21142578;-59,25096130
4,24194336;-65,02680206
4,27246094;-67,96925354
4,30297852;-66,32440948
4,33349609;-64,23424530
4,36401367;-61,27518082
4,39453125;-65,57457733
4,42504883;-80,82966614
4,45556641;-61,96620941
4,48608398;-60,10981750
