Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,24061680
0,03051758;-15,61673355
0,06103516;-20,84751511
0,09155273;-30,74228096
0,12207031;-49,13502121
0,15258789;-66,10119629
0,18310547;-61,09188843
0,21362305;-63,25836563
0,24414062;-63,97885132
0,27465820;-63,58547211
0,30517578;-71,98947144
0,33569336;-69,18825531
0,36621094;-64,04309845
0,39672852;-62,38607407
0,42724609;-63,87199402
0,45776367;-64,03075409
0,48828125;-61,95021820
0,51879883;-61,52062988
0,54931641;-61,79351044
0,57983398;-61,49018097
0,61035156;-60,49780273
0,64086914;-60,60503387
0,67138672;-62,51403427
0,70190430;-64,34898376
0,73242188;-64,37290955
0,76293945;-66,46599579
0,79345703;-80,64334869
0,82397461;-64,42523193
0,85449219;-61,30728149
0,88500977;-64,26921082
0,91552734;-76,31222534
0,94604492;-76,10994720
0,97656250;-69,69695282
1,00708008;-67,67419434
1,03759766;-69,17633057
1,06811523;-71,89077759
1,09863281;-73,37106323
1,12915039;-76,80403900
1,15966797;-67,64767456
1,19018555;-61,34029388
1,22070312;-58,38153076
1,25122070;-57,62535095
1,28173828;-58,66709137
1,31225586;-61,38203049
1,34277344;-65,11420441
1,37329102;-65,52437592
1,40380859;-63,21695709
1,43432617;-63,04499817
1,46484375;-65,84487915
1,49536133;-73,61705017
1,52587891;-81,50674438
1,55639648;-74,83834076
1,58691406;-75,65641785
1,61743164;-65,22409821
1,64794922;-63,36909485
1,67846680;-69,67271423
1,70898438;-72,11034393
1,73950195;-63,99478149
1,77001953;-63,58063507
1,80053711;-66,61344910
1,83105469;-71,03783417
1,86157227;-73,84719849
1,89208984;-73,36547089
1,92260742;-69,17253113
1,95312500;-65,93122864
1,98364258;-66,69661713
2,01416016;-70,08793640
2,04467773;-66,52349854
2,07519531;-64,63243866
2,10571289;-63,28622818
2,13623047;-61,59391785
2,16674805;-61,89488983
2,19726562;-66,75146484
2,22778320;-86,60704803
2,25830078;-67,50945282
2,28881836;-65,46728516
2,31933594;-68,62860107
2,34985352;-77,21245575
2,38037109;-68,88603973
2,41088867;-67,44824219
2,44140625;-68,40666199
2,47192383;-67,08895111
2,50244141;-64,05522919
2,53295898;-62,62661743
2,56347656;-64,72231293
2,59399414;-75,12509155
2,62451172;-70,85196686
2,65502930;-66,99384308
2,68554688;-70,33599854
2,71606445;-77,62422180
2,74658203;-75,27834320
2,77709961;-67,49436188
2,80761719;-63,82539368
2,83813477;-63,27991486
2,86865234;-64,02665710
2,89916992;-64,80839539
2,92968750;-64,65056610
2,96020508;-63,18643570
2,99072266;-61,05962753
3,02124023;-59,44776535
3,05175781;-58,91574097
3,08227539;-58,76021957
3,11279297;-58,59016800
3,14331055;-59,02570724
3,17382812;-59,79322052
3,20434570;-59,88682556
3,23486328;-60,56961060
3,26538086;-63,61362839
3,29589844;-68,90646362
3,32641602;-71,14169312
3,35693359;-71,17109680
3,38745117;-70,31696320
3,41796875;-64,98861694
3,44848633;-61,64229965
3,47900391;-60,05235291
3,50952148;-59,59989929
3,54003906;-60,41636658
3,57055664;-62,59959793
3,60107422;-66,66946411
3,63159180;-75,37409210
3,66210938;-69,00333405
3,69262695;-63,93641663
3,72314453;-62,35205841
3,75366211;-62,44415283
3,78417969;-61,68947601
3,81469727;-60,90819550
3,84521484;-62,80250168
3,87573242;-66,43238068
3,90625000;-66,62265015
3,93676758;-64,83479309
3,96728516;-63,62085724
3,99780273;-63,36364365
4,02832031;-65,34924316
4,05883789;-66,56114197
4,08935547;-68,82459259
4,11987305;-66,21433258
4,15039062;-65,83621216
4,18090820;-62,59281921
4,21142578;-59,56554031
4,24194336;-58,40555191
4,27246094;-57,32644653
4,30297852;-58,27930450
4,33349609;-60,21678543
4,36401367;-61,29338074
4,39453125;-63,95162582
4,42504883;-59,98710632
4,45556641;-63,46234894
4,48608398;-66,11321259
