Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,09118557
0,03051758;-15,43795204
0,06103516;-20,55994034
0,09155273;-30,16459656
0,12207031;-47,64068222
0,15258789;-76,64456177
0,18310547;-69,33858490
0,21362305;-77,14849854
0,24414062;-79,83515930
0,27465820;-69,06966400
0,30517578;-67,87598419
0,33569336;-64,38089752
0,36621094;-62,32292557
0,39672852;-64,95080566
0,42724609;-71,89665985
0,45776367;-74,00705719
0,48828125;-68,59200287
0,51879883;-65,69847107
0,54931641;-64,59696960
0,57983398;-65,60021973
0,61035156;-68,76058960
0,64086914;-71,33415985
0,67138672;-69,65653229
0,70190430;-67,82335663
0,73242188;-64,03862000
0,76293945;-58,31379318
0,79345703;-55,17885208
0,82397461;-55,44609451
0,85449219;-59,30298233
0,88500977;-67,25862122
0,91552734;-72,50608826
0,94604492;-69,53926086
0,97656250;-67,98926544
1,00708008;-67,76125336
1,03759766;-69,26745605
1,06811523;-72,61019897
1,09863281;-76,33100891
1,12915039;-73,16493225
1,15966797;-65,74164581
1,19018555;-61,25944519
1,22070312;-59,53613281
1,25122070;-59,67982864
1,28173828;-60,49945831
1,31225586;-61,09690857
1,34277344;-61,49474335
1,37329102;-61,56900024
1,40380859;-61,01592255
1,43432617;-60,44355774
1,46484375;-60,88281631
1,49536133;-63,13065338
1,52587891;-67,16311646
1,55639648;-69,84083557
1,58691406;-74,43743896
1,61743164;-77,42819977
1,64794922;-68,70385742
1,67846680;-67,10315704
1,70898438;-63,48059082
1,73950195;-60,92628479
1,77001953;-61,61615753
1,80053711;-65,42143250
1,83105469;-72,34574890
1,86157227;-76,24154663
1,89208984;-70,58586884
1,92260742;-66,58798981
1,95312500;-65,15023041
1,98364258;-65,04556274
2,01416016;-65,22332764
2,04467773;-64,76787567
2,07519531;-63,37773132
2,10571289;-62,28788757
2,13623047;-61,87037659
2,16674805;-61,55622864
2,19726562;-60,96012497
2,22778320;-60,40515518
2,25830078;-60,36945343
2,28881836;-61,34325027
2,31933594;-63,47132874
2,34985352;-66,42859650
2,38037109;-68,32392883
2,41088867;-66,59875488
2,44140625;-65,96190643
2,47192383;-66,87677002
2,50244141;-67,51184082
2,53295898;-68,53263855
2,56347656;-66,82381439
2,59399414;-62,87236786
2,62451172;-60,00998688
2,65502930;-58,97096252
2,68554688;-59,44414139
2,71606445;-60,80638504
2,74658203;-63,27033615
2,77709961;-68,91500092
2,80761719;-97,42924500
2,83813477;-72,91550446
2,86865234;-72,65547180
2,89916992;-71,35989380
2,92968750;-69,06618500
2,96020508;-65,16639709
2,99072266;-61,38534164
3,02124023;-60,26440048
3,05175781;-61,55892944
3,08227539;-63,44902039
3,11279297;-65,62738037
3,14331055;-71,53525543
3,17382812;-91,23524475
3,20434570;-76,22729492
3,23486328;-73,42123413
3,26538086;-71,75481415
3,29589844;-70,63510132
3,32641602;-70,22052002
3,35693359;-68,31996155
3,38745117;-65,01722717
3,41796875;-62,96883011
3,44848633;-62,77015305
3,47900391;-63,03044128
3,50952148;-63,62092590
3,54003906;-65,31037903
3,57055664;-65,64309692
3,60107422;-64,00513458
3,63159180;-63,17274094
3,66210938;-64,43947601
3,69262695;-69,02514648
3,72314453;-88,76873016
3,75366211;-70,90577698
3,78417969;-70,19178009
3,81469727;-73,89968109
3,84521484;-75,83692932
3,87573242;-75,43307495
3,90625000;-72,05224609
3,93676758;-68,44715118
3,96728516;-66,99537659
3,99780273;-71,05167389
4,02832031;-75,50776672
4,05883789;-66,00555420
4,08935547;-60,47199631
4,11987305;-56,38381195
4,15039062;-54,99245453
4,18090820;-54,86104965
4,21142578;-55,81472015
4,24194336;-62,11418152
4,27246094;-67,05531311
4,30297852;-64,91481018
4,33349609;-64,20845032
4,36401367;-60,68086243
4,39453125;-67,40328979
4,42504883;-67,06236267
4,45556641;-70,17515564
4,48608398;-68,74550629
