Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,28357601
0,03051758;-15,65728378
0,06103516;-20,88595581
0,09155273;-30,84160042
0,12207031;-50,86780548
0,15258789;-61,10105515
0,18310547;-66,11193848
0,21362305;-62,71939850
0,24414062;-61,75061798
0,27465820;-63,28715515
0,30517578;-66,51676941
0,33569336;-77,75990295
0,36621094;-63,57983398
0,39672852;-60,70252228
0,42724609;-61,19187164
0,45776367;-63,54402161
0,48828125;-69,13314056
0,51879883;-75,54467010
0,54931641;-80,20022583
0,57983398;-76,29388428
0,61035156;-67,05915070
0,64086914;-62,86039734
0,67138672;-61,78795242
0,70190430;-62,58676529
0,73242188;-62,82315826
0,76293945;-61,39847565
0,79345703;-60,44725800
0,82397461;-62,43576813
0,85449219;-73,53337097
0,88500977;-64,60146332
0,91552734;-60,26073837
0,94604492;-62,82220459
0,97656250;-82,41644287
1,00708008;-63,66575623
1,03759766;-59,85352325
1,06811523;-59,76345062
1,09863281;-61,73953629
1,12915039;-65,15087128
1,15966797;-70,88661957
1,19018555;-93,77432251
1,22070312;-74,43809509
1,25122070;-70,28102112
1,28173828;-68,49154663
1,31225586;-66,48791504
1,34277344;-63,81774521
1,37329102;-63,01271820
1,40380859;-65,86619568
1,43432617;-72,93692780
1,46484375;-72,96002960
1,49536133;-74,24254608
1,52587891;-66,36180115
1,55639648;-61,40639877
1,58691406;-61,04618835
1,61743164;-65,39862823
1,64794922;-67,94022369
1,67846680;-64,10580444
1,70898438;-64,40150452
1,73950195;-67,81848145
1,77001953;-75,77717590
1,80053711;-74,56442261
1,83105469;-66,50756836
1,86157227;-64,13327026
1,89208984;-65,42645264
1,92260742;-71,10688782
1,95312500;-91,91497803
1,98364258;-74,55966949
2,01416016;-70,97115326
2,04467773;-69,49758148
2,07519531;-69,09621429
2,10571289;-68,54627228
2,13623047;-66,87735748
2,16674805;-65,59049988
2,19726562;-62,84709167
2,22778320;-61,87943268
2,25830078;-65,58865356
2,28881836;-76,26554871
2,31933594;-76,12390900
2,34985352;-81,97001648
2,38037109;-77,76522064
2,41088867;-76,86118317
2,44140625;-70,33044434
2,47192383;-69,08592224
2,50244141;-76,14638519
2,53295898;-84,29756927
2,56347656;-84,86743164
2,59399414;-72,35895538
2,62451172;-63,41973877
2,65502930;-59,75132751
2,68554688;-58,79164124
2,71606445;-59,34884644
2,74658203;-60,31151581
2,77709961;-61,09066772
2,80761719;-63,27137756
2,83813477;-71,75652313
2,86865234;-69,39871216
2,89916992;-65,17859650
2,92968750;-66,45926666
2,96020508;-67,13887024
2,99072266;-63,88952637
3,02124023;-61,08623886
3,05175781;-59,74053192
3,08227539;-59,66548920
3,11279297;-60,86822128
3,14331055;-64,22149658
3,17382812;-70,03049469
3,20434570;-64,62390137
3,23486328;-62,15889740
3,26538086;-64,63972473
3,29589844;-73,04245758
3,32641602;-67,81100464
3,35693359;-62,34478378
3,38745117;-60,44626236
3,41796875;-60,47494888
3,44848633;-62,20919800
3,47900391;-67,59062195
3,50952148;-84,93767548
3,54003906;-73,03315735
3,57055664;-67,89491272
3,60107422;-64,96560669
3,63159180;-63,85195923
3,66210938;-64,51082611
3,69262695;-67,83399963
3,72314453;-66,79010010
3,75366211;-63,82141876
3,78417969;-62,93531799
3,81469727;-63,38492584
3,84521484;-65,16349030
3,87573242;-66,66419983
3,90625000;-68,94717407
3,93676758;-84,79442596
3,96728516;-71,27397919
3,99780273;-79,55444336
4,02832031;-63,65518188
4,05883789;-56,68872070
4,08935547;-54,57210159
4,11987305;-55,77714539
4,15039062;-59,92660141
4,18090820;-64,21283722
4,21142578;-63,95108795
4,24194336;-66,75772095
4,27246094;-64,18547058
4,30297852;-64,49537659
4,33349609;-63,01837540
4,36401367;-59,36640167
4,39453125;-59,97402954
4,42504883;-62,86148834
4,45556641;-59,25596237
4,48608398;-60,81224823
