Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,30708313
0,03051758;-15,66913128
0,06103516;-20,84115982
0,09155273;-30,53012657
0,12207031;-47,49080658
0,15258789;-59,72546387
0,18310547;-61,28624344
0,21362305;-63,65524673
0,24414062;-62,77277374
0,27465820;-63,04713440
0,30517578;-61,05465698
0,33569336;-60,87352371
0,36621094;-60,60721970
0,39672852;-61,55293274
0,42724609;-63,84210587
0,45776367;-66,13122559
0,48828125;-69,04033661
0,51879883;-72,71630096
0,54931641;-72,13325500
0,57983398;-68,05638885
0,61035156;-63,79057312
0,64086914;-61,75299835
0,67138672;-61,48820877
0,70190430;-63,37146378
0,73242188;-70,49626160
0,76293945;-73,37788391
0,79345703;-62,96235657
0,82397461;-59,06715012
0,85449219;-58,12821960
0,88500977;-59,73137665
0,91552734;-63,32973099
0,94604492;-68,24898529
0,97656250;-73,01139069
1,00708008;-70,82794189
1,03759766;-69,52078247
1,06811523;-71,85068512
1,09863281;-77,19732666
1,12915039;-81,05546570
1,15966797;-78,35159302
1,19018555;-76,98803711
1,22070312;-81,11013794
1,25122070;-71,77364349
1,28173828;-66,62269592
1,31225586;-65,55014801
1,34277344;-68,40157318
1,37329102;-82,59888458
1,40380859;-73,25764465
1,43432617;-69,31402588
1,46484375;-69,83915710
1,49536133;-69,26377106
1,52587891;-66,98860168
1,55639648;-66,38269806
1,58691406;-66,88845825
1,61743164;-68,48619080
1,64794922;-76,27245331
1,67846680;-70,16897583
1,70898438;-62,94502640
1,73950195;-61,06198883
1,77001953;-63,74142075
1,80053711;-78,79611206
1,83105469;-66,30010223
1,86157227;-61,82953644
1,89208984;-61,19541931
1,92260742;-62,86974335
1,95312500;-68,81860352
1,98364258;-78,25908661
2,01416016;-66,04635620
2,04467773;-64,93316650
2,07519531;-69,06399536
2,10571289;-68,21496582
2,13623047;-61,66384888
2,16674805;-58,99619293
2,19726562;-58,31929779
2,22778320;-58,23146057
2,25830078;-58,37952042
2,28881836;-59,05963135
2,31933594;-59,55521393
2,34985352;-59,81212616
2,38037109;-61,15921783
2,41088867;-62,88602448
2,44140625;-63,21964645
2,47192383;-63,10422516
2,50244141;-63,35400009
2,53295898;-64,06227112
2,56347656;-65,02745056
2,59399414;-67,62382507
2,62451172;-66,68008423
2,65502930;-61,86775970
2,68554688;-59,84020233
2,71606445;-60,12009048
2,74658203;-62,15191650
2,77709961;-65,32624054
2,80761719;-66,16740417
2,83813477;-62,66373444
2,86865234;-60,74678040
2,89916992;-61,14019394
2,92968750;-62,04342270
2,96020508;-61,71706390
2,99072266;-61,25495148
3,02124023;-62,06375504
3,05175781;-63,72664642
3,08227539;-64,53897858
3,11279297;-63,64437103
3,14331055;-62,50658035
3,17382812;-62,50339508
3,20434570;-64,61454773
3,23486328;-72,33646393
3,26538086;-70,05950165
3,29589844;-63,48159790
3,32641602;-61,65916061
3,35693359;-61,95169830
3,38745117;-63,26226044
3,41796875;-65,14923096
3,44848633;-67,54091644
3,47900391;-68,97811890
3,50952148;-68,22820282
3,54003906;-68,37433624
3,57055664;-72,89195251
3,60107422;-70,41365814
3,63159180;-65,46287537
3,66210938;-65,30137634
3,69262695;-67,14656067
3,72314453;-69,45595551
3,75366211;-71,54908752
3,78417969;-73,14406586
3,81469727;-72,94796753
3,84521484;-75,47959137
3,87573242;-73,92996979
3,90625000;-69,94499969
3,93676758;-68,77346039
3,96728516;-64,32221985
3,99780273;-63,02843475
4,02832031;-63,88652802
4,05883789;-62,71988678
4,08935547;-59,77788544
4,11987305;-56,35826874
4,15039062;-55,20215607
4,18090820;-56,76586914
4,21142578;-61,68566132
4,24194336;-69,54623413
4,27246094;-71,64163208
4,30297852;-75,93225861
4,33349609;-72,22765350
4,36401367;-71,09559631
4,39453125;-73,46418762
4,42504883;-64,19960785
4,45556641;-79,93974304
4,48608398;-76,00346375
