Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,38308907
0,03051758;-15,75962925
0,06103516;-21,00129318
0,09155273;-31,00585747
0,12207031;-51,21237946
0,15258789;-65,04216003
0,18310547;-70,62567902
0,21362305;-68,06318665
0,24414062;-63,24244690
0,27465820;-61,96331024
0,30517578;-69,05979919
0,33569336;-70,50032043
0,36621094;-64,25717163
0,39672852;-61,96095276
0,42724609;-61,96531677
0,45776367;-63,49410248
0,48828125;-65,87992096
0,51879883;-69,24181366
0,54931641;-66,13417053
0,57983398;-61,96025085
0,61035156;-60,60276794
0,64086914;-61,67958069
0,67138672;-64,41094208
0,70190430;-68,94079590
0,73242188;-76,92434692
0,76293945;-73,42539215
0,79345703;-70,02431488
0,82397461;-65,69317627
0,85449219;-60,21846771
0,88500977;-56,46282196
0,91552734;-54,69705582
0,94604492;-55,09008789
0,97656250;-57,75737000
1,00708008;-62,93814087
1,03759766;-70,76976776
1,06811523;-71,34068298
1,09863281;-68,19065857
1,12915039;-67,15105438
1,15966797;-67,55408478
1,19018555;-71,99713898
1,22070312;-70,76510620
1,25122070;-66,15010071
1,28173828;-67,42942047
1,31225586;-73,38314056
1,34277344;-76,90473938
1,37329102;-72,08062744
1,40380859;-68,49112701
1,43432617;-70,17876434
1,46484375;-87,48253632
1,49536133;-70,90981293
1,52587891;-67,28746033
1,55639648;-68,76084137
1,58691406;-75,09706116
1,61743164;-69,47744751
1,64794922;-63,51220703
1,67846680;-60,94605255
1,70898438;-60,86518860
1,73950195;-64,30377197
1,77001953;-77,96447754
1,80053711;-71,00479889
1,83105469;-69,40647888
1,86157227;-71,75786591
1,89208984;-67,48023224
1,92260742;-66,16564941
1,95312500;-68,34103394
1,98364258;-71,86289978
2,01416016;-70,98902130
2,04467773;-66,34502411
2,07519531;-63,74165344
2,10571289;-63,84204483
2,13623047;-65,02560425
2,16674805;-63,71281433
2,19726562;-61,85095215
2,22778320;-61,24161148
2,25830078;-61,95787430
2,28881836;-64,09448242
2,31933594;-66,31488037
2,34985352;-66,75946808
2,38037109;-68,29783630
2,41088867;-72,80847168
2,44140625;-69,67261505
2,47192383;-65,27590942
2,50244141;-63,47694016
2,53295898;-64,05665588
2,56347656;-67,76954651
2,59399414;-85,78884125
2,62451172;-67,96831512
2,65502930;-62,26169205
2,68554688;-61,25990295
2,71606445;-63,71899414
2,74658203;-69,04312897
2,77709961;-69,88103485
2,80761719;-62,95576477
2,83813477;-59,32333374
2,86865234;-58,42411041
2,89916992;-59,04075241
2,92968750;-60,93501663
2,96020508;-64,92691803
2,99072266;-75,10602570
3,02124023;-72,53249359
3,05175781;-65,96783447
3,08227539;-63,46632004
3,11279297;-62,68495560
3,14331055;-63,77951050
3,17382812;-65,58219147
3,20434570;-66,51973724
3,23486328;-65,66120911
3,26538086;-63,37152100
3,29589844;-63,16302872
3,32641602;-64,95430756
3,35693359;-65,56372833
3,38745117;-66,02973175
3,41796875;-67,69791412
3,44848633;-67,69384766
3,47900391;-71,12071228
3,50952148;-71,18072510
3,54003906;-64,29050446
3,57055664;-61,54647446
3,60107422;-60,75104141
3,63159180;-61,86497498
3,66210938;-64,22761536
3,69262695;-63,84719849
3,72314453;-61,09145737
3,75366211;-59,22695160
3,78417969;-59,14290619
3,81469727;-60,77670670
3,84521484;-64,01563263
3,87573242;-70,61013031
3,90625000;-82,35907745
3,93676758;-72,16383362
3,96728516;-69,06248474
3,99780273;-66,86415100
4,02832031;-64,08660126
4,05883789;-60,44277954
4,08935547;-61,71220398
4,11987305;-67,51130676
4,15039062;-70,75375366
4,18090820;-79,20652771
4,21142578;-72,82698059
4,24194336;-75,22808075
4,27246094;-68,46365356
4,30297852;-66,99868011
4,33349609;-62,81849289
4,36401367;-59,31182098
4,39453125;-61,48765564
4,42504883;-66,78120422
4,45556641;-67,07137299
4,48608398;-61,96509933
