Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,31258106
0,03051758;-15,67713165
0,06103516;-20,86128044
0,09155273;-30,59986305
0,12207031;-48,02684402
0,15258789;-65,59174347
0,18310547;-58,81416702
0,21362305;-59,29908371
0,24414062;-58,83720016
0,27465820;-59,19306946
0,30517578;-61,35551071
0,33569336;-61,59083557
0,36621094;-61,58560181
0,39672852;-63,54041672
0,42724609;-66,41287994
0,45776367;-69,36552429
0,48828125;-74,06365204
0,51879883;-78,19480896
0,54931641;-71,98706055
0,57983398;-70,97029877
0,61035156;-65,98941040
0,64086914;-60,81924820
0,67138672;-58,95135498
0,70190430;-59,39363098
0,73242188;-60,56351471
0,76293945;-60,84724808
0,79345703;-60,88697815
0,82397461;-61,52658844
0,85449219;-63,52676010
0,88500977;-67,16284943
0,91552734;-64,05573273
0,94604492;-60,28868103
0,97656250;-59,31705856
1,00708008;-60,97724915
1,03759766;-66,67153168
1,06811523;-83,98609924
1,09863281;-103,01448822
1,12915039;-68,35633087
1,15966797;-61,44838715
1,19018555;-59,71157455
1,22070312;-60,86534500
1,25122070;-63,07292938
1,28173828;-64,26872253
1,31225586;-65,25067139
1,34277344;-68,26767731
1,37329102;-74,56439209
1,40380859;-75,53600311
1,43432617;-72,18438721
1,46484375;-70,55094147
1,49536133;-69,66136932
1,52587891;-68,97295380
1,55639648;-68,10599518
1,58691406;-66,75984192
1,61743164;-65,34262848
1,64794922;-64,80507660
1,67846680;-65,17478180
1,70898438;-66,05021667
1,73950195;-67,72934723
1,77001953;-69,18885040
1,80053711;-66,69518280
1,83105469;-64,17721558
1,86157227;-62,73449707
1,89208984;-62,39105606
1,92260742;-64,69283295
1,95312500;-71,51941681
1,98364258;-83,12834930
2,01416016;-88,32202148
2,04467773;-81,65168762
2,07519531;-73,23881531
2,10571289;-70,34564972
2,13623047;-72,73918915
2,16674805;-73,60485077
2,19726562;-65,79248810
2,22778320;-62,77120590
2,25830078;-63,87051010
2,28881836;-71,50645447
2,31933594;-74,64652252
2,34985352;-66,71015930
2,38037109;-66,50898743
2,41088867;-69,08316040
2,44140625;-70,09835052
2,47192383;-68,74994659
2,50244141;-65,20838928
2,53295898;-63,19205475
2,56347656;-63,57789993
2,59399414;-65,42125702
2,62451172;-66,00914001
2,65502930;-64,16191864
2,68554688;-62,89229965
2,71606445;-63,78675461
2,74658203;-65,85480499
2,77709961;-65,78677368
2,80761719;-64,17804718
2,83813477;-63,72843170
2,86865234;-63,53338242
2,89916992;-62,14397430
2,92968750;-62,38864136
2,96020508;-66,64729309
2,99072266;-75,22457886
3,02124023;-68,72337341
3,05175781;-67,12927246
3,08227539;-67,69835663
3,11279297;-64,58100891
3,14331055;-62,80210495
3,17382812;-63,05659485
3,20434570;-64,95400238
3,23486328;-68,08003235
3,26538086;-69,62068939
3,29589844;-69,14941406
3,32641602;-63,74530029
3,35693359;-62,33482361
3,38745117;-64,79349518
3,41796875;-70,14260101
3,44848633;-72,93450165
3,47900391;-67,95560455
3,50952148;-64,53577423
3,54003906;-61,50092697
3,57055664;-59,92819977
3,60107422;-61,46829605
3,63159180;-66,59281921
3,66210938;-67,24116516
3,69262695;-63,29977036
3,72314453;-63,04979706
3,75366211;-64,00464630
3,78417969;-64,81972504
3,81469727;-66,96501923
3,84521484;-68,15922546
3,87573242;-74,90255737
3,90625000;-67,23221588
3,93676758;-59,30822754
3,96728516;-56,94670868
3,99780273;-56,11768341
4,02832031;-56,17874908
4,05883789;-57,88651276
4,08935547;-59,73561096
4,11987305;-61,53960800
4,15039062;-65,60871124
4,18090820;-65,35757446
4,21142578;-62,84671402
4,24194336;-59,60180283
4,27246094;-57,19947433
4,30297852;-57,10642242
4,33349609;-57,73376465
4,36401367;-58,92692947
4,39453125;-64,31906891
4,42504883;-68,98312378
4,45556641;-64,76029968
4,48608398;-61,03027344
