Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,40451908
0,03051758;-15,76387501
0,06103516;-20,92315292
0,09155273;-30,55321693
0,12207031;-47,08975220
0,15258789;-58,70731354
0,18310547;-56,50926590
0,21362305;-58,75216675
0,24414062;-59,39874268
0,27465820;-60,76556396
0,30517578;-65,74742126
0,33569336;-64,74851990
0,36621094;-65,12582397
0,39672852;-67,30789185
0,42724609;-68,37342834
0,45776367;-64,27341461
0,48828125;-62,78779984
0,51879883;-64,00136566
0,54931641;-66,90357971
0,57983398;-72,00371552
0,61035156;-71,62179565
0,64086914;-70,11479187
0,67138672;-64,89353943
0,70190430;-61,52046967
0,73242188;-61,09278107
0,76293945;-63,12947845
0,79345703;-66,80516052
0,82397461;-70,22036743
0,85449219;-74,96117401
0,88500977;-71,98325348
0,91552734;-65,72503662
0,94604492;-63,82835388
0,97656250;-65,08351135
1,00708008;-70,05008698
1,03759766;-76,14090729
1,06811523;-70,91439056
1,09863281;-68,72735596
1,12915039;-67,77799225
1,15966797;-65,07125092
1,19018555;-63,34365082
1,22070312;-65,66674042
1,25122070;-74,77453613
1,28173828;-71,58467865
1,31225586;-67,59397125
1,34277344;-66,20555115
1,37329102;-67,20260620
1,40380859;-70,01761627
1,43432617;-70,59774017
1,46484375;-72,20434570
1,49536133;-76,54308319
1,52587891;-77,51071167
1,55639648;-77,22918701
1,58691406;-73,04080963
1,61743164;-71,79421997
1,64794922;-75,20130157
1,67846680;-82,65064240
1,70898438;-90,43257904
1,73950195;-75,86698914
1,77001953;-67,32244873
1,80053711;-64,05519104
1,83105469;-64,08538055
1,86157227;-66,05559540
1,89208984;-67,00764465
1,92260742;-66,13793182
1,95312500;-65,41789246
1,98364258;-64,71800995
2,01416016;-63,88099670
2,04467773;-63,98112488
2,07519531;-65,49668121
2,10571289;-65,88751984
2,13623047;-65,48452759
2,16674805;-67,68653107
2,19726562;-67,88218689
2,22778320;-64,42343140
2,25830078;-63,77438354
2,28881836;-65,93478394
2,31933594;-68,82424927
2,34985352;-69,52547455
2,38037109;-70,80001068
2,41088867;-87,73577881
2,44140625;-65,88003540
2,47192383;-60,48000336
2,50244141;-59,56181335
2,53295898;-61,45444870
2,56347656;-64,35284424
2,59399414;-64,73196411
2,62451172;-64,04425812
2,65502930;-64,35708618
2,68554688;-65,55799866
2,71606445;-68,01598358
2,74658203;-72,48065186
2,77709961;-81,06040192
2,80761719;-77,28775024
2,83813477;-70,62753296
2,86865234;-68,70874786
2,89916992;-68,18715668
2,92968750;-69,17141724
2,96020508;-73,57830811
2,99072266;-74,04558563
3,02124023;-69,73015594
3,05175781;-68,05388641
3,08227539;-68,14248657
3,11279297;-69,54119873
3,14331055;-71,49697113
3,17382812;-73,70481873
3,20434570;-76,02453613
3,23486328;-71,72959137
3,26538086;-67,65893555
3,29589844;-65,93846130
3,32641602;-65,79375458
3,35693359;-66,09039307
3,38745117;-65,55539703
3,41796875;-65,60499573
3,44848633;-67,56372070
3,47900391;-69,31910706
3,50952148;-68,98285675
3,54003906;-65,14818573
3,57055664;-62,84202194
3,60107422;-63,74267197
3,63159180;-70,14678192
3,66210938;-79,25389099
3,69262695;-71,16484070
3,72314453;-72,64338684
3,75366211;-75,70848083
3,78417969;-76,83338928
3,81469727;-76,67090607
3,84521484;-70,75499725
3,87573242;-66,00706482
3,90625000;-63,26749802
3,93676758;-60,28308868
3,96728516;-58,70887375
3,99780273;-60,55043030
4,02832031;-62,28664398
4,05883789;-60,49909973
4,08935547;-60,22048950
4,11987305;-61,77840805
4,15039062;-64,12000275
4,18090820;-65,06066895
4,21142578;-65,13442230
4,24194336;-67,27377319
4,27246094;-71,25309753
4,30297852;-65,17861176
4,33349609;-63,12879181
4,36401367;-71,01157379
4,39453125;-67,59623718
4,42504883;-62,62877655
4,45556641;-77,59186554
4,48608398;-70,45880127
