Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,24898911
0,03051758;-15,61174774
0,06103516;-20,78853989
0,09155273;-30,51281357
0,12207031;-47,96194077
0,15258789;-60,34624100
0,18310547;-61,55101395
0,21362305;-64,87356567
0,24414062;-63,22975922
0,27465820;-61,61513901
0,30517578;-63,92390823
0,33569336;-64,28092194
0,36621094;-59,35170746
0,39672852;-56,93305588
0,42724609;-56,22769165
0,45776367;-56,72361755
0,48828125;-59,36779785
0,51879883;-65,15383911
0,54931641;-80,91187286
0,57983398;-71,66643524
0,61035156;-67,50061798
0,64086914;-68,50070953
0,67138672;-68,86974335
0,70190430;-66,72278595
0,73242188;-64,60170746
0,76293945;-62,22070694
0,79345703;-59,52388763
0,82397461;-57,64381409
0,85449219;-57,83683395
0,88500977;-60,88541412
0,91552734;-67,09281158
0,94604492;-70,76827240
0,97656250;-67,15045929
1,00708008;-63,08165741
1,03759766;-60,42036438
1,06811523;-59,91346741
1,09863281;-61,60721588
1,12915039;-65,83235168
1,15966797;-73,40752411
1,19018555;-73,93392181
1,22070312;-70,17327881
1,25122070;-68,48532104
1,28173828;-67,83769989
1,31225586;-67,38718414
1,34277344;-66,98797607
1,37329102;-67,81436157
1,40380859;-71,38749695
1,43432617;-73,20541382
1,46484375;-68,21703339
1,49536133;-66,15753174
1,52587891;-67,64552307
1,55639648;-69,22772217
1,58691406;-64,80574036
1,61743164;-61,73360443
1,64794922;-59,95594025
1,67846680;-58,68251801
1,70898438;-58,18784332
1,73950195;-59,02278900
1,77001953;-61,28549957
1,80053711;-64,10417175
1,83105469;-65,66598511
1,86157227;-65,68434906
1,89208984;-66,70109558
1,92260742;-70,73441315
1,95312500;-72,72418213
1,98364258;-68,39338684
2,01416016;-68,27754211
2,04467773;-72,67717743
2,07519531;-74,80238342
2,10571289;-69,59606934
2,13623047;-68,25817871
2,16674805;-71,94329071
2,19726562;-73,77062988
2,22778320;-68,78884888
2,25830078;-66,65667725
2,28881836;-65,54185486
2,31933594;-65,49132538
2,34985352;-65,68878937
2,38037109;-65,51638794
2,41088867;-68,33882904
2,44140625;-82,16488647
2,47192383;-69,62544250
2,50244141;-67,77705383
2,53295898;-69,81642151
2,56347656;-67,96986389
2,59399414;-65,74159241
2,62451172;-63,35492706
2,65502930;-62,49740982
2,68554688;-63,06981659
2,71606445;-63,09231567
2,74658203;-62,74524307
2,77709961;-63,57180786
2,80761719;-66,19923401
2,83813477;-70,16862488
2,86865234;-72,03558350
2,89916992;-68,59691620
2,92968750;-64,36596680
2,96020508;-61,76540756
2,99072266;-61,21340179
3,02124023;-62,85884857
3,05175781;-66,76371765
3,08227539;-72,47635651
3,11279297;-72,43346405
3,14331055;-71,22763824
3,17382812;-69,85034180
3,20434570;-66,52420044
3,23486328;-64,29470062
3,26538086;-64,18975067
3,29589844;-65,35720062
3,32641602;-65,86187744
3,35693359;-64,16397095
3,38745117;-62,86320114
3,41796875;-63,79947662
3,44848633;-67,77795410
3,47900391;-71,36056519
3,50952148;-71,11824799
3,54003906;-66,63573456
3,57055664;-61,54666519
3,60107422;-59,36011887
3,63159180;-59,13304901
3,66210938;-59,90596390
3,69262695;-61,70385742
3,72314453;-63,45502853
3,75366211;-63,98049927
3,78417969;-64,10967255
3,81469727;-62,33658218
3,84521484;-60,92453384
3,87573242;-61,02290726
3,90625000;-61,33855438
3,93676758;-62,55938721
3,96728516;-62,87441254
3,99780273;-62,27834320
4,02832031;-62,86581421
4,05883789;-61,40978241
4,08935547;-59,47149658
4,11987305;-57,99829102
4,15039062;-57,70574570
4,18090820;-60,11846924
4,21142578;-66,35527039
4,24194336;-70,30747986
4,27246094;-63,62822723
4,30297852;-64,62517548
4,33349609;-63,57059097
4,36401367;-60,62133789
4,39453125;-66,57893372
4,42504883;-73,21060181
4,45556641;-70,85710144
4,48608398;-64,87347412
