Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,41433430
0,03051758;-15,76998520
0,06103516;-20,92342377
0,09155273;-30,61120796
0,12207031;-48,48497391
0,15258789;-76,05427551
0,18310547;-69,62452698
0,21362305;-73,01434326
0,24414062;-72,66904449
0,27465820;-71,24419403
0,30517578;-65,71570587
0,33569336;-64,73947144
0,36621094;-66,99752045
0,39672852;-68,47189331
0,42724609;-67,30679321
0,45776367;-67,23043060
0,48828125;-66,47106934
0,51879883;-63,82849884
0,54931641;-62,06143951
0,57983398;-63,11208725
0,61035156;-68,86772156
0,64086914;-76,97447968
0,67138672;-65,56527710
0,70190430;-61,68041611
0,73242188;-61,28665543
0,76293945;-62,80777740
0,79345703;-63,52609253
0,82397461;-64,80523682
0,85449219;-68,15473938
0,88500977;-62,93266678
0,91552734;-60,43819046
0,94604492;-61,89338303
0,97656250;-64,74246216
1,00708008;-66,26864624
1,03759766;-69,23003387
1,06811523;-77,08204651
1,09863281;-72,72416687
1,12915039;-66,33826447
1,15966797;-63,81135559
1,19018555;-63,80886459
1,22070312;-64,48195648
1,25122070;-64,32715607
1,28173828;-64,83671570
1,31225586;-65,46379852
1,34277344;-63,87211227
1,37329102;-61,04299545
1,40380859;-59,38344955
1,43432617;-59,67774200
1,46484375;-61,78790283
1,49536133;-64,96038818
1,52587891;-67,53865051
1,55639648;-68,06613159
1,58691406;-67,93717194
1,61743164;-69,23948669
1,64794922;-72,27349091
1,67846680;-75,28426361
1,70898438;-73,61674500
1,73950195;-72,61715698
1,77001953;-72,02178192
1,80053711;-68,11652374
1,83105469;-66,31822968
1,86157227;-67,75320435
1,89208984;-70,74552155
1,92260742;-73,12825775
1,95312500;-83,23866272
1,98364258;-75,00042725
2,01416016;-68,62992096
2,04467773;-69,98895264
2,07519531;-72,19377899
2,10571289;-63,71610260
2,13623047;-61,86689758
2,16674805;-64,42807007
2,19726562;-68,30142212
2,22778320;-67,41947174
2,25830078;-68,42083740
2,28881836;-77,17295837
2,31933594;-74,93899536
2,34985352;-67,71488190
2,38037109;-65,59924316
2,41088867;-64,63388062
2,44140625;-64,04807281
2,47192383;-64,98654175
2,50244141;-67,97431183
2,53295898;-72,79572296
2,56347656;-70,15622711
2,59399414;-63,96929169
2,62451172;-61,36085129
2,65502930;-60,35585022
2,68554688;-59,52057266
2,71606445;-58,53802109
2,74658203;-57,52521133
2,77709961;-57,22480011
2,80761719;-58,63944626
2,83813477;-63,04622269
2,86865234;-75,59579468
2,89916992;-71,21512604
2,92968750;-65,86467743
2,96020508;-63,70808411
2,99072266;-61,33973694
3,02124023;-59,33938599
3,05175781;-58,83312225
3,08227539;-59,99865723
3,11279297;-62,65216827
3,14331055;-66,96484375
3,17382812;-73,61872864
3,20434570;-79,87903595
3,23486328;-73,15928650
3,26538086;-68,46629333
3,29589844;-67,38745117
3,32641602;-66,92137909
3,35693359;-62,57639313
3,38745117;-59,00505066
3,41796875;-57,87242889
3,44848633;-58,98217010
3,47900391;-61,11303329
3,50952148;-61,68287659
3,54003906;-61,55479813
3,57055664;-63,64883804
3,60107422;-68,33074951
3,63159180;-65,01515198
3,66210938;-60,74949265
3,69262695;-59,68076324
3,72314453;-62,59653473
3,75366211;-74,13861847
3,78417969;-66,40504456
3,81469727;-62,74091721
3,84521484;-61,71769714
3,87573242;-61,92426682
3,90625000;-64,01104736
3,93676758;-67,04441833
3,96728516;-71,10971832
3,99780273;-69,84837341
4,02832031;-60,18073654
4,05883789;-57,30437469
4,08935547;-56,87194061
4,11987305;-58,44648361
4,15039062;-60,14284134
4,18090820;-60,62480545
4,21142578;-65,46209717
4,24194336;-67,34757233
4,27246094;-63,15614319
4,30297852;-65,06829071
4,33349609;-62,23770905
4,36401367;-57,41423035
4,39453125;-57,29299164
4,42504883;-58,32652283
4,45556641;-59,54820633
4,48608398;-61,50705338
