Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,37139416
0,03051758;-15,74679565
0,06103516;-20,97530365
0,09155273;-30,87299347
0,12207031;-49,47383499
0,15258789;-67,94292450
0,18310547;-68,24128723
0,21362305;-74,67583466
0,24414062;-67,09341431
0,27465820;-62,27874374
0,30517578;-63,76131058
0,33569336;-65,84351349
0,36621094;-70,01205444
0,39672852;-75,06364441
0,42724609;-64,64716339
0,45776367;-62,76958847
0,48828125;-61,54885101
0,51879883;-60,04867554
0,54931641;-59,86158371
0,57983398;-61,54971695
0,61035156;-64,96740723
0,64086914;-71,31012726
0,67138672;-77,81300354
0,70190430;-71,23429108
0,73242188;-68,25915527
0,76293945;-65,26599884
0,79345703;-62,57313538
0,82397461;-60,59570694
0,85449219;-58,27140427
0,88500977;-55,86183548
0,91552734;-55,20560837
0,94604492;-57,28070831
0,97656250;-62,42173004
1,00708008;-69,73000336
1,03759766;-71,66357422
1,06811523;-66,32086945
1,09863281;-62,03162384
1,12915039;-60,44590378
1,15966797;-61,98629761
1,19018555;-67,47997284
1,22070312;-83,53004456
1,25122070;-71,55693054
1,28173828;-65,14174652
1,31225586;-62,74952316
1,34277344;-62,84178162
1,37329102;-64,22933960
1,40380859;-65,09482574
1,43432617;-64,56983948
1,46484375;-64,21517944
1,49536133;-66,14348602
1,52587891;-74,26464081
1,55639648;-73,52986145
1,58691406;-66,93608093
1,61743164;-65,94403076
1,64794922;-67,70514679
1,67846680;-71,70385742
1,70898438;-67,19461060
1,73950195;-61,69398880
1,77001953;-59,83987808
1,80053711;-61,10665131
1,83105469;-65,66628265
1,86157227;-74,82180786
1,89208984;-89,10597229
1,92260742;-70,16537476
1,95312500;-63,70071411
1,98364258;-61,14053726
2,01416016;-60,81909561
2,04467773;-61,71267700
2,07519531;-63,33038712
2,10571289;-64,43292236
2,13623047;-63,36839294
2,16674805;-62,21540070
2,19726562;-61,73534012
2,22778320;-61,54630661
2,25830078;-61,72505188
2,28881836;-61,83195114
2,31933594;-60,77165604
2,34985352;-59,22606659
2,38037109;-58,76283646
2,41088867;-60,06665802
2,44140625;-63,75384903
2,47192383;-71,07521820
2,50244141;-72,96945953
2,53295898;-69,28150940
2,56347656;-70,98484802
2,59399414;-77,38825989
2,62451172;-67,72625732
2,65502930;-64,17160797
2,68554688;-63,32596588
2,71606445;-63,27656555
2,74658203;-64,49084473
2,77709961;-66,66476440
2,80761719;-66,11984253
2,83813477;-64,33093262
2,86865234;-63,59586716
2,89916992;-65,61495209
2,92968750;-80,00450134
2,96020508;-63,25484467
2,99072266;-58,26358032
3,02124023;-57,65030289
3,05175781;-59,64580154
3,08227539;-64,13824463
3,11279297;-73,40795135
3,14331055;-80,11038208
3,17382812;-74,06599426
3,20434570;-74,93337250
3,23486328;-80,53004456
3,26538086;-89,39575195
3,29589844;-75,51951599
3,32641602;-70,21681213
3,35693359;-68,01544189
3,38745117;-67,85380554
3,41796875;-69,05566406
3,44848633;-68,36211395
3,47900391;-66,49847412
3,50952148;-65,96266937
3,54003906;-66,43515015
3,57055664;-67,64227295
3,60107422;-70,71154785
3,63159180;-75,41143036
3,66210938;-81,71317291
3,69262695;-72,46393585
3,72314453;-67,41179657
3,75366211;-69,34920502
3,78417969;-79,61947632
3,81469727;-80,60070801
3,84521484;-74,00509644
3,87573242;-72,44086456
3,90625000;-72,85304260
3,93676758;-68,83531189
3,96728516;-65,52525330
3,99780273;-68,16783905
4,02832031;-71,19596863
4,05883789;-63,40210724
4,08935547;-58,92705917
4,11987305;-57,28358841
4,15039062;-58,72026825
4,18090820;-59,79156876
4,21142578;-61,17942047
4,24194336;-65,96072388
4,27246094;-72,77666473
4,30297852;-68,94487000
4,33349609;-66,05020905
4,36401367;-63,37836456
4,39453125;-75,69639587
4,42504883;-68,81031799
4,45556641;-66,48384094
4,48608398;-62,68541336
