Frequency;Channel A
(MHz);(dBu)

0,00000000;-15,23471642
0,03051758;-15,59351730
0,06103516;-20,74878883
0,09155273;-30,36004829
0,12207031;-46,81845856
0,15258789;-59,13354874
0,18310547;-60,12131119
0,21362305;-64,18468475
0,24414062;-73,53595734
0,27465820;-67,06225586
0,30517578;-64,61779022
0,33569336;-65,52227020
0,36621094;-71,05732727
0,39672852;-85,53497314
0,42724609;-86,85939789
0,45776367;-84,03219604
0,48828125;-74,72689819
0,51879883;-68,29636383
0,54931641;-63,28563690
0,57983398;-61,22219086
0,61035156;-62,18542480
0,64086914;-64,83361053
0,67138672;-64,89765930
0,70190430;-63,46461487
0,73242188;-63,55054855
0,76293945;-64,81288147
0,79345703;-64,17807770
0,82397461;-60,78015137
0,85449219;-56,63030243
0,88500977;-53,85523224
0,91552734;-52,90886307
0,94604492;-53,79928589
0,97656250;-56,75780869
1,00708008;-62,28923035
1,03759766;-69,83559418
1,06811523;-71,29367828
1,09863281;-66,20813751
1,12915039;-63,40490341
1,15966797;-64,17424774
1,19018555;-68,45881653
1,22070312;-73,35723114
1,25122070;-74,30540466
1,28173828;-70,61807251
1,31225586;-67,29853821
1,34277344;-67,63905334
1,37329102;-66,43502808
1,40380859;-63,36492920
1,43432617;-63,82383347
1,46484375;-68,56122589
1,49536133;-69,06365204
1,52587891;-66,17510223
1,55639648;-66,10437012
1,58691406;-67,44635010
1,61743164;-70,51726532
1,64794922;-76,94677734
1,67846680;-68,26129150
1,70898438;-64,09808350
1,73950195;-63,35655975
1,77001953;-62,67627716
1,80053711;-60,87334061
1,83105469;-60,12804413
1,86157227;-61,35029602
1,89208984;-64,06315613
1,92260742;-66,61805725
1,95312500;-67,16943359
1,98364258;-64,82483673
2,01416016;-60,77503204
2,04467773;-58,73772430
2,07519531;-59,66816711
2,10571289;-63,78897858
2,13623047;-68,83746338
2,16674805;-68,30584717
2,19726562;-65,27983856
2,22778320;-62,36486435
2,25830078;-61,03271103
2,28881836;-60,59262848
2,31933594;-60,59809113
2,34985352;-61,47863007
2,38037109;-63,54317093
2,41088867;-65,96194458
2,44140625;-65,89788055
2,47192383;-62,73777390
2,50244141;-60,18623734
2,53295898;-60,20597839
2,56347656;-63,37446213
2,59399414;-67,59207916
2,62451172;-66,57917023
2,65502930;-65,94186401
2,68554688;-66,54901886
2,71606445;-66,02919769
2,74658203;-65,15539551
2,77709961;-65,97492218
2,80761719;-68,49732971
2,83813477;-69,45722198
2,86865234;-67,10337067
2,89916992;-64,14452362
2,92968750;-61,76225281
2,96020508;-60,84089661
2,99072266;-62,60914230
3,02124023;-68,76486206
3,05175781;-70,79750061
3,08227539;-66,66046906
3,11279297;-66,36730194
3,14331055;-66,44036102
3,17382812;-64,97006989
3,20434570;-63,62563705
3,23486328;-64,90859985
3,26538086;-70,68148041
3,29589844;-76,33403015
3,32641602;-71,21310425
3,35693359;-69,48855591
3,38745117;-70,41380310
3,41796875;-71,75352478
3,44848633;-74,98459625
3,47900391;-77,49822998
3,50952148;-85,91216278
3,54003906;-78,13664246
3,57055664;-69,01143646
3,60107422;-66,03298950
3,63159180;-68,70330811
3,66210938;-80,97596741
3,69262695;-90,49671173
3,72314453;-70,87194824
3,75366211;-63,92314529
3,78417969;-59,88695145
3,81469727;-58,12843323
3,84521484;-59,24037552
3,87573242;-62,17877197
3,90625000;-64,96783447
3,93676758;-66,98145294
3,96728516;-64,26679230
3,99780273;-62,76548004
4,02832031;-62,15309143
4,05883789;-60,40491486
4,08935547;-60,53129196
4,11987305;-62,11166763
4,15039062;-61,11141968
4,18090820;-61,53148651
4,21142578;-68,36322021
4,24194336;-71,18492889
4,27246094;-72,29376984
4,30297852;-67,46763611
4,33349609;-65,30319977
4,36401367;-81,74252319
4,39453125;-81,52573395
4,42504883;-88,77239990
4,45556641;-60,40756607
4,48608398;-59,63644409
