Frequency;Channel A
(MHz);(dBu)

0,00000000;-73,96089172
0,03051758;-74,40063477
0,06103516;-80,13336945
0,09155273;-94,41320801
0,12207031;-93,76422882
0,15258789;-93,37554169
0,18310547;-102,77202606
0,21362305;-99,78173828
0,24414062;-93,35015106
0,27465820;-93,20631409
0,30517578;-98,59817505
0,33569336;-107,24890137
0,36621094;-94,70924377
0,39672852;-91,56340790
0,42724609;-92,31961060
0,45776367;-98,38414001
0,48828125;-106,29486084
0,51879883;-94,67904663
0,54931641;-92,94920349
0,57983398;-96,20285797
0,61035156;-113,61878204
0,64086914;-98,92395782
0,67138672;-94,94454956
0,70190430;-95,02450562
0,73242188;-97,37174225
0,76293945;-100,60505676
0,79345703;-100,30117035
0,82397461;-98,48760986
0,85449219;-97,95403290
0,88500977;-98,50765228
0,91552734;-100,29720306
0,94604492;-104,66308594
0,97656250;-113,30756378
1,00708008;-113,30867767
1,03759766;-111,75209045
1,06811523;-108,79647827
1,09863281;-108,12926483
1,12915039;-108,05073547
1,15966797;-105,68667603
1,19018555;-105,12463379
1,22070312;-106,32862091
1,25122070;-106,99150085
1,28173828;-107,50439453
1,31225586;-110,83710480
1,34277344;-126,03829956
1,37329102;-109,17048645
1,40380859;-102,68276978
1,43432617;-99,79811096
1,46484375;-101,02123260
1,49536133;-114,60997772
1,52587891;-101,67941284
1,55639648;-95,91727448
1,58691406;-94,70104980
1,61743164;-96,03709412
1,64794922;-99,58412933
1,67846680;-105,59200287
1,70898438;-108,39995575
1,73950195;-105,85609436
1,77001953;-106,36497498
1,80053711;-111,24352264
1,83105469;-119,88639832
1,86157227;-109,39550781
1,89208984;-105,64765167
1,92260742;-104,35165405
1,95312500;-103,36706543
1,98364258;-101,77235413
2,01416016;-100,85135651
2,04467773;-101,66108704
2,07519531;-105,14418030
2,10571289;-115,09890747
2,13623047;-113,00202942
2,16674805;-107,92175293
2,19726562;-106,36363220
2,22778320;-104,94307709
2,25830078;-103,53431702
2,28881836;-102,13507080
2,31933594;-101,72120667
2,34985352;-103,61509705
2,38037109;-107,29045105
2,41088867;-107,27462006
2,44140625;-109,79335785
2,47192383;-122,26387024
2,50244141;-108,98902130
2,53295898;-109,21813965
2,56347656;-121,61419678
2,59399414;-112,55669403
2,62451172;-106,51055908
2,65502930;-104,67105865
2,68554688;-105,17054749
2,71606445;-106,45996094
2,74658203;-106,49920654
2,77709961;-105,55454254
2,80761719;-103,17890167
2,83813477;-102,84838867
2,86865234;-107,03233337
2,89916992;-129,61215210
2,92968750;-109,98710632
2,96020508;-105,28590393
2,99072266;-103,43463898
3,02124023;-102,14215088
3,05175781;-100,91635132
3,08227539;-101,82061768
3,11279297;-108,47843933
3,14331055;-110,24463654
3,17382812;-100,62216949
3,20434570;-97,16378021
3,23486328;-95,98629761
3,26538086;-96,62055969
3,29589844;-99,42083740
3,32641602;-104,36954498
3,35693359;-107,84153748
3,38745117;-106,55460358
3,41796875;-103,28759766
3,44848633;-101,35971832
3,47900391;-101,22405243
3,50952148;-101,81462097
3,54003906;-102,11856842
3,57055664;-102,85835266
3,60107422;-105,00398254
3,63159180;-104,97193909
3,66210938;-102,66407776
3,69262695;-103,17594910
3,72314453;-106,93185425
3,75366211;-109,54731750
3,78417969;-104,86074829
3,81469727;-100,72286987
3,84521484;-99,75411224
3,87573242;-102,32506561
3,90625000;-105,79685211
3,93676758;-102,93376160
3,96728516;-101,18998718
3,99780273;-101,79973602
4,02832031;-104,44613647
4,05883789;-108,94766998
4,08935547;-112,91433716
4,11987305;-114,64102173
4,15039062;-116,05288696
4,18090820;-118,23631287
4,21142578;-113,10659790
4,24194336;-107,30850983
4,27246094;-104,25843811
4,30297852;-103,54191589
4,33349609;-104,70687103
4,36401367;-106,02848816
4,39453125;-105,28620911
4,42504883;-104,46067810
4,45556641;-102,13214111
4,48608398;-99,17072296
