Frequency;Channel A
(MHz);(dBu)

0,00000000;-104,45976257
0,03051758;-100,30209351
0,06103516;-95,24578857
0,09155273;-91,34884644
0,12207031;-89,48187256
0,15258789;-89,59112549
0,18310547;-90,70044708
0,21362305;-91,05569458
0,24414062;-90,94311523
0,27465820;-92,43824005
0,30517578;-96,39132690
0,33569336;-99,29973602
0,36621094;-96,43589783
0,39672852;-93,58695984
0,42724609;-93,19522858
0,45776367;-93,75619507
0,48828125;-92,94494629
0,51879883;-91,34400177
0,54931641;-91,07659149
0,57983398;-92,33061981
0,61035156;-93,25809479
0,64086914;-91,88992310
0,67138672;-89,99063110
0,70190430;-90,16450500
0,73242188;-93,13339996
0,76293945;-99,30604553
0,79345703;-107,78423309
0,82397461;-105,28544617
0,85449219;-102,67944336
0,88500977;-102,14620972
0,91552734;-102,89889526
0,94604492;-104,52388763
0,97656250;-106,12655640
1,00708008;-108,36437988
1,03759766;-116,17000580
1,06811523;-113,12132263
1,09863281;-108,70405579
1,12915039;-108,96557617
1,15966797;-108,85929108
1,19018555;-104,42070770
1,22070312;-101,38474274
1,25122070;-100,17170715
1,28173828;-99,27636719
1,31225586;-97,69110107
1,34277344;-95,90290070
1,37329102;-94,77023315
1,40380859;-94,54771423
1,43432617;-94,79244232
1,46484375;-95,12980652
1,49536133;-96,22018433
1,52587891;-98,90246582
1,55639648;-102,61039734
1,58691406;-103,56133270
1,61743164;-103,23078156
1,64794922;-104,33753967
1,67846680;-106,55503082
1,70898438;-109,88407135
1,73950195;-116,93274689
1,77001953;-120,53958130
1,80053711;-107,37089539
1,83105469;-102,08961487
1,86157227;-100,48458099
1,89208984;-102,59306335
1,92260742;-112,31892395
1,95312500;-109,82495117
1,98364258;-103,73611450
2,01416016;-103,53541565
2,04467773;-106,45186615
2,07519531;-112,18170166
2,10571289;-121,22610474
2,13623047;-110,89298248
2,16674805;-107,94216919
2,19726562;-109,59349060
2,22778320;-107,47404480
2,25830078;-103,11908722
2,28881836;-101,54441071
2,31933594;-100,84577942
2,34985352;-100,30625153
2,38037109;-100,82829285
2,41088867;-102,52458191
2,44140625;-105,30035400
2,47192383;-109,54037476
2,50244141;-116,21784973
2,53295898;-125,02567291
2,56347656;-117,45115662
2,59399414;-109,88526917
2,62451172;-104,90962219
2,65502930;-102,30377197
2,68554688;-101,50765228
2,71606445;-102,29850006
2,74658203;-105,25421906
2,77709961;-111,07910156
2,80761719;-111,54900360
2,83813477;-110,90278625
2,86865234;-111,53254700
2,89916992;-107,64968872
2,92968750;-104,80607605
2,96020508;-103,67839050
2,99072266;-104,29610443
3,02124023;-107,82922363
3,05175781;-120,30772400
3,08227539;-114,69132996
3,11279297;-110,56621552
3,14331055;-113,91728210
3,17382812;-120,69322205
3,20434570;-106,83823395
3,23486328;-103,29328918
3,26538086;-105,35244751
3,29589844;-115,76164246
3,32641602;-106,10533905
3,35693359;-104,18522644
3,38745117;-107,81396484
3,41796875;-119,82859802
3,44848633;-110,63961792
3,47900391;-104,86937714
3,50952148;-103,51087952
3,54003906;-104,17112732
3,57055664;-104,30273438
3,60107422;-104,54827881
3,63159180;-105,99026489
3,66210938;-107,86399841
3,69262695;-110,77880096
3,72314453;-115,63284302
3,75366211;-107,66925049
3,78417969;-103,79703522
3,81469727;-103,25341034
3,84521484;-105,64144897
3,87573242;-112,09040833
3,90625000;-121,18836212
3,93676758;-113,89727783
3,96728516;-106,57466125
3,99780273;-104,93071747
4,02832031;-109,79208374
4,05883789;-114,46772766
4,08935547;-104,18502808
4,11987305;-102,74943542
4,15039062;-103,32225037
4,18090820;-102,68333435
4,21142578;-101,69741821
4,24194336;-102,85533905
4,27246094;-107,13532257
4,30297852;-105,26889801
4,33349609;-100,95079041
4,36401367;-100,20011139
4,39453125;-101,92904663
4,42504883;-103,11006165
4,45556641;-101,83341980
4,48608398;-99,88406372
