Frequency;Channel A
(MHz);(dBu)

0,00000000;-12,70360947
0,01525879;-15,94391632
0,03051758;-24,34301376
0,04577637;-41,58595657
0,06103516;-62,88659668
0,07629395;-60,21118164
0,09155273;-66,62151337
0,10681152;-67,10442352
0,12207031;-73,12340546
0,13732910;-77,73106384
0,15258789;-67,91772461
0,16784668;-67,10939026
0,18310547;-68,68865204
0,19836426;-75,82054901
0,21362305;-82,50629425
0,22888184;-70,97673035
0,24414062;-69,31067657
0,25939941;-75,24053955
0,27465820;-72,77659607
0,28991699;-65,40057373
0,30517578;-65,47862244
0,32043457;-67,73569489
0,33569336;-70,05450439
0,35095215;-71,58937073
0,36621094;-70,07771301
0,38146973;-68,14741516
0,39672852;-69,30156708
0,41198730;-72,59175110
0,42724609;-72,72512054
0,44250488;-68,91954041
0,45776367;-65,34371185
0,47302246;-63,61718750
0,48828125;-64,76677704
0,50354004;-70,49870300
0,51879883;-84,96263123
0,53405762;-80,85781860
0,54931641;-74,12892914
0,56457520;-76,07305145
0,57983398;-73,50945282
0,59509277;-76,66525269
0,61035156;-74,34597015
0,62561035;-69,59725189
0,64086914;-71,96351624
0,65612793;-81,00043488
0,67138672;-81,67214203
0,68664551;-80,53778839
0,70190430;-93,70007324
0,71716309;-84,10742188
0,73242188;-70,54818726
0,74768066;-65,07424927
0,76293945;-64,95784760
0,77819824;-69,03575134
0,79345703;-71,99069214
0,80871582;-69,69760132
0,82397461;-69,56253052
0,83923340;-73,35631561
0,85449219;-91,60243225
0,86975098;-69,98225403
0,88500977;-64,49279022
0,90026855;-63,22414398
0,91552734;-65,25415039
0,93078613;-69,75481415
0,94604492;-70,93316650
0,96130371;-68,15142822
0,97656250;-69,70803833
0,99182129;-83,55345154
1,00708008;-71,97010040
1,02233887;-69,13288116
1,03759766;-72,03227234
1,05285645;-79,27356720
1,06811523;-79,13809967
1,08337402;-75,09616852
1,09863281;-70,99342346
1,11389160;-68,78849792
1,12915039;-72,92431641
1,14440918;-78,85482025
1,15966797;-69,33094788
1,17492676;-67,51849365
1,19018555;-68,51437378
1,20544434;-72,03654480
1,22070312;-76,33911896
1,23596191;-71,96049500
1,25122070;-68,69200134
1,26647949;-66,81934357
1,28173828;-66,34673309
1,29699707;-66,84388733
1,31225586;-69,66146851
1,32751465;-74,32202148
1,34277344;-72,79776764
1,35803223;-72,15832520
1,37329102;-69,27640533
1,38854980;-66,82502747
1,40380859;-66,78790283
1,41906738;-67,67697144
1,43432617;-67,33925629
1,44958496;-65,64490509
1,46484375;-63,47049332
1,48010254;-62,67414474
1,49536133;-64,59476471
1,51062012;-67,82539368
1,52587891;-66,87384033
1,54113770;-67,06545258
1,55639648;-71,49395752
1,57165527;-80,07685852
1,58691406;-68,77737427
1,60217285;-66,12786102
1,61743164;-66,91854858
1,63269043;-66,77685547
1,64794922;-63,67511749
1,66320801;-60,97728729
1,67846680;-60,27532196
1,69372559;-62,59073257
1,70898438;-70,39714050
1,72424316;-67,19765472
1,73950195;-63,14227295
1,75476074;-64,50347137
1,77001953;-71,81519318
1,78527832;-77,37318420
1,80053711;-69,39160919
1,81579590;-68,59764099
1,83105469;-66,81189728
1,84631348;-64,73032379
1,86157227;-66,21585846
1,87683105;-71,90692902
1,89208984;-76,09396362
1,90734863;-79,41828156
1,92260742;-72,48139954
1,93786621;-65,45439911
1,95312500;-64,18934631
1,96838379;-65,17291260
1,98364258;-65,94308472
1,99890137;-66,34546661
2,01416016;-68,62880707
2,02941895;-74,94023132
2,04467773;-77,98380280
2,05993652;-75,47210693
2,07519531;-72,00445557
2,09045410;-68,01254272
2,10571289;-68,27340698
2,12097168;-71,17395020
2,13623047;-72,45071411
2,15148926;-72,40570068
2,16674805;-72,38307190
2,18200684;-72,35952759
2,19726562;-72,11852264
2,21252441;-71,54350281
2,22778320;-72,41059113
2,24304199;-72,80368042
