Frequency;Channel A
(MHz);(dBu)

0,00000000;-82,40177155
0,03051758;-82,53349304
0,06103516;-86,16889954
0,09155273;-88,66714478
0,12207031;-87,75122833
0,15258789;-87,76831055
0,18310547;-90,56659698
0,21362305;-95,09349823
0,24414062;-96,59219360
0,27465820;-95,39674377
0,30517578;-96,17234039
0,33569336;-98,45393372
0,36621094;-96,54738617
0,39672852;-92,99679565
0,42724609;-91,76367188
0,45776367;-92,82654572
0,48828125;-93,95397186
0,51879883;-93,05453491
0,54931641;-92,08840179
0,57983398;-93,38642883
0,61035156;-97,31884003
0,64086914;-98,05490112
0,67138672;-94,20719147
0,70190430;-92,14686584
0,73242188;-93,08149719
0,76293945;-96,59146118
0,79345703;-98,45597839
0,82397461;-97,97148132
0,85449219;-99,42559814
0,88500977;-103,62689972
0,91552734;-110,02603149
0,94604492;-111,92261505
0,97656250;-107,55172729
1,00708008;-103,37828827
1,03759766;-100,96145630
1,06811523;-100,57849121
1,09863281;-101,99415588
1,12915039;-104,52881622
1,15966797;-108,12569427
1,19018555;-115,96258545
1,22070312;-113,30123138
1,25122070;-111,85137939
1,28173828;-122,96295166
1,31225586;-107,90365601
1,34277344;-101,73041534
1,37329102;-98,47309875
1,40380859;-97,86936951
1,43432617;-99,66055298
1,46484375;-101,41069031
1,49536133;-100,21625519
1,52587891;-98,29418945
1,55639648;-98,48000336
1,58691406;-101,26910400
1,61743164;-104,06501770
1,64794922;-102,47534180
1,67846680;-99,71388245
1,70898438;-99,13740540
1,73950195;-101,76555634
1,77001953;-111,47908020
1,80053711;-108,62209320
1,83105469;-102,72919464
1,86157227;-103,07963562
1,89208984;-108,45014954
1,92260742;-120,60950470
1,95312500;-109,65355682
1,98364258;-108,32464600
2,01416016;-109,94834137
2,04467773;-114,66503906
2,07519531;-116,35101318
2,10571289;-104,09518433
2,13623047;-100,10199738
2,16674805;-99,89025879
2,19726562;-104,00831604
2,22778320;-139,59597778
2,25830078;-104,18826294
2,28881836;-100,94003296
2,31933594;-102,61371613
2,34985352;-106,35804749
2,38037109;-105,12692261
2,41088867;-105,60158539
2,44140625;-108,30833435
2,47192383;-104,91349030
2,50244141;-100,54351044
2,53295898;-97,38418579
2,56347656;-95,36749268
2,59399414;-94,77191162
2,62451172;-95,76882172
2,65502930;-98,30237579
2,68554688;-101,81221008
2,71606445;-104,66777802
2,74658203;-106,97228241
2,77709961;-109,98443604
2,80761719;-108,70245361
2,83813477;-106,71253204
2,86865234;-107,03762817
2,89916992;-108,69156647
2,92968750;-109,67258453
2,96020508;-109,12963104
2,99072266;-109,11814880
3,02124023;-112,95199585
3,05175781;-117,29626465
3,08227539;-109,00801086
3,11279297;-108,82149506
3,14331055;-113,08021545
3,17382812;-112,54960632
3,20434570;-107,73458862
3,23486328;-102,79972839
3,26538086;-100,95164490
3,29589844;-102,39669037
3,32641602;-107,44491577
3,35693359;-106,85569763
3,38745117;-101,69616699
3,41796875;-99,79795837
3,44848633;-100,55548859
3,47900391;-104,08753967
3,50952148;-108,83724213
3,54003906;-105,61405182
3,57055664;-103,64300537
3,60107422;-103,51830292
3,63159180;-102,18127441
3,66210938;-100,22426605
3,69262695;-99,39434814
3,72314453;-99,51043701
3,75366211;-100,45983887
3,78417969;-103,85826874
3,81469727;-112,58724976
3,84521484;-126,42390442
3,87573242;-118,76103210
3,90625000;-110,42205048
3,93676758;-109,54082489
3,96728516;-115,65173340
3,99780273;-118,43597412
4,02832031;-119,82417297
4,05883789;-118,20721436
4,08935547;-110,92825317
4,11987305;-108,97756958
4,15039062;-112,73090363
4,18090820;-109,95758057
4,21142578;-107,75553894
4,24194336;-110,65901184
4,27246094;-119,67914581
4,30297852;-110,64065552
4,33349609;-108,34205627
4,36401367;-108,03871918
4,39453125;-106,21910858
4,42504883;-103,48212433
4,45556641;-102,10830688
4,48608398;-102,51750183
