Frequency;Channel A
(MHz);(dBu)

0,00000000;-90,69570923
0,03051758;-90,93173218
0,06103516;-93,84917450
0,09155273;-93,78013611
0,12207031;-91,92930603
0,15258789;-91,36125183
0,18310547;-92,88156128
0,21362305;-94,73204803
0,24414062;-94,52932739
0,27465820;-94,80046082
0,30517578;-96,56214905
0,33569336;-95,34872437
0,36621094;-91,61698151
0,39672852;-89,89962769
0,42724609;-90,62701416
0,45776367;-92,61521149
0,48828125;-93,57105255
0,51879883;-93,57727051
0,54931641;-95,08712006
0,57983398;-98,16738892
0,61035156;-96,89166260
0,64086914;-91,47648621
0,67138672;-88,14347076
0,70190430;-88,14327240
0,73242188;-91,52250671
0,76293945;-98,27256775
0,79345703;-105,78014374
0,82397461;-114,20109558
0,85449219;-112,21385193
0,88500977;-105,11088562
0,91552734;-104,11716461
0,94604492;-104,95594025
0,97656250;-105,59436035
1,00708008;-103,98014832
1,03759766;-102,82868195
1,06811523;-104,35256958
1,09863281;-106,92874908
1,12915039;-106,89857483
1,15966797;-105,35218048
1,19018555;-102,89874268
1,22070312;-102,22370148
1,25122070;-102,32814789
1,28173828;-100,25215149
1,31225586;-98,40976715
1,34277344;-98,62483978
1,37329102;-101,40746307
1,40380859;-108,15376282
1,43432617;-122,11103821
1,46484375;-112,32496643
1,49536133;-110,28433990
1,52587891;-106,77864838
1,55639648;-102,86195374
1,58691406;-100,37635040
1,61743164;-99,88068390
1,64794922;-101,37512207
1,67846680;-103,83825684
1,70898438;-105,84426880
1,73950195;-108,10789490
1,77001953;-112,26477814
1,80053711;-117,72622681
1,83105469;-112,57647705
1,86157227;-107,05241394
1,89208984;-104,12761688
1,92260742;-103,99502563
1,95312500;-107,69384766
1,98364258;-122,58151245
2,01416016;-113,47686768
2,04467773;-108,16690063
2,07519531;-105,26470184
2,10571289;-102,92426300
2,13623047;-101,72187805
2,16674805;-102,34787750
2,19726562;-105,06866455
2,22778320;-109,43838501
2,25830078;-113,97836304
2,28881836;-119,52206421
2,31933594;-115,53740692
2,34985352;-108,06227875
2,38037109;-105,17891693
2,41088867;-105,46723938
2,44140625;-106,52060699
2,47192383;-104,28280640
2,50244141;-101,27159119
2,53295898;-100,31884003
2,56347656;-101,90562439
2,59399414;-105,69927216
2,62451172;-111,23793793
2,65502930;-112,39696503
2,68554688;-111,27587891
2,71606445;-112,39456940
2,74658203;-111,44214630
2,77709961;-108,79479218
2,80761719;-105,15614319
2,83813477;-102,08992004
2,86865234;-101,48504639
2,89916992;-104,06246185
2,92968750;-109,29869843
2,96020508;-110,99967194
2,99072266;-107,17769623
3,02124023;-104,87822723
3,05175781;-104,63057709
3,08227539;-104,35917664
3,11279297;-104,16436005
3,14331055;-105,93365479
3,17382812;-110,46322632
3,20434570;-115,08686829
3,23486328;-110,59472656
3,26538086;-107,58319855
3,29589844;-106,86947632
3,32641602;-108,85520172
3,35693359;-114,40608978
3,38745117;-104,01447296
3,41796875;-98,80624390
3,44848633;-97,52730560
3,47900391;-99,18565369
3,50952148;-102,21661377
3,54003906;-104,03799438
3,57055664;-106,15298462
3,60107422;-106,01884460
3,63159180;-107,59156036
3,66210938;-116,32462311
3,69262695;-114,29551697
3,72314453;-112,49160004
3,75366211;-111,25939941
3,78417969;-106,31508636
3,81469727;-101,70871735
3,84521484;-99,56159973
3,87573242;-100,42583466
3,90625000;-105,29559326
3,93676758;-118,11331177
3,96728516;-106,98100281
3,99780273;-100,94562531
4,02832031;-99,50718689
4,05883789;-101,78036499
4,08935547;-104,17228699
4,11987305;-101,47942352
4,15039062;-100,29967499
4,18090820;-101,77814484
4,21142578;-103,76540375
4,24194336;-103,60543060
4,27246094;-102,89936066
4,30297852;-103,55731964
4,33349609;-105,69072723
4,36401367;-109,04376984
4,39453125;-108,50965881
4,42504883;-107,63148499
4,45556641;-109,03309631
4,48608398;-108,44508362
