Frequency;Channel A
(MHz);(dBu)

0,00000000;-71,93635559
0,03051758;-72,30661774
0,06103516;-77,46104431
0,09155273;-86,20626831
0,12207031;-90,74321747
0,15258789;-91,39205933
0,18310547;-97,06500244
0,21362305;-106,13277435
0,24414062;-94,23775482
0,27465820;-92,21062469
0,30517578;-94,55908203
0,33569336;-108,65494537
0,36621094;-96,83554077
0,39672852;-91,60819244
0,42724609;-91,93554688
0,45776367;-98,32642365
0,48828125;-102,27031708
0,51879883;-93,66036224
0,54931641;-92,76364136
0,57983398;-96,40589905
0,61035156;-105,59357452
0,64086914;-104,76367950
0,67138672;-104,20173645
0,70190430;-107,79658508
0,73242188;-105,71505737
0,76293945;-102,52864838
0,79345703;-101,86651611
0,82397461;-103,22312927
0,85449219;-105,99541473
0,88500977;-107,91554260
0,91552734;-106,31216431
0,94604492;-103,81575775
0,97656250;-102,25806427
1,00708008;-102,32659912
1,03759766;-105,06967163
1,06811523;-113,76806641
1,09863281;-110,77136230
1,12915039;-106,29589844
1,15966797;-107,80326080
1,19018555;-114,82516479
1,22070312;-110,58547211
1,25122070;-108,65361023
1,28173828;-117,74633789
1,31225586;-108,55797577
1,34277344;-102,21671295
1,37329102;-101,54495239
1,40380859;-106,09199524
1,43432617;-115,20346832
1,46484375;-103,22002411
1,49536133;-100,46121216
1,52587891;-101,80072021
1,55639648;-107,58419037
1,58691406;-113,38717651
1,61743164;-108,69406891
1,64794922;-109,51973724
1,67846680;-114,81539917
1,70898438;-117,23148346
1,73950195;-114,17748260
1,77001953;-113,14370728
1,80053711;-117,47969055
1,83105469;-120,92485046
1,86157227;-112,48410034
1,89208984;-111,73802185
1,92260742;-110,72467804
1,95312500;-107,78990173
1,98364258;-108,43530273
2,01416016;-114,49550629
2,04467773;-114,50648499
2,07519531;-108,50666809
2,10571289;-106,44216919
2,13623047;-106,87606812
2,16674805;-108,43713379
2,19726562;-110,26574707
2,22778320;-114,43615723
2,25830078;-118,37779236
2,28881836;-114,11251831
2,31933594;-113,73686218
2,34985352;-120,83755493
2,38037109;-120,71055603
2,41088867;-113,61773682
2,44140625;-118,31584930
2,47192383;-112,98817444
2,50244141;-102,31723022
2,53295898;-97,54318237
2,56347656;-95,58005524
2,59399414;-95,93550110
2,62451172;-98,63178253
2,65502930;-103,46866608
2,68554688;-108,05225372
2,71606445;-111,49250031
2,74658203;-117,71259308
2,77709961;-116,58542633
2,80761719;-109,44843292
2,83813477;-106,41293335
2,86865234;-105,93991089
2,89916992;-106,72758484
2,92968750;-107,72869110
2,96020508;-109,25759125
2,99072266;-113,68812561
3,02124023;-122,37465668
3,05175781;-111,42288971
3,08227539;-106,87327576
3,11279297;-103,42642212
3,14331055;-100,88134003
3,17382812;-100,32580566
3,20434570;-102,12367249
3,23486328;-106,77809143
3,26538086;-119,87577820
3,29589844;-112,04367065
3,32641602;-106,25404358
3,35693359;-105,76046753
3,38745117;-109,72468567
3,41796875;-120,66557312
3,44848633;-128,58715820
3,47900391;-116,63963318
3,50952148;-113,57375336
3,54003906;-113,44569397
3,57055664;-103,86413574
3,60107422;-98,42240906
3,63159180;-96,41582489
3,66210938;-97,16468811
3,69262695;-100,57461548
3,72314453;-106,38046265
3,75366211;-106,39011383
3,78417969;-101,77582550
3,81469727;-99,54464722
3,84521484;-99,72564697
3,87573242;-102,86097717
3,90625000;-110,58982849
3,93676758;-124,44267273
3,96728516;-115,04467773
3,99780273;-113,06250763
4,02832031;-116,47148895
4,05883789;-114,97302246
4,08935547;-106,33594513
4,11987305;-102,91763306
4,15039062;-102,72663116
4,18090820;-104,58775330
4,21142578;-106,07431030
4,24194336;-106,13129425
4,27246094;-107,22595978
4,30297852;-107,19971466
4,33349609;-104,98715210
4,36401367;-104,86138916
4,39453125;-109,06579590
4,42504883;-118,47611237
4,45556641;-119,57095337
4,48608398;-109,45640564
