Frequency;Channel A
(MHz);(dBu)

0,00000000;-12,47421265
0,01525879;-15,73432159
0,03051758;-24,22813797
0,04577637;-42,00982666
0,06103516;-68,54214478
0,07629395;-62,59177780
0,09155273;-64,65848541
0,10681152;-72,27498627
0,12207031;-61,52162552
0,13732910;-60,02003098
0,15258789;-61,37899399
0,16784668;-62,95951080
0,18310547;-64,53751373
0,19836426;-69,37418365
0,21362305;-79,59530640
0,22888184;-71,24761200
0,24414062;-67,41685486
0,25939941;-67,01445770
0,27465820;-67,91514587
0,28991699;-68,59088135
0,30517578;-67,48957825
0,32043457;-66,63942719
0,33569336;-69,80699158
0,35095215;-66,42239380
0,36621094;-62,02132797
0,38146973;-63,34375763
0,39672852;-67,94818878
0,41198730;-74,62062836
0,42724609;-73,31633759
0,44250488;-69,32838440
0,45776367;-67,82735443
0,47302246;-67,33338165
0,48828125;-68,90055084
0,50354004;-74,90861511
0,51879883;-73,13782501
0,53405762;-69,26408386
0,54931641;-67,63282013
0,56457520;-67,95525360
0,57983398;-72,72644043
0,59509277;-77,89618683
0,61035156;-79,34996796
0,62561035;-85,52368927
0,64086914;-71,44176483
0,65612793;-70,71679688
0,67138672;-75,79312134
0,68664551;-68,14987946
0,70190430;-66,29969788
0,71716309;-65,07614136
0,73242188;-64,22938538
0,74768066;-66,09145355
0,76293945;-71,42166901
0,77819824;-74,24049377
0,79345703;-71,34745789
0,80871582;-72,04011536
0,82397461;-76,96417236
0,83923340;-73,97750092
0,85449219;-69,56302643
0,86975098;-66,96021271
0,88500977;-68,60909271
0,90026855;-76,94329834
0,91552734;-76,68917847
0,93078613;-77,82345581
0,94604492;-76,22719574
0,96130371;-73,06081390
0,97656250;-81,70948792
0,99182129;-71,29794312
1,00708008;-66,29793549
1,02233887;-68,66043091
1,03759766;-73,99665070
1,05285645;-74,11526489
1,06811523;-75,36528778
1,08337402;-82,03746033
1,09863281;-73,60482025
1,11389160;-71,33173370
1,12915039;-73,21762085
1,14440918;-75,51188660
1,15966797;-76,70579529
1,17492676;-77,23642731
1,19018555;-77,41858673
1,20544434;-76,99769592
1,22070312;-77,26139069
1,23596191;-75,54328918
1,25122070;-67,43520355
1,26647949;-64,78559875
1,28173828;-65,61708069
1,29699707;-70,08485413
1,31225586;-78,30316162
1,32751465;-83,07982635
1,34277344;-73,17559052
1,35803223;-66,36009979
1,37329102;-64,61363983
1,38854980;-65,60578156
1,40380859;-67,67920685
1,41906738;-68,93719482
1,43432617;-67,37241364
1,44958496;-66,04000092
1,46484375;-66,28887939
1,48010254;-67,80932617
1,49536133;-69,33993530
1,51062012;-70,39814758
1,52587891;-71,68549347
1,54113770;-74,08336639
1,55639648;-75,68804932
1,57165527;-74,46549225
1,58691406;-74,44228363
1,60217285;-73,56011963
1,61743164;-73,90433502
1,63269043;-79,77743530
1,64794922;-77,58981323
1,66320801;-72,13103485
1,67846680;-69,74375916
1,69372559;-69,36502838
1,70898438;-72,06465149
1,72424316;-79,31059265
1,73950195;-72,43002319
1,75476074;-70,05253601
1,77001953;-72,50158691
1,78527832;-73,19197845
1,80053711;-71,39861298
1,81579590;-73,72018433
1,83105469;-80,02290344
1,84631348;-76,24989319
1,86157227;-76,66329956
1,87683105;-73,32109070
1,89208984;-70,29819489
1,90734863;-66,72349548
1,92260742;-63,38769531
1,93786621;-62,19277954
1,95312500;-63,21143341
1,96838379;-65,27800751
1,98364258;-65,55001068
1,99890137;-63,67534637
2,01416016;-62,57156754
2,02941895;-64,54463196
2,04467773;-69,25067139
2,05993652;-69,39916992
2,07519531;-68,62887573
2,09045410;-70,75180817
2,10571289;-79,98660278
2,12097168;-78,82089233
2,13623047;-81,84159088
2,15148926;-70,79540253
2,16674805;-70,60469818
2,18200684;-75,36692810
2,19726562;-75,61178589
2,21252441;-72,63012695
2,22778320;-72,70306396
2,24304199;-78,63815308
