Frequency;Channel A
(MHz);(dBu)

0,00000000;-12,24102020
0,01525879;-15,50189018
0,03051758;-24,00691795
0,04577637;-42,13107681
0,06103516;-69,98286438
0,07629395;-69,98374176
0,09155273;-74,95339966
0,10681152;-65,74104309
0,12207031;-65,35791779
0,13732910;-64,26583862
0,15258789;-65,20401764
0,16784668;-71,23814392
0,18310547;-70,35351562
0,19836426;-66,59432220
0,21362305;-65,34283447
0,22888184;-70,47706604
0,24414062;-93,08279419
0,25939941;-71,16236877
0,27465820;-68,44449615
0,28991699;-67,62664795
0,30517578;-67,27957153
0,32043457;-66,66093445
0,33569336;-65,56192017
0,35095215;-67,07897949
0,36621094;-72,50969696
0,38146973;-79,77996063
0,39672852;-76,82381439
0,41198730;-65,32022858
0,42724609;-61,16062164
0,44250488;-62,38308334
0,45776367;-71,02881622
0,47302246;-69,87446594
0,48828125;-68,36665344
0,50354004;-69,13691711
0,51879883;-67,85083008
0,53405762;-67,53327179
0,54931641;-67,62791443
0,56457520;-68,15565491
0,57983398;-71,29279327
0,59509277;-76,94227600
0,61035156;-79,37200928
0,62561035;-73,28889465
0,64086914;-66,36021423
0,65612793;-63,08195114
0,67138672;-61,63734436
0,68664551;-60,87337875
0,70190430;-62,47589111
0,71716309;-67,89614868
0,73242188;-68,92444611
0,74768066;-66,96494293
0,76293945;-68,52593994
0,77819824;-71,38699341
0,79345703;-80,76828003
0,80871582;-72,42523956
0,82397461;-67,30519104
0,83923340;-65,41899872
0,85449219;-65,40798950
0,86975098;-69,47282410
0,88500977;-78,73335266
0,90026855;-68,32305145
0,91552734;-67,95565033
0,93078613;-70,43038940
0,94604492;-69,93434906
0,96130371;-70,95829773
0,97656250;-80,34085083
0,99182129;-75,20066833
1,00708008;-72,29117584
1,02233887;-74,13087463
1,03759766;-69,90054321
1,05285645;-70,52359009
1,06811523;-75,78254700
1,08337402;-79,96530151
1,09863281;-71,43042755
1,11389160;-63,37853241
1,12915039;-62,77656174
1,14440918;-68,98752594
1,15966797;-74,91450500
1,17492676;-68,11747742
1,19018555;-67,15357971
1,20544434;-69,02841187
1,22070312;-71,67340088
1,23596191;-69,81087494
1,25122070;-66,33995056
1,26647949;-64,31778717
1,28173828;-66,17057037
1,29699707;-75,47226715
1,31225586;-72,58390045
1,32751465;-69,47996521
1,34277344;-69,64761353
1,35803223;-72,22453308
1,37329102;-76,15391541
1,38854980;-69,15259552
1,40380859;-66,42510986
1,41906738;-68,07351685
1,43432617;-69,86410522
1,44958496;-65,60291290
1,46484375;-62,83408737
1,48010254;-62,82468796
1,49536133;-66,15238953
1,51062012;-71,59545898
1,52587891;-73,69465637
1,54113770;-77,98657227
1,55639648;-71,78997040
1,57165527;-66,83193970
1,58691406;-66,54672241
1,60217285;-71,27490997
1,61743164;-76,22728729
1,63269043;-74,44377899
1,64794922;-75,75483704
1,66320801;-69,45639801
1,67846680;-68,75310516
1,69372559;-73,20594788
1,70898438;-78,04487610
1,72424316;-72,87463379
1,73950195;-67,74884796
1,75476074;-67,39513397
1,77001953;-71,30767059
1,78527832;-76,41869354
1,80053711;-76,65843201
1,81579590;-71,26438904
1,83105469;-71,69744110
1,84631348;-71,88769531
1,86157227;-68,10728455
1,87683105;-68,80951691
1,89208984;-72,36175537
1,90734863;-70,57107544
1,92260742;-71,60330963
1,93786621;-75,55251312
1,95312500;-68,45170593
1,96838379;-65,66340637
1,98364258;-67,60010529
1,99890137;-81,24648285
2,01416016;-73,62525940
2,02941895;-72,27814484
2,04467773;-74,56507874
2,05993652;-71,15328217
2,07519531;-66,94899750
2,09045410;-66,32479858
2,10571289;-68,84635162
2,12097168;-71,08804321
2,13623047;-68,73588562
2,15148926;-68,36138916
2,16674805;-75,58804321
2,18200684;-75,01976776
2,19726562;-67,14405823
2,21252441;-64,58516693
2,22778320;-64,28231049
2,24304199;-68,56449890
