Frequency;Channel A
(MHz);(dBu)

0,00000000;-12,38802052
0,01525879;-15,61819649
0,03051758;-23,94524384
0,04577637;-40,56836700
0,06103516;-60,93289948
0,07629395;-66,66268158
0,09155273;-65,72886658
0,10681152;-71,85521698
0,12207031;-75,67367554
0,13732910;-74,90827942
0,15258789;-70,13525391
0,16784668;-67,75431824
0,18310547;-73,12391663
0,19836426;-89,32072449
0,21362305;-75,49315643
0,22888184;-69,65039825
0,24414062;-66,82226562
0,25939941;-65,36093140
0,27465820;-62,21405411
0,28991699;-57,53938675
0,30517578;-56,15047455
0,32043457;-58,95301819
0,33569336;-70,79705048
0,35095215;-64,79792023
0,36621094;-60,05245209
0,38146973;-59,48827362
0,39672852;-60,84803009
0,41198730;-64,36145782
0,42724609;-69,66815948
0,44250488;-73,86987305
0,45776367;-85,09277344
0,47302246;-74,19091797
0,48828125;-70,78442383
0,50354004;-72,13171387
0,51879883;-64,26339722
0,53405762;-60,26766968
0,54931641;-61,06143188
0,56457520;-67,32933807
0,57983398;-71,91958618
0,59509277;-71,06072235
0,61035156;-73,09655762
0,62561035;-73,81399536
0,64086914;-81,14334106
0,65612793;-70,55155182
0,67138672;-67,00095367
0,68664551;-66,31719971
0,70190430;-65,47516632
0,71716309;-64,60937500
0,73242188;-64,96420288
0,74768066;-65,78337860
0,76293945;-65,64772034
0,77819824;-65,55206299
0,79345703;-67,48106384
0,80871582;-70,67127991
0,82397461;-70,30644226
0,83923340;-68,02754211
0,85449219;-69,32722473
0,86975098;-71,80695343
0,88500977;-70,40335083
0,90026855;-69,11629486
0,91552734;-66,98973846
0,93078613;-66,72990417
0,94604492;-72,22631836
0,96130371;-79,00168610
0,97656250;-73,78538513
0,99182129;-68,43599701
1,00708008;-65,74555969
1,02233887;-65,92321777
1,03759766;-66,63217163
1,05285645;-68,02977753
1,06811523;-74,45755005
1,08337402;-74,37311554
1,09863281;-69,51711273
1,11389160;-70,10077667
1,12915039;-71,57617188
1,14440918;-72,66366577
1,15966797;-71,39214325
1,17492676;-68,57970428
1,19018555;-70,15882874
1,20544434;-70,15991974
1,22070312;-66,82719421
1,23596191;-66,81085205
1,25122070;-70,66878510
1,26647949;-72,34932709
1,28173828;-70,22621155
1,29699707;-70,21486664
1,31225586;-70,07102203
1,32751465;-69,56756592
1,34277344;-72,79344940
1,35803223;-72,99362183
1,37329102;-68,50039673
1,38854980;-65,28778076
1,40380859;-64,10954285
1,41906738;-65,42112732
1,43432617;-65,39166260
1,44958496;-64,77128601
1,46484375;-66,68785858
1,48010254;-69,84586334
1,49536133;-70,45045471
1,51062012;-72,99509430
1,52587891;-72,85092926
1,54113770;-71,39353943
1,55639648;-75,68669891
1,57165527;-83,42437744
1,58691406;-79,87654877
1,60217285;-71,77762604
1,61743164;-67,48699951
1,63269043;-68,99067688
1,64794922;-73,37014008
1,66320801;-70,26771545
1,67846680;-66,16632080
1,69372559;-66,78404236
1,70898438;-68,16030884
1,72424316;-66,47097015
1,73950195;-66,52827454
1,75476074;-67,31459808
1,77001953;-70,07761383
1,78527832;-72,91716003
1,80053711;-74,05293274
1,81579590;-87,01567078
1,83105469;-87,00866699
1,84631348;-74,81948853
1,86157227;-68,80441284
1,87683105;-68,52787018
1,89208984;-74,90161896
1,90734863;-81,97673035
1,92260742;-75,01623535
1,93786621;-74,97832489
1,95312500;-75,09093475
1,96838379;-90,56411743
1,98364258;-71,70420837
1,99890137;-68,05473328
2,01416016;-68,57352448
2,02941895;-68,47988892
2,04467773;-67,88417053
2,05993652;-68,42776489
2,07519531;-70,91501617
2,09045410;-79,40270233
2,10571289;-76,11254883
2,12097168;-68,91416931
2,13623047;-65,51832581
2,15148926;-65,96204376
2,16674805;-74,06977844
2,18200684;-68,94388580
2,19726562;-67,75815582
2,21252441;-76,45767212
2,22778320;-75,33819580
2,24304199;-74,61745453
