Frequency;Channel A
(MHz);(dBu)

0,00000000;-69,75939178
0,03051758;-70,15843201
0,06103516;-75,64752197
0,09155273;-87,50220490
0,12207031;-90,51954651
0,15258789;-89,06231689
0,18310547;-91,69598389
0,21362305;-94,09976196
0,24414062;-93,68263245
0,27465820;-94,05442047
0,30517578;-97,62120056
0,33569336;-97,70240021
0,36621094;-92,31149292
0,39672852;-90,23712158
0,42724609;-91,42230225
0,45776367;-97,05414581
0,48828125;-96,97860718
0,51879883;-90,90249634
0,54931641;-89,48989105
0,57983398;-91,49842072
0,61035156;-95,13839722
0,64086914;-94,60598755
0,67138672;-93,97368622
0,70190430;-97,02144623
0,73242188;-104,75205231
0,76293945;-98,64299011
0,79345703;-95,81629944
0,82397461;-96,90422821
0,85449219;-100,44445801
0,88500977;-104,26750946
0,91552734;-104,23461914
0,94604492;-101,53662872
0,97656250;-100,11541748
1,00708008;-101,36162567
1,03759766;-107,28363800
1,06811523;-120,54312134
1,09863281;-106,99497223
1,12915039;-106,13739014
1,15966797;-103,55540466
1,19018555;-99,17478943
1,22070312;-98,20456696
1,25122070;-101,18233490
1,28173828;-107,50778198
1,31225586;-102,66098785
1,34277344;-100,15677643
1,37329102;-100,92344666
1,40380859;-101,64221954
1,43432617;-100,31546021
1,46484375;-99,15175629
1,49536133;-100,08973694
1,52587891;-106,24520111
1,55639648;-111,07102966
1,58691406;-100,89450836
1,61743164;-99,18524170
1,64794922;-101,58935547
1,67846680;-108,14536285
1,70898438;-111,01266479
1,73950195;-109,33564758
1,77001953;-117,44819641
1,80053711;-111,07430267
1,83105469;-103,91394806
1,86157227;-101,37360382
1,89208984;-99,19205475
1,92260742;-97,12928772
1,95312500;-96,26826477
1,98364258;-96,66464996
2,01416016;-97,59339142
2,04467773;-98,56125641
2,07519531;-99,88063049
2,10571289;-101,79649353
2,13623047;-104,65837097
2,16674805;-109,07292175
2,19726562;-112,15335083
2,22778320;-111,15207672
2,25830078;-114,27098083
2,28881836;-144,13824463
2,31933594;-118,72959137
2,34985352;-114,45704651
2,38037109;-110,60817719
2,41088867;-111,22435760
2,44140625;-114,26892090
2,47192383;-114,53916931
2,50244141;-110,28189087
2,53295898;-105,40695953
2,56347656;-102,85670471
2,59399414;-102,53601837
2,62451172;-104,00680542
2,65502930;-105,29272461
2,68554688;-103,66510010
2,71606445;-101,58061218
2,74658203;-101,01931763
2,77709961;-102,51517487
2,80761719;-105,97389984
2,83813477;-110,04394531
2,86865234;-116,69564819
2,89916992;-117,14308167
2,92968750;-106,61587524
2,96020508;-102,65972900
2,99072266;-100,84490967
3,02124023;-100,06665039
3,05175781;-99,98005676
3,08227539;-100,42407227
3,11279297;-101,09829712
3,14331055;-101,72531891
3,17382812;-102,48386383
3,20434570;-103,60916901
3,23486328;-104,62992859
3,26538086;-104,70686340
3,29589844;-104,22326660
3,32641602;-104,66712952
3,35693359;-106,94866180
3,38745117;-109,40430450
3,41796875;-108,42057800
3,44848633;-106,64315033
3,47900391;-108,93246460
3,50952148;-121,20563507
3,54003906;-105,37189484
3,57055664;-101,67807770
3,60107422;-101,78055573
3,63159180;-104,06121063
3,66210938;-107,93577576
3,69262695;-113,36837769
3,72314453;-109,27609253
3,75366211;-104,50641632
3,78417969;-103,09375000
3,81469727;-104,12342072
3,84521484;-107,81869507
3,87573242;-115,24218750
3,90625000;-118,12933350
3,93676758;-114,26087952
3,96728516;-114,21293640
3,99780273;-108,35381317
4,02832031;-102,92072296
4,05883789;-102,10839844
4,08935547;-105,70677185
4,11987305;-113,80644989
4,15039062;-111,28043365
4,18090820;-114,82250214
4,21142578;-114,44355011
4,24194336;-112,60652161
4,27246094;-125,12699890
4,30297852;-107,06587219
4,33349609;-104,57144928
4,36401367;-107,50123596
4,39453125;-112,80731964
4,42504883;-113,30282593
4,45556641;-110,52789307
4,48608398;-104,89635468
