Frequency;Channel A
(MHz);(dBu)

0,00000000;-12,49203300
0,01525879;-15,74976444
0,03051758;-24,24762726
0,04577637;-42,56620789
0,06103516;-61,73254395
0,07629395;-63,27980042
0,09155273;-61,31789398
0,10681152;-64,55508423
0,12207031;-69,41033936
0,13732910;-79,37659454
0,15258789;-79,66376495
0,16784668;-72,88396454
0,18310547;-69,37618256
0,19836426;-71,63159180
0,21362305;-68,12682343
0,22888184;-67,96640015
0,24414062;-69,34942627
0,25939941;-76,36089325
0,27465820;-71,07294464
0,28991699;-63,92030716
0,30517578;-63,25817108
0,32043457;-65,68865204
0,33569336;-65,68353271
0,35095215;-69,37214661
0,36621094;-79,69397736
0,38146973;-71,46594238
0,39672852;-64,34822083
0,41198730;-63,07225800
0,42724609;-66,40927124
0,44250488;-72,18925476
0,45776367;-74,33182526
0,47302246;-71,17237854
0,48828125;-71,00421143
0,50354004;-74,17658997
0,51879883;-81,29863739
0,53405762;-70,73258972
0,54931641;-68,44150543
0,56457520;-72,49885559
0,57983398;-84,48387146
0,59509277;-69,08258057
0,61035156;-68,70086670
0,62561035;-83,33424377
0,64086914;-71,09616089
0,65612793;-69,52583313
0,67138672;-71,14450836
0,68664551;-72,59793854
0,70190430;-71,46273804
0,71716309;-68,34040833
0,73242188;-67,71990967
0,74768066;-72,14067078
0,76293945;-70,91082764
0,77819824;-66,00682068
0,79345703;-65,73668671
0,80871582;-66,98590088
0,82397461;-69,27275085
0,83923340;-74,70439148
0,85449219;-70,43511963
0,86975098;-68,72518158
0,88500977;-70,73611450
0,90026855;-77,10227203
0,91552734;-72,92399597
0,93078613;-70,59952545
0,94604492;-73,28784180
0,96130371;-78,69505310
0,97656250;-77,25554657
0,99182129;-74,23463440
1,00708008;-75,61813354
1,02233887;-77,56039429
1,03759766;-76,10646057
1,05285645;-80,58084106
1,06811523;-71,61417389
1,08337402;-67,96952057
1,09863281;-69,05190277
1,11389160;-68,75690460
1,12915039;-71,56225586
1,14440918;-78,71712494
1,15966797;-68,44317627
1,17492676;-67,40858459
1,19018555;-69,39800262
1,20544434;-70,38784790
1,22070312;-69,25079346
1,23596191;-67,27970123
1,25122070;-65,88028717
1,26647949;-65,38741302
1,28173828;-64,01373291
1,29699707;-62,79726410
1,31225586;-65,98355865
1,32751465;-72,39958954
1,34277344;-67,51984406
1,35803223;-68,89891052
1,37329102;-70,46355438
1,38854980;-70,81492615
1,40380859;-72,62061310
1,41906738;-71,27634430
1,43432617;-70,04265594
1,44958496;-73,88046265
1,46484375;-65,94686127
1,48010254;-62,60013962
1,49536133;-63,00109100
1,51062012;-65,33264923
1,52587891;-65,95816803
1,54113770;-65,81244659
1,55639648;-67,16276550
1,57165527;-69,27199554
1,58691406;-68,42921448
1,60217285;-63,71160507
1,61743164;-62,04160690
1,63269043;-63,90956116
1,64794922;-68,31397247
1,66320801;-73,08148193
1,67846680;-76,22863007
1,69372559;-79,66844177
1,70898438;-81,04979706
1,72424316;-77,51541901
1,73950195;-72,96620941
1,75476074;-73,89880371
1,77001953;-78,53796387
1,78527832;-77,15981293
1,80053711;-70,53894806
1,81579590;-64,90184021
1,83105469;-65,16717529
1,84631348;-72,95515442
1,86157227;-76,09358978
1,87683105;-70,57135010
1,89208984;-71,30711365
1,90734863;-69,92723083
1,92260742;-67,50681305
1,93786621;-67,97999573
1,95312500;-71,56483459
1,96838379;-74,98252106
1,98364258;-77,23661804
1,99890137;-73,06791687
2,01416016;-69,66615295
2,02941895;-75,81111145
2,04467773;-68,61693573
2,05993652;-62,56437302
2,07519531;-64,77940369
2,09045410;-73,79973602
2,10571289;-72,38266754
2,12097168;-68,83063507
2,13623047;-67,47376251
2,15148926;-68,69521332
2,16674805;-71,65612793
2,18200684;-70,83958435
2,19726562;-68,24568939
2,21252441;-68,71929932
2,22778320;-74,36843872
2,24304199;-79,04527283
