Frequency;Channel A
(MHz);(dBu)

0,00000000;-77,69192505
0,03051758;-78,14710999
0,06103516;-84,26184845
0,09155273;-108,12690735
0,12207031;-90,86044312
0,15258789;-90,00601959
0,18310547;-92,83442688
0,21362305;-94,01712036
0,24414062;-92,16305542
0,27465820;-90,84961700
0,30517578;-91,12514496
0,33569336;-93,08285522
0,36621094;-94,64163971
0,39672852;-93,10606384
0,42724609;-92,55784607
0,45776367;-95,01174927
0,48828125;-97,08720398
0,51879883;-92,65046692
0,54931641;-89,53813171
0,57983398;-89,17296600
0,61035156;-91,55021667
0,64086914;-96,27501678
0,67138672;-98,91766357
0,70190430;-98,40206146
0,73242188;-99,58098602
0,76293945;-102,79531860
0,79345703;-105,11340332
0,82397461;-103,16658783
0,85449219;-102,25183105
0,88500977;-102,98033905
0,91552734;-104,04666901
0,94604492;-105,14517212
0,97656250;-107,93341827
1,00708008;-115,47924805
1,03759766;-117,64191437
1,06811523;-104,06627655
1,09863281;-97,91648865
1,12915039;-95,92479706
1,15966797;-97,38059235
1,19018555;-101,26741028
1,22070312;-102,66165924
1,25122070;-100,36538696
1,28173828;-98,51884460
1,31225586;-97,70219421
1,34277344;-97,69206238
1,37329102;-98,08245850
1,40380859;-98,29818726
1,43432617;-99,14207458
1,46484375;-103,38047028
1,49536133;-105,78665924
1,52587891;-99,10065460
1,55639648;-98,83667755
1,58691406;-103,37927246
1,61743164;-104,32008362
1,64794922;-104,12371826
1,67846680;-107,81433868
1,70898438;-103,68595886
1,73950195;-100,22560120
1,77001953;-99,85057068
1,80053711;-102,03663635
1,83105469;-107,57369232
1,86157227;-111,91842651
1,89208984;-104,87150574
1,92260742;-102,44324493
1,95312500;-103,81217194
1,98364258;-107,64748383
2,01416016;-106,88018799
2,04467773;-103,61901093
2,07519531;-100,57434845
2,10571289;-98,20321655
2,13623047;-97,53055573
2,16674805;-99,15325165
2,19726562;-103,24471283
2,22778320;-109,48370361
2,25830078;-110,59559631
2,28881836;-107,44233704
2,31933594;-107,52829742
2,34985352;-109,66811371
2,38037109;-111,15052795
2,41088867;-111,69702148
2,44140625;-119,80679321
2,47192383;-113,68222046
2,50244141;-106,25344086
2,53295898;-104,53181458
2,56347656;-104,35411072
2,59399414;-102,82188416
2,62451172;-101,60147095
2,65502930;-102,36171722
2,68554688;-103,86669159
2,71606445;-102,58912659
2,74658203;-100,30863953
2,77709961;-99,70368958
2,80761719;-101,46784973
2,83813477;-105,83938599
2,86865234;-108,66613770
2,89916992;-104,93969727
2,92968750;-103,36960602
2,96020508;-104,16072083
2,99072266;-103,22645569
3,02124023;-100,32352448
3,05175781;-98,97146606
3,08227539;-99,91649628
3,11279297;-103,72386932
3,14331055;-111,21405029
3,17382812;-117,23503876
3,20434570;-110,84753418
3,23486328;-104,44853973
3,26538086;-100,39626312
3,29589844;-97,58413696
3,32641602;-96,59244537
3,35693359;-97,90354919
3,38745117;-101,27000427
3,41796875;-105,17916870
3,44848633;-107,70661926
3,47900391;-106,97971344
3,50952148;-103,66054535
3,54003906;-102,24983978
3,57055664;-102,93551636
3,60107422;-105,37388611
3,63159180;-112,19795990
3,66210938;-110,16975403
3,69262695;-102,33868408
3,72314453;-99,85072327
3,75366211;-100,28671265
3,78417969;-102,99060822
3,81469727;-108,59620667
3,84521484;-109,45926666
3,87573242;-104,51821899
3,90625000;-103,59095764
3,93676758;-105,67097473
3,96728516;-108,99224854
3,99780273;-112,60650635
4,02832031;-110,81044006
4,05883789;-104,05271912
4,08935547;-101,34162140
4,11987305;-101,34054565
4,15039062;-102,67845154
4,18090820;-103,86524200
4,21142578;-104,63309479
4,24194336;-106,06861115
4,27246094;-106,71313477
4,30297852;-105,06929016
4,33349609;-104,36676025
4,36401367;-104,45868683
4,39453125;-105,72128296
4,42504883;-113,29261780
4,45556641;-110,64842224
4,48608398;-108,77783966
