Frequency;Channel A
(MHz);(dBu)

0,00000000;-70,96130371
0,03051758;-71,35211182
0,06103516;-76,62668610
0,09155273;-86,07612610
0,12207031;-91,09248352
0,15258789;-90,83117676
0,18310547;-94,36735535
0,21362305;-105,23941803
0,24414062;-100,31555176
0,27465820;-96,62388611
0,30517578;-97,32858276
0,33569336;-103,34321594
0,36621094;-106,27001953
0,39672852;-98,22233582
0,42724609;-97,82072449
0,45776367;-106,59326172
0,48828125;-100,30514526
0,51879883;-92,46681213
0,54931641;-89,92639160
0,57983398;-90,44772339
0,61035156;-94,48565674
0,64086914;-104,94572449
0,67138672;-97,33302307
0,70190430;-93,96380615
0,73242188;-94,98448181
0,76293945;-98,23260498
0,79345703;-98,60245514
0,82397461;-97,83957672
0,85449219;-98,11697388
0,88500977;-98,49198914
0,91552734;-99,00970459
0,94604492;-100,17207336
0,97656250;-101,74110413
1,00708008;-103,28200531
1,03759766;-104,74395752
1,06811523;-104,04943848
1,09863281;-100,59963989
1,12915039;-98,72167969
1,15966797;-99,50359344
1,19018555;-102,49938965
1,22070312;-103,59855652
1,25122070;-101,05683136
1,28173828;-100,02246857
1,31225586;-101,54000854
1,34277344;-103,09423828
1,37329102;-100,96684265
1,40380859;-100,72138977
1,43432617;-105,25030518
1,46484375;-128,40591431
1,49536133;-105,25440979
1,52587891;-101,79869080
1,55639648;-101,86340332
1,58691406;-104,50943756
1,61743164;-108,98700714
1,64794922;-111,45564270
1,67846680;-111,81621552
1,70898438;-109,90180206
1,73950195;-107,51129150
1,77001953;-106,61673737
1,80053711;-107,66500854
1,83105469;-110,92169189
1,86157227;-105,77835083
1,89208984;-98,17755127
1,92260742;-93,65507507
1,95312500;-91,74455261
1,98364258;-92,24890137
2,01416016;-94,99122620
2,04467773;-99,10581970
2,07519531;-102,01145935
2,10571289;-103,34092712
2,13623047;-104,20140076
2,16674805;-103,98780823
2,19726562;-104,75413513
2,22778320;-108,58232117
2,25830078;-109,78649139
2,28881836;-104,86370850
2,31933594;-102,82154846
2,34985352;-103,18106842
2,38037109;-104,35649872
2,41088867;-104,00309753
2,44140625;-102,10391998
2,47192383;-100,16093445
2,50244141;-99,15634155
2,53295898;-99,84722900
2,56347656;-102,59602356
2,59399414;-107,16033173
2,62451172;-113,82042694
2,65502930;-109,02580261
2,68554688;-104,97340393
2,71606445;-104,04193878
2,74658203;-104,23797607
2,77709961;-103,84568787
2,80761719;-102,26708221
2,83813477;-102,43335724
2,86865234;-107,53182220
2,89916992;-119,20226288
2,92968750;-106,55569458
2,96020508;-107,80143738
2,99072266;-124,80292511
3,02124023;-105,07332611
3,05175781;-101,38470459
3,08227539;-101,47056580
3,11279297;-103,80962372
3,14331055;-105,07396698
3,17382812;-101,34338379
3,20434570;-98,61008453
3,23486328;-98,44726562
3,26538086;-100,55001831
3,29589844;-103,25790405
3,32641602;-103,53443146
3,35693359;-102,56474304
3,38745117;-101,68995667
3,41796875;-101,52802277
3,44848633;-103,41323853
3,47900391;-109,46841431
3,50952148;-130,17510986
3,54003906;-110,82487488
3,57055664;-106,49211121
3,60107422;-105,48046875
3,63159180;-105,70037079
3,66210938;-106,20619202
3,69262695;-107,70870972
3,72314453;-109,67716980
3,75366211;-108,24111938
3,78417969;-104,00177002
3,81469727;-100,91156769
3,84521484;-100,86333466
3,87573242;-105,78459167
3,90625000;-109,81385040
3,93676758;-104,69195557
3,96728516;-109,20544434
3,99780273;-107,56347656
4,02832031;-99,80789185
4,05883789;-98,46541595
4,08935547;-101,23261261
4,11987305;-107,94702148
4,15039062;-111,54891968
4,18090820;-110,99313354
4,21142578;-111,14936066
4,24194336;-111,63002014
4,27246094;-109,93052673
4,30297852;-105,95992279
4,33349609;-103,08609009
4,36401367;-101,22511292
4,39453125;-100,73776245
4,42504883;-101,68914032
4,45556641;-103,69206238
4,48608398;-106,80289459
