Frequency;Channel A
(MHz);(dBu)

0,00000000;-88,16403198
0,03051758;-88,08041382
0,06103516;-90,66130066
0,09155273;-91,63956451
0,12207031;-90,43035889
0,15258789;-90,11009979
0,18310547;-92,01185608
0,21362305;-93,76087952
0,24414062;-92,57888031
0,27465820;-92,29721069
0,30517578;-94,31324768
0,33569336;-96,59621429
0,36621094;-93,40592957
0,39672852;-90,78942108
0,42724609;-91,11991119
0,45776367;-93,99430084
0,48828125;-95,80947876
0,51879883;-94,24849701
0,54931641;-94,49931335
0,57983398;-97,62442017
0,61035156;-101,77958679
0,64086914;-101,22218323
0,67138672;-99,48391724
0,70190430;-101,28279114
0,73242188;-105,19598389
0,76293945;-103,41073608
0,79345703;-101,70590210
0,82397461;-103,07138062
0,85449219;-108,14472961
0,88500977;-113,39645386
0,91552734;-110,54805756
0,94604492;-107,38325500
0,97656250;-105,61153412
1,00708008;-104,94616699
1,03759766;-106,95925903
1,06811523;-108,61763000
1,09863281;-105,38792419
1,12915039;-102,42270660
1,15966797;-102,31024933
1,19018555;-105,79062653
1,22070312;-110,03327179
1,25122070;-111,85410309
1,28173828;-109,35971069
1,31225586;-103,60078430
1,34277344;-100,75746155
1,37329102;-98,72135925
1,40380859;-96,17155457
1,43432617;-94,91112518
1,46484375;-96,38641357
1,49536133;-100,92713165
1,52587891;-103,47869873
1,55639648;-104,86840057
1,58691406;-105,50231934
1,61743164;-103,69432068
1,64794922;-106,09451294
1,67846680;-103,58626556
1,70898438;-101,57298279
1,73950195;-103,57791138
1,77001953;-108,34660339
1,80053711;-110,37163544
1,83105469;-105,46319580
1,86157227;-104,35382080
1,89208984;-108,46533203
1,92260742;-110,54165649
1,95312500;-102,81030273
1,98364258;-99,79293823
2,01416016;-100,19134521
2,04467773;-104,80741882
2,07519531;-108,42362213
2,10571289;-102,48648071
2,13623047;-100,67524719
2,16674805;-100,91479492
2,19726562;-101,22425079
2,22778320;-100,89533997
2,25830078;-101,59989166
2,28881836;-103,07921600
2,31933594;-102,30335236
2,34985352;-101,59674835
2,38037109;-102,13245392
2,41088867;-102,60804749
2,44140625;-102,20631409
2,47192383;-100,60368347
2,50244141;-98,76934052
2,53295898;-97,69113159
2,56347656;-97,77675629
2,59399414;-99,47656250
2,62451172;-103,19270325
2,65502930;-105,85011292
2,68554688;-106,73063660
2,71606445;-117,21375275
2,74658203;-107,76038361
2,77709961;-102,72647858
2,80761719;-103,26306152
2,83813477;-107,94003296
2,86865234;-115,59982300
2,89916992;-111,04862213
2,92968750;-107,15801239
2,96020508;-106,13685608
2,99072266;-106,22097778
3,02124023;-105,70477295
3,05175781;-104,83023834
3,08227539;-103,89811707
3,11279297;-103,62114716
3,14331055;-105,02463531
3,17382812;-108,46861267
3,20434570;-111,72591400
3,23486328;-111,03955078
3,26538086;-108,73233795
3,29589844;-106,54605865
3,32641602;-105,81618500
3,35693359;-105,93423462
3,38745117;-105,82049561
3,41796875;-105,86708069
3,44848633;-106,33747101
3,47900391;-107,23428345
3,50952148;-108,74011993
3,54003906;-112,05349731
3,57055664;-124,53372192
3,60107422;-106,17741394
3,63159180;-101,57255554
3,66210938;-101,42259216
3,69262695;-103,54447937
3,72314453;-104,21707153
3,75366211;-102,30922699
3,78417969;-101,18901062
3,81469727;-102,08096313
3,84521484;-102,66327667
3,87573242;-101,53182220
3,90625000;-102,86045074
3,93676758;-109,95597839
3,96728516;-118,08245850
3,99780273;-111,90788269
4,02832031;-110,09971619
4,05883789;-107,32899475
4,08935547;-104,88366699
4,11987305;-105,12955475
4,15039062;-108,92266083
4,18090820;-118,86408997
4,21142578;-117,16217041
4,24194336;-108,16837311
4,27246094;-105,01480865
4,30297852;-105,65408325
4,33349609;-113,36533356
4,36401367;-106,48902130
4,39453125;-98,69393921
4,42504883;-96,04895020
4,45556641;-96,76773071
4,48608398;-99,93774414
