Frequency;Channel A
(MHz);(dBu)

0,00000000;-12,64806938
0,01525879;-15,88925266
0,03051758;-24,31226349
0,04577637;-42,25155258
0,06103516;-63,50852966
0,07629395;-62,81155014
0,09155273;-60,40476990
0,10681152;-72,30682373
0,12207031;-72,68432617
0,13732910;-61,22459412
0,15258789;-59,60219955
0,16784668;-64,98281860
0,18310547;-76,05902863
0,19836426;-70,55627441
0,21362305;-72,52474976
0,22888184;-79,23934937
0,24414062;-75,30692291
0,25939941;-72,29306793
0,27465820;-68,28446198
0,28991699;-69,44543457
0,30517578;-72,34911346
0,32043457;-71,08082581
0,33569336;-73,84990692
0,35095215;-70,17863464
0,36621094;-70,00917053
0,38146973;-79,37889862
0,39672852;-74,11622620
0,41198730;-68,06849670
0,42724609;-66,76242065
0,44250488;-70,09314728
0,45776367;-82,37452698
0,47302246;-73,04042053
0,48828125;-68,66892242
0,50354004;-62,88545990
0,51879883;-61,03162384
0,53405762;-63,25004959
0,54931641;-73,59638214
0,56457520;-71,38363647
0,57983398;-68,04292297
0,59509277;-76,23483276
0,61035156;-74,74055481
0,62561035;-68,76297760
0,64086914;-68,37036896
0,65612793;-69,49024200
0,67138672;-67,94791412
0,68664551;-67,44592285
0,70190430;-70,32292175
0,71716309;-78,90929413
0,73242188;-79,95298767
0,74768066;-68,99513245
0,76293945;-62,65271759
0,77819824;-60,75783539
0,79345703;-62,99979782
0,80871582;-65,39790344
0,82397461;-64,28576660
0,83923340;-66,55249786
0,85449219;-74,98001099
0,86975098;-88,43254089
0,88500977;-79,61714172
0,90026855;-71,57284546
0,91552734;-71,43406677
0,93078613;-81,55483246
0,94604492;-68,68234253
0,96130371;-68,09141541
0,97656250;-71,85183716
0,99182129;-66,51103973
1,00708008;-62,48000336
1,02233887;-61,41620636
1,03759766;-63,92388916
1,05285645;-66,09436035
1,06811523;-64,79632568
1,08337402;-60,39067841
1,09863281;-58,88726807
1,11389160;-61,55311203
1,12915039;-64,91307068
1,14440918;-65,90132141
1,15966797;-68,91253662
1,17492676;-72,28419495
1,19018555;-71,59018707
1,20544434;-74,45770264
1,22070312;-77,85146332
1,23596191;-72,64356995
1,25122070;-82,49630737
1,26647949;-74,16764069
1,28173828;-69,01258087
1,29699707;-67,16996765
1,31225586;-66,79892731
1,32751465;-70,18677521
1,34277344;-83,90655518
1,35803223;-77,16458130
1,37329102;-70,97376251
1,38854980;-68,04709625
1,40380859;-70,33160400
1,41906738;-84,97829437
1,43432617;-74,88776398
1,44958496;-70,54965210
1,46484375;-68,42087555
1,48010254;-68,36964417
1,49536133;-71,94724274
1,51062012;-73,58453369
1,52587891;-69,19922638
1,54113770;-70,20857239
1,55639648;-77,70480347
1,57165527;-68,63381958
1,58691406;-70,83017731
1,60217285;-75,35105896
1,61743164;-67,65030670
1,63269043;-67,05895996
1,64794922;-66,59216309
1,66320801;-65,07820892
1,67846680;-65,36595917
1,69372559;-67,09030914
1,70898438;-67,87564850
1,72424316;-71,15673065
1,73950195;-73,68183136
1,75476074;-67,50525665
1,77001953;-65,17137146
1,78527832;-65,62634277
1,80053711;-66,13411713
1,81579590;-64,61144257
1,83105469;-63,81505966
1,84631348;-65,79041290
1,86157227;-69,66866302
1,87683105;-74,08689880
1,89208984;-86,30364227
1,90734863;-78,38872528
1,92260742;-70,02800751
1,93786621;-67,04570770
1,95312500;-69,13733673
1,96838379;-83,56057739
1,98364258;-71,01701355
1,99890137;-66,84603882
2,01416016;-64,77915955
2,02941895;-64,02958679
2,04467773;-64,94655609
2,05993652;-67,06134033
2,07519531;-71,70639801
2,09045410;-95,43392181
2,10571289;-70,97576904
2,12097168;-66,55690765
2,13623047;-67,26786804
2,15148926;-72,30818176
2,16674805;-93,17543030
2,18200684;-78,77973938
2,19726562;-73,35052490
2,21252441;-71,66281891
2,22778320;-72,17176056
2,24304199;-73,84348297
