Frequency;Channel A
(MHz);(dBu)

0,00000000;-12,81520367
0,01525879;-16,04231644
0,03051758;-24,34732437
0,04577637;-40,78767395
0,06103516;-59,51644135
0,07629395;-63,36376953
0,09155273;-66,98976898
0,10681152;-62,58557129
0,12207031;-64,46373749
0,13732910;-67,59504700
0,15258789;-66,26627350
0,16784668;-64,07472992
0,18310547;-68,52795410
0,19836426;-68,20787048
0,21362305;-66,64826965
0,22888184;-65,76210022
0,24414062;-64,27114105
0,25939941;-64,16193390
0,27465820;-66,33353424
0,28991699;-70,09751892
0,30517578;-74,41921997
0,32043457;-74,04238892
0,33569336;-75,24573517
0,35095215;-82,16473389
0,36621094;-75,64965057
0,38146973;-72,79639435
0,39672852;-67,45124817
0,41198730;-63,02796173
0,42724609;-61,50223541
0,44250488;-62,37121201
0,45776367;-62,98497009
0,47302246;-62,59405136
0,48828125;-64,14132690
0,50354004;-69,26872253
0,51879883;-78,61280060
0,53405762;-73,63366699
0,54931641;-89,11251068
0,56457520;-71,48998260
0,57983398;-70,51744080
0,59509277;-70,61354065
0,61035156;-68,18858337
0,62561035;-67,72843170
0,64086914;-67,83068848
0,65612793;-73,35512543
0,67138672;-72,57089233
0,68664551;-66,79159546
0,70190430;-68,01255798
0,71716309;-76,98531342
0,73242188;-69,89556122
0,74768066;-66,98414612
0,76293945;-70,38105011
0,77819824;-92,36896515
0,79345703;-73,51767731
0,80871582;-69,74153900
0,82397461;-68,98271942
0,83923340;-70,75012207
0,85449219;-99,93498230
0,86975098;-67,62541199
0,88500977;-65,32056427
0,90026855;-70,74977112
0,91552734;-76,69972229
0,93078613;-73,63131714
0,94604492;-72,62172699
0,96130371;-68,60729980
0,97656250;-66,06629944
0,99182129;-66,89844513
1,00708008;-72,14247131
1,02233887;-77,80445862
1,03759766;-75,20252991
1,05285645;-72,94332886
1,06811523;-69,82157898
1,08337402;-67,13121033
1,09863281;-67,07694244
1,11389160;-66,30364227
1,12915039;-65,53386688
1,14440918;-65,16345978
1,15966797;-66,03243256
1,17492676;-71,17295837
1,19018555;-83,07965088
1,20544434;-72,70882416
1,22070312;-73,98133087
1,23596191;-76,00301361
1,25122070;-77,74861908
1,26647949;-74,99520111
1,28173828;-67,90993500
1,29699707;-64,65187073
1,31225586;-66,12676239
1,32751465;-71,96264648
1,34277344;-72,57056427
1,35803223;-78,65147400
1,37329102;-65,91048431
1,38854980;-64,09176636
1,40380859;-64,48613739
1,41906738;-65,84172058
1,43432617;-66,88670349
1,44958496;-67,48305511
1,46484375;-69,52174377
1,48010254;-68,85874176
1,49536133;-67,51988220
1,51062012;-69,04662323
1,52587891;-75,61143494
1,54113770;-69,94641113
1,55639648;-65,68378448
1,57165527;-67,32590485
1,58691406;-72,88780212
1,60217285;-80,95238495
1,61743164;-73,87966919
1,63269043;-66,99247742
1,64794922;-65,02522278
1,66320801;-65,65484619
1,67846680;-66,89682007
1,69372559;-71,39525604
1,70898438;-88,15690613
1,72424316;-72,35859680
1,73950195;-72,78667450
1,75476074;-79,41373444
1,77001953;-66,17669678
1,78527832;-63,38161087
1,80053711;-62,95174408
1,81579590;-63,69278717
1,83105469;-65,68704987
1,84631348;-70,49932098
1,86157227;-80,97769165
1,87683105;-67,03515625
1,89208984;-63,82754898
1,90734863;-64,46109772
1,92260742;-66,38953400
1,93786621;-64,32826233
1,95312500;-63,87860870
1,96838379;-69,13293457
1,98364258;-86,49214172
1,99890137;-74,52648163
2,01416016;-74,95520782
2,02941895;-72,44083405
2,04467773;-68,64595795
2,05993652;-64,93850708
2,07519531;-63,31132507
2,09045410;-64,64143372
2,10571289;-66,69746399
2,12097168;-65,85620880
2,13623047;-67,71473694
2,15148926;-73,19194031
2,16674805;-71,76986694
2,18200684;-69,05314636
2,19726562;-68,16674805
2,21252441;-70,38459015
2,22778320;-80,33005524
2,24304199;-75,79544830
