Frequency;Channel A
(MHz);(dBu)

0,00000000;-12,48818207
0,01525879;-15,72471237
0,03051758;-24,09382248
0,04577637;-40,99893188
0,06103516;-58,89051056
0,07629395;-59,30954742
0,09155273;-61,61475372
0,10681152;-62,71835709
0,12207031;-62,21020126
0,13732910;-66,93226624
0,15258789;-74,09826660
0,16784668;-73,61679077
0,18310547;-80,20329285
0,19836426;-78,80316925
0,21362305;-79,95144653
0,22888184;-77,36415100
0,24414062;-69,87143707
0,25939941;-67,37374115
0,27465820;-69,83380890
0,28991699;-81,01009369
0,30517578;-74,97508240
0,32043457;-71,20522308
0,33569336;-73,54848480
0,35095215;-74,72888184
0,36621094;-69,49165344
0,38146973;-70,91739655
0,39672852;-76,58391571
0,41198730;-65,09096527
0,42724609;-63,80023956
0,44250488;-66,28981781
0,45776367;-69,93235779
0,47302246;-72,48556519
0,48828125;-72,81874847
0,50354004;-72,49017334
0,51879883;-77,95820618
0,53405762;-84,21547699
0,54931641;-84,52980042
0,56457520;-76,40442657
0,57983398;-78,04178619
0,59509277;-87,81031799
0,61035156;-73,11113739
0,62561035;-70,36597443
0,64086914;-69,89947510
0,65612793;-66,83951569
0,67138672;-66,07160950
0,68664551;-69,71011353
0,70190430;-69,20594788
0,71716309;-68,89614868
0,73242188;-71,31150055
0,74768066;-69,29924774
0,76293945;-68,72908783
0,77819824;-70,90559387
0,79345703;-69,51066589
0,80871582;-67,76068115
0,82397461;-70,46533966
0,83923340;-73,14629364
0,85449219;-68,09704590
0,86975098;-63,65991211
0,88500977;-62,40195465
0,90026855;-63,28820801
0,91552734;-65,28327942
0,93078613;-69,43257904
0,94604492;-79,02223206
0,96130371;-72,22930908
0,97656250;-66,88838196
0,99182129;-65,57314301
1,00708008;-65,12870789
1,02233887;-66,59623718
1,03759766;-75,12055206
1,05285645;-72,34855652
1,06811523;-67,97988129
1,08337402;-66,85115814
1,09863281;-67,91522217
1,11389160;-70,64861298
1,12915039;-70,40232849
1,14440918;-68,05758667
1,15966797;-65,72106171
1,17492676;-63,45003510
1,19018555;-62,63519669
1,20544434;-65,22445679
1,22070312;-68,05180359
1,23596191;-64,25205994
1,25122070;-64,00718689
1,26647949;-67,88076019
1,28173828;-73,81025696
1,29699707;-71,36862183
1,31225586;-67,63224792
1,32751465;-66,85005951
1,34277344;-68,59185791
1,35803223;-72,67289734
1,37329102;-76,51046753
1,38854980;-79,48316956
1,40380859;-75,94509125
1,41906738;-67,75759888
1,43432617;-67,84593201
1,44958496;-67,82265472
1,46484375;-68,80603027
1,48010254;-71,24782562
1,49536133;-66,70037842
1,51062012;-64,21144104
1,52587891;-63,90091324
1,54113770;-66,11008453
1,55639648;-71,43828583
1,57165527;-73,37901306
1,58691406;-68,84568024
1,60217285;-66,81150818
1,61743164;-67,27113342
1,63269043;-68,24451447
1,64794922;-68,57392883
1,66320801;-70,59796143
1,67846680;-76,53630066
1,69372559;-81,08806610
1,70898438;-78,14259338
1,72424316;-75,10224152
1,73950195;-78,37635803
1,75476074;-78,14418793
1,77001953;-73,66341400
1,78527832;-71,24353027
1,80053711;-69,79399109
1,81579590;-72,81060791
1,83105469;-77,48901367
1,84631348;-68,13423920
1,86157227;-63,99484634
1,87683105;-64,98320007
1,89208984;-70,96877289
1,90734863;-75,69364929
1,92260742;-73,39491272
1,93786621;-70,84639740
1,95312500;-67,30911255
1,96838379;-66,92747498
1,98364258;-70,50011444
1,99890137;-79,46766663
2,01416016;-84,47637939
2,02941895;-83,11659241
2,04467773;-84,10713196
2,05993652;-81,33316040
2,07519531;-72,87798309
2,09045410;-69,44062042
2,10571289;-68,12239838
2,12097168;-70,21334076
2,13623047;-84,32009888
2,15148926;-73,42326355
2,16674805;-70,49526978
2,18200684;-72,86682892
2,19726562;-91,39903259
2,21252441;-71,53980255
2,22778320;-66,77246094
2,24304199;-66,10030365
