Frequency;Channel A
(MHz);(dBu)

0,00000000;-12,51096249
0,01525879;-15,76425171
0,03051758;-24,25931931
0,04577637;-42,79219055
0,06103516;-58,09213638
0,07629395;-59,69965363
0,09155273;-62,54516983
0,10681152;-70,37940979
0,12207031;-64,09770203
0,13732910;-62,00892639
0,15258789;-62,89949417
0,16784668;-61,91087341
0,18310547;-62,44062805
0,19836426;-66,10363770
0,21362305;-78,63124084
0,22888184;-74,36905670
0,24414062;-70,84315491
0,25939941;-70,55253601
0,27465820;-69,44654846
0,28991699;-70,18004608
0,30517578;-71,59092712
0,32043457;-70,70282745
0,33569336;-67,47417450
0,35095215;-72,15284729
0,36621094;-68,94351196
0,38146973;-65,01062775
0,39672852;-66,82083893
0,41198730;-73,26110077
0,42724609;-83,53141022
0,44250488;-69,17745972
0,45776367;-65,19950104
0,47302246;-65,17597198
0,48828125;-67,98826599
0,50354004;-69,64205933
0,51879883;-68,46498108
0,53405762;-68,55454254
0,54931641;-77,33671570
0,56457520;-79,20520020
0,57983398;-75,74274445
0,59509277;-74,29907227
0,61035156;-74,46963501
0,62561035;-75,36013794
0,64086914;-80,07160187
0,65612793;-74,46309662
0,67138672;-67,89921570
0,68664551;-65,88554382
0,70190430;-65,65486908
0,71716309;-67,12937927
0,73242188;-69,28759003
0,74768066;-67,28536224
0,76293945;-69,64639282
0,77819824;-81,05039978
0,79345703;-80,61964417
0,80871582;-78,04464722
0,82397461;-79,68497467
0,83923340;-75,53961945
0,85449219;-72,18865204
0,86975098;-75,30928802
0,88500977;-82,42683411
0,90026855;-77,25712585
0,91552734;-69,99472809
0,93078613;-68,07389832
0,94604492;-68,97689056
0,96130371;-70,01976776
0,97656250;-68,18727112
0,99182129;-64,77620697
1,00708008;-62,21255875
1,02233887;-62,07848358
1,03759766;-65,32693481
1,05285645;-72,33750153
1,06811523;-82,39889526
1,08337402;-75,22011566
1,09863281;-71,34960175
1,11389160;-68,01665497
1,12915039;-67,42995453
1,14440918;-67,73953247
1,15966797;-66,18598175
1,17492676;-64,70378113
1,19018555;-65,25212097
1,20544434;-69,28748322
1,22070312;-77,17945862
1,23596191;-75,90447998
1,25122070;-82,85050964
1,26647949;-72,73047638
1,28173828;-72,74259949
1,29699707;-85,03544617
1,31225586;-79,90435028
1,32751465;-84,67391968
1,34277344;-81,20545959
1,35803223;-80,08110809
1,37329102;-73,28036499
1,38854980;-68,84042358
1,40380859;-67,63452911
1,41906738;-73,60591125
1,43432617;-72,66539001
1,44958496;-65,47793579
1,46484375;-64,99235535
1,48010254;-66,89438629
1,49536133;-70,31516266
1,51062012;-79,54170990
1,52587891;-74,16621399
1,54113770;-68,78103638
1,55639648;-69,46334076
1,57165527;-73,59854126
1,58691406;-75,41461182
1,60217285;-75,21054840
1,61743164;-74,42539215
1,63269043;-70,07046509
1,64794922;-65,66681671
1,66320801;-63,74541855
1,67846680;-63,72661591
1,69372559;-65,00872803
1,70898438;-66,16118622
1,72424316;-67,81454468
1,73950195;-74,22217560
1,75476074;-73,22856903
1,77001953;-68,48403168
1,78527832;-69,54401398
1,80053711;-77,70318604
1,81579590;-79,28336334
1,83105469;-82,89561462
1,84631348;-70,54012299
1,86157227;-66,83651733
1,87683105;-69,99787140
1,89208984;-70,13657379
1,90734863;-69,04174805
1,92260742;-74,42666626
1,93786621;-70,66592407
1,95312500;-64,83679199
1,96838379;-63,02961731
1,98364258;-64,29505920
1,99890137;-68,67562866
2,01416016;-68,74584961
2,02941895;-66,85875702
2,04467773;-70,40910339
2,05993652;-77,81136322
2,07519531;-75,92472076
2,09045410;-70,51248169
2,10571289;-67,53410339
2,12097168;-67,57982635
2,13623047;-68,95648193
2,15148926;-67,09085083
2,16674805;-67,59349823
2,18200684;-74,76329041
2,19726562;-78,01321411
2,21252441;-70,72000122
2,22778320;-72,79808044
2,24304199;-70,90848541
