Frequency;Channel A
(MHz);(dBu)

0,00000000;-12,77810287
0,01525879;-16,01969528
0,03051758;-24,44218063
0,04577637;-42,21466446
0,06103516;-58,22759628
0,07629395;-58,39114380
0,09155273;-57,06447601
0,10681152;-62,93495941
0,12207031;-75,71606445
0,13732910;-69,46672058
0,15258789;-66,24513245
0,16784668;-70,51869202
0,18310547;-68,08628845
0,19836426;-66,73048401
0,21362305;-66,19529724
0,22888184;-64,58235168
0,24414062;-63,88756561
0,25939941;-65,78923798
0,27465820;-69,72225952
0,28991699;-71,30352020
0,30517578;-70,16992188
0,32043457;-67,43843079
0,33569336;-67,06946564
0,35095215;-69,45529175
0,36621094;-71,63025665
0,38146973;-73,93504333
0,39672852;-80,57617188
0,41198730;-98,94096375
0,42724609;-84,96825409
0,44250488;-72,10655212
0,45776367;-70,31492615
0,47302246;-74,40271759
0,48828125;-69,46188354
0,50354004;-66,96490479
0,51879883;-69,45549774
0,53405762;-77,31493378
0,54931641;-77,31550598
0,56457520;-78,84993744
0,57983398;-69,54304504
0,59509277;-70,57167053
0,61035156;-67,37593079
0,62561035;-65,47711945
0,64086914;-68,43621063
0,65612793;-71,58959198
0,67138672;-72,04708862
0,68664551;-81,50366211
0,70190430;-71,84247589
0,71716309;-71,89025116
0,73242188;-71,81464386
0,74768066;-65,57814026
0,76293945;-63,06358337
0,77819824;-63,50310898
0,79345703;-64,78028107
0,80871582;-67,32685852
0,82397461;-71,80312347
0,83923340;-76,56838226
0,85449219;-74,10317230
0,86975098;-73,25175476
0,88500977;-71,34072113
0,90026855;-69,57104492
0,91552734;-68,39497375
0,93078613;-67,38382721
0,94604492;-66,26975250
0,96130371;-64,22646332
0,97656250;-62,71339417
0,99182129;-62,73361588
1,00708008;-63,96287918
1,02233887;-65,46183777
1,03759766;-70,04461670
1,05285645;-80,57247162
1,06811523;-83,87681580
1,08337402;-79,86228180
1,09863281;-75,46753693
1,11389160;-72,34420013
1,12915039;-72,99264526
1,14440918;-71,71235657
1,15966797;-70,82740784
1,17492676;-71,91216278
1,19018555;-66,26225281
1,20544434;-61,23819351
1,22070312;-58,09524918
1,23596191;-58,31578827
1,25122070;-61,65853500
1,26647949;-66,63574982
1,28173828;-69,80249786
1,29699707;-70,28646851
1,31225586;-75,12047577
1,32751465;-78,36466980
1,34277344;-73,45143127
1,35803223;-67,15391541
1,37329102;-63,83755112
1,38854980;-62,56457901
1,40380859;-64,24710846
1,41906738;-70,29438782
1,43432617;-82,92617035
1,44958496;-75,10977936
1,46484375;-71,99864197
1,48010254;-73,22203064
1,49536133;-75,16960907
1,51062012;-75,28495026
1,52587891;-75,75428009
1,54113770;-76,79054260
1,55639648;-85,04762268
1,57165527;-71,89550781
1,58691406;-71,33429718
1,60217285;-76,06530762
1,61743164;-74,64762115
1,63269043;-72,79831696
1,64794922;-69,60507965
1,66320801;-67,12389374
1,67846680;-67,08100891
1,69372559;-69,41563416
1,70898438;-72,84741974
1,72424316;-75,30549622
1,73950195;-74,66658020
1,75476074;-69,47530365
1,77001953;-66,15480042
1,78527832;-67,08650970
1,80053711;-69,18539429
1,81579590;-66,20199585
1,83105469;-65,68579865
1,84631348;-66,13932037
1,86157227;-65,62863922
1,87683105;-64,92523956
1,89208984;-63,98416138
1,90734863;-64,84846497
1,92260742;-66,99215698
1,93786621;-68,26683044
1,95312500;-70,22226715
1,96838379;-69,48275757
1,98364258;-66,54242706
1,99890137;-71,19487762
2,01416016;-73,29371643
2,02941895;-66,28762054
2,04467773;-68,31362915
2,05993652;-85,75372314
2,07519531;-71,55236053
2,09045410;-70,49626160
2,10571289;-79,08883667
2,12097168;-66,22778320
2,13623047;-63,98278046
2,15148926;-68,39620972
2,16674805;-79,96651459
2,18200684;-70,60748291
2,19726562;-76,09986115
2,21252441;-76,46261597
2,22778320;-71,03765106
2,24304199;-70,09396362
