Frequency;Channel A
(MHz);(dBu)

0,00000000;-81,66648865
0,03051758;-81,73737335
0,06103516;-85,19564819
0,09155273;-88,07612610
0,12207031;-88,41708374
0,15258789;-89,42389679
0,18310547;-94,18115234
0,21362305;-103,01761627
0,24414062;-95,69900513
0,27465820;-93,34461975
0,30517578;-94,00775146
0,33569336;-95,02552795
0,36621094;-93,68025208
0,39672852;-93,07325745
0,42724609;-95,30160522
0,45776367;-101,72955322
0,48828125;-100,83403778
0,51879883;-94,76846313
0,54931641;-92,57625580
0,57983398;-93,24354553
0,61035156;-96,95906830
0,64086914;-102,68584442
0,67138672;-99,58247375
0,70190430;-96,50516510
0,73242188;-95,92587280
0,76293945;-96,96180725
0,79345703;-98,33664703
0,82397461;-99,72343445
0,85449219;-100,98979187
0,88500977;-101,35217285
0,91552734;-104,00448608
0,94604492;-114,15775299
0,97656250;-111,74340820
1,00708008;-109,05622864
1,03759766;-111,23584747
1,06811523;-113,17681122
1,09863281;-111,32019043
1,12915039;-108,51165771
1,15966797;-107,06774902
1,19018555;-106,53254700
1,22070312;-105,08030701
1,25122070;-103,78234100
1,28173828;-103,52362061
1,31225586;-102,84351349
1,34277344;-101,88449860
1,37329102;-102,05329132
1,40380859;-104,66355896
1,43432617;-113,66575623
1,46484375;-115,08473206
1,49536133;-108,59244537
1,52587891;-107,33134460
1,55639648;-104,10494995
1,58691406;-102,41247559
1,61743164;-104,70927429
1,64794922;-113,55947876
1,67846680;-113,30873108
1,70898438;-108,48358154
1,73950195;-108,14541626
1,77001953;-109,11071014
1,80053711;-107,60978699
1,83105469;-105,33644104
1,86157227;-103,35781097
1,89208984;-102,22472382
1,92260742;-103,18515015
1,95312500;-106,98457336
1,98364258;-110,49420166
2,01416016;-109,06953430
2,04467773;-108,29705048
2,07519531;-106,35934448
2,10571289;-103,46472168
2,13623047;-101,81674957
2,16674805;-102,57274628
2,19726562;-106,95329285
2,22778320;-119,54591370
2,25830078;-113,41513062
2,28881836;-112,06149292
2,31933594;-117,56924438
2,34985352;-109,89386749
2,38037109;-104,15591431
2,41088867;-101,90960693
2,44140625;-102,07512665
2,47192383;-103,87265015
2,50244141;-103,29224396
2,53295898;-99,65599823
2,56347656;-97,35362244
2,59399414;-97,18778992
2,62451172;-99,31834412
2,65502930;-103,80723572
2,68554688;-110,12406158
2,71606445;-127,09076691
2,74658203;-109,41566467
2,77709961;-104,84495544
2,80761719;-104,34680939
2,83813477;-103,97859192
2,86865234;-102,86073303
2,89916992;-103,83943176
2,92968750;-107,80937958
2,96020508;-109,21062469
2,99072266;-110,65596771
3,02124023;-119,01203156
3,05175781;-117,21696472
3,08227539;-113,36825562
3,11279297;-113,68980408
3,14331055;-114,33052826
3,17382812;-124,16526031
3,20434570;-110,71205139
3,23486328;-105,05677795
3,26538086;-104,99076843
3,29589844;-110,06295013
3,32641602;-117,91421509
3,35693359;-108,46502686
3,38745117;-103,54403687
3,41796875;-101,83940125
3,44848633;-102,22248840
3,47900391;-101,90304565
3,50952148;-99,72178650
3,54003906;-97,95050049
3,57055664;-97,91550446
3,60107422;-100,25784302
3,63159180;-103,81604004
3,66210938;-103,87397766
3,69262695;-103,46449280
3,72314453;-103,70062256
3,75366211;-103,35255432
3,78417969;-103,63427734
3,81469727;-104,91477966
3,84521484;-106,26976013
3,87573242;-108,23487091
3,90625000;-115,25639343
3,93676758;-117,14102936
3,96728516;-108,72389221
3,99780273;-107,03477478
4,02832031;-106,79295349
4,05883789;-107,40924835
4,08935547;-108,89001465
4,11987305;-114,19678497
4,15039062;-118,83558655
4,18090820;-109,99988556
4,21142578;-108,01066589
4,24194336;-109,13908386
4,27246094;-111,34016418
4,30297852;-109,50125122
4,33349609;-105,71865082
4,36401367;-103,50479126
4,39453125;-102,64779663
4,42504883;-103,68554688
4,45556641;-107,65895844
4,48608398;-112,29126740
